,ED,NSE,logNSE,NSEfdc,NSErunoff,beta,Ce,Drainagecapacity,Interceptionstoragecapacity,Kf,Meltfactor,Mm,Ratio_Pref,Soilstoragecapacity,Temp_Thresh
28,0.446504303815657,0.23579507976777658,0.6080734943323496,0.7662259344789125,0.9278992812701111,1.903,0.63,0.0,6.26,0.645,1.413,0.8236,0.264,661.33,0.912
29,0.41645300511619243,0.3261520935777559,0.5311992077479455,0.8752883415262181,0.9341650524709498,0.125,0.475,0.0,6.539,0.915,3.291,0.0778,0.103,494.64,-0.31
30,0.5500522820681278,0.4074605251433028,0.2240786474366746,0.5169278021335482,0.8460054252424913,0.621,0.518,0.0,6.766,0.318,2.547,0.9417,0.583,310.9,1.47
31,0.5688777241252395,0.19292379204901589,0.3887007241663927,0.48981315934854597,0.9044069167015565,0.786,0.763,0.0,6.684,0.351,3.716,0.8047,0.262,637.32,-1.076
32,0.5278176830781274,0.17107808852971773,0.41688252987857877,0.7077720042711031,0.9572062444301859,0.855,0.518,0.0,1.724,0.835,2.876,0.7365,0.364,615.02,-1.771
33,0.6944176441082454,0.4045563983716054,0.07356253922660083,0.31304191955509775,0.5059224736315362,0.385,0.417,0.0,9.683,0.405,2.262,0.0348,0.519,169.48,1.838
34,0.47603171881795475,0.23455920649228557,0.5054678826500074,0.7781698142195377,0.8364318658683039,1.812,0.433,0.0,9.151,0.195,3.148,0.7138,0.397,549.99,-1.195
35,0.5085426421421696,0.26403754823073244,0.33540928698215966,0.7741148004345044,0.9891923230424748,1.466,0.695,0.0,3.033,0.927,2.451,0.0658,0.688,402.48,1.163
36,0.31559247949200847,0.4403181121686571,0.7265561951739193,0.8981410485148379,0.9980311206794316,0.501,0.773,0.0,9.329,0.233,4.288,0.9001,0.493,272.54,1.162
37,0.3693694111415046,0.3881391382695286,0.6316879558955668,0.8219187360402133,0.9367968748823983,1.658,0.445,0.0,9.704,0.753,3.797,0.14,0.286,345.13,-0.358
38,0.622743892559525,0.02914759350229945,0.2572977949074393,0.78552009099005,0.8947515754981953,0.142,0.696,0.0,9.447,0.278,1.255,0.1429,0.348,560.51,-0.919
39,0.6212419955186886,0.08237131850106127,0.22733075978582684,0.6781639576436007,0.9664161059150238,0.706,0.713,0.0,7.474,0.268,1.024,0.5132,0.575,171.65,0.067
40,0.4626411264773554,0.31193070893433794,0.4811200837092273,0.9021704249952468,0.6776633668820549,1.475,0.697,0.0,9.06,0.311,3.718,0.0625,0.68,202.36,-0.632
41,0.4397265866596201,0.25852127625852006,0.5620768649520355,0.8227760306886771,0.9785016560803126,1.186,0.476,0.0,4.22,0.217,2.308,0.1744,0.487,690.53,-0.251
42,0.516943064703673,0.2988193880502986,0.30447790733312063,0.8292932702097036,0.746278678421909,1.95,0.661,0.0,4.877,0.553,3.892,0.7348,0.802,125.44,0.103
43,0.57039988155358,0.17532178035262957,0.406448288010439,0.4822217534836106,0.9694715514106886,0.736,0.522,0.0,1.792,0.12,3.597,0.7302,0.19,422.2,-1.081
44,0.373158073962987,0.3845862208698341,0.6504345348787983,0.7632699383540625,0.9959334757469958,1.549,0.776,0.0,4.09,0.135,4.506,0.0021,0.287,53.98,0.706
