,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19
1975-01-12,0.16068112738472357,0.14793519449461745,0.17973520057331316,0.20065683489738026,0.14517475378232605,0.18428270616907672,0.12557960817203268,0.2414790232614757,0.2535373038590025,0.14132420684890754,0.14426548449279675,0.16255736911574747,0.26291086141513753,0.18128848563872715,0.1469063989107045,0.15857242175640693,0.18031944410452166,0.2389513120125739,0.19711226793315667
1975-01-13,0.5967632972304511,0.3355923081141644,0.6062217286869519,0.47938850912787373,0.4390098116139858,0.6385363689158101,0.4449368970604134,0.7134631913373336,0.5740796157388869,0.4603679294679033,0.5008031129535493,0.5099791347434949,0.6232721772877555,0.5011821397983437,0.49516066637958744,0.3947033093610154,0.5725343049940538,0.7517252523157072,0.5224628286555484
1975-01-14,0.3365978987454218,0.23724678227389337,0.2894582449709083,0.31586287723222733,0.21397747360763755,0.3553845409871107,0.24374694260107224,0.44829860397120447,0.39037801412214096,0.24119666356434016,0.2758170110459807,0.26882824036923014,0.3895780222544789,0.24721737379314793,0.2652198844999319,0.25015225536421404,0.28041405158092403,0.4298587760398622,0.30130995240797637
1975-01-15,0.2249493640534187,0.17670538436206518,0.21306066968196233,0.22123931033551544,0.16230261079620262,0.22913883881531116,0.16536298162983776,0.29562213047364244,0.29228236918368794,0.1829247713624942,0.2030264770174396,0.1903207019507488,0.29689094676828437,0.19969869157525855,0.18265923007300555,0.18198629741141614,0.20111860154365027,0.3266582968901964,0.21793083445958478
1975-01-16,1.054657410947195,0.5639994595056,1.0328099528600796,0.7952713786683852,0.7518852869883403,1.0745220173523764,0.7896841261234722,1.231414310782601,0.9278743483695598,0.8243841455990437,0.767993759132056,0.8812771635583934,1.0143866922392122,0.8302268589718662,0.8674994033966249,0.6573464152296135,0.9772404543136944,1.2699468624231363,0.8790843060695569
1975-01-17,0.8001648604576572,0.49572923900637367,0.6562886186321553,0.6581295677138603,0.48726697646028894,0.7869003687253755,0.5893929415281436,1.0034342059264478,0.7916165984330141,0.5766900230882432,0.5499535451312938,0.6069626992288822,0.8005914494548793,0.5213840622871857,0.6284022603043808,0.530617853335164,0.656609780594363,0.9369143099223938,0.6499452869560419
1975-01-18,1.6917056134786428,0.9214252127985584,1.4777386390251264,1.2625046768667354,1.1285136597201084,1.5666160726575473,1.2570930239871747,1.9282300955323437,1.4727337416762116,1.2936900467601373,1.1492183617076974,1.3336844529280427,1.5787330390895973,1.1905965422188625,1.3776222810550813,1.0528389139567573,1.4976691915263916,1.9636902439025223,1.3481962469787798
1975-01-19,1.9950012532117327,1.1070767942194886,1.543370791898681,1.483564826258211,1.2155774193729185,1.7326762827823818,1.4214258392484693,2.2190179213443253,1.7151495947828737,1.4488253356041607,1.2725132792623324,1.4610499863486022,1.7904236965752125,1.2438685053742173,1.5638907981736438,1.2311451548185977,1.6357997350257487,2.20889921743285,1.5075210782012858
1975-01-20,1.1398847490659416,0.7845942705126949,0.8232380014032205,0.9739325036316184,0.664783475759425,1.0214872593986983,0.8211249202227784,1.4008053589818137,1.188012599011159,0.8664951420497614,0.7494539989560699,0.7916760809075367,1.1728142382526157,0.6817084682573022,0.9126823755766306,0.807307618692739,0.9122575933272634,1.3920107593172095,0.9031900615973122
1975-01-21,2.485427100025765,1.358661759976901,2.0058264115781985,1.7934827219152947,1.627412997265446,2.03379752987519,1.7956298603505334,2.577971951549532,2.0906149148856037,1.9269503894537408,1.6377566664414132,1.864210138266405,2.2471920289647445,1.6624733968303462,2.0187420271474226,1.5585744003948734,2.1418830556390356,2.8520268518655456,1.883479942197701
1975-01-22,2.284122555553213,1.373345597723138,1.7020847183026457,1.7733103146099978,1.413854673004503,1.9014491329916814,1.6494319063678875,2.479955235108263,2.0344084590514835,1.7480369155422024,1.4770799006977078,1.6475675699443801,2.098315970533687,1.4043812882735724,1.8585281314980695,1.510153771035436,1.8858750553125008,2.635400624479362,1.7139724439061246
1975-01-23,3.0307986684476864,1.753532439976119,2.3163338667936078,2.290098770146855,1.9578194897738181,2.442541147767459,2.212020093655839,3.131664424179791,2.5872202149653725,2.3862090339213298,1.996391707830489,2.2464921251357453,2.7271361778625574,1.9269754033826025,2.526399479960297,1.9772704264097756,2.5797376067579147,3.4863724025213263,2.266102085355188
1975-01-24,4.715798121487394,2.611932961512119,3.5246131305457107,3.465096773083124,3.0487737024078188,3.7164521358592686,3.4252973523784727,4.657280484412205,3.7931748471023607,3.6877992849927916,3.0917146242160674,3.519289405176533,4.057672457941765,2.9424452785678987,3.962234862624552,2.9992515370948594,4.013877674232326,5.22479268717888,3.458413695613408
1975-01-25,2.716727225822366,1.8064678537640402,1.7358916978629875,2.2369227423010813,1.54875688768091,2.233798273964099,1.8583725927622021,2.9087311754161993,2.5026339076545803,2.09093116769396,1.68074440162352,1.7763601214160705,2.4801673550010275,1.430735844166917,2.189053051519651,1.8843598833867237,2.104759349600615,3.1409613215696606,1.9149356323288707
1975-01-26,1.8250189181671095,1.3242152632242137,1.3454828042688765,1.5260508774265724,1.145686236486756,1.5077055821693826,1.2506151801718337,1.899899256583752,1.8599201785419417,1.5811187377749634,1.220680368217979,1.2022411546603946,1.8759725090806603,1.1497518279628975,1.495967569877436,1.3636896970698418,1.4931362731547522,2.3846767473492805,1.3531767401594537
1975-01-27,1.3455328470996382,1.0118941418962915,1.1049768002550486,1.0977705837512985,0.8793455778129886,1.1085189940373807,0.8924464745093139,1.312295768966088,1.411905496063377,1.2261848079383875,0.9234784332565591,0.8818486863435809,1.4420576842181805,0.9511465803477309,1.048629892983227,1.0305639221016092,1.0767123851857787,1.8538635416618359,0.9929907227514028
1975-01-28,1.0540666450317528,0.8013970633979937,0.9436723603603059,0.8291313111458272,0.6994531456501396,0.8663658568887036,0.6780898691551751,0.9651126837181077,1.0970789976785165,0.9764481788861366,0.7267516681764333,0.6957112272503863,1.1281778156074829,0.8062031461433627,0.7584993172344414,0.7928247825105574,0.7921022928733306,1.4767666309796943,0.7592712271444935
1975-01-29,0.8633762907406706,0.6554631919165745,0.8258438740442595,0.6536350642367592,0.5745846802973203,0.7080537612480486,0.5467655756227943,0.7555782187649809,0.8735458926174966,0.7983456583310705,0.5924806723614984,0.5811903183909614,0.8991041674039819,0.6967285357057804,0.5690026238603219,0.6180062279553099,0.5965648762279991,1.204849603492975,0.6050680238781455
1975-01-30,0.7321824361044461,0.5514867772157479,0.7332745945504624,0.6551144589562423,0.485069378329082,0.5986030692633417,0.46354083677306046,0.6251929268168834,0.7127591154955215,0.8814131427967935,0.49745295323636685,0.5054021580782795,0.7301211795371954,0.8988389639337727,0.4439891183951885,0.4882610814446795,0.4612761261468957,1.0052512683142014,0.5010215645042441
1975-01-31,0.6890538362305225,0.5686854295302052,0.8190724989699406,0.7714526693604049,0.4996840835528178,0.5194876860751809,0.4083303388164853,0.62737033372639,0.6412857699774308,1.028034342807936,0.4274572843256782,0.5845274966664373,0.6967060893927712,0.9081547390650818,0.360355245294242,0.39149612297128095,0.3667942926003801,0.8556953370528279,0.6330570264274549
1975-02-01,4.186312907894748,2.178428470871248,3.379229322784185,2.7728050732977474,2.900559587634873,3.207982490481504,3.1565435021097135,3.767021950843859,3.077901746752304,3.1090132358131615,2.8805538360232443,3.310286194406543,3.386679339571652,2.551371812213774,3.6171545064757686,2.540521573229848,3.6551870469315517,4.5764401568272,2.990583613806887
1975-02-02,2.3963687431332827,1.5066042127459225,1.476325417735042,1.8117571973035038,1.3220858277799912,1.9239498059338187,1.6100333359775663,2.398041642972607,1.9176526871449382,1.698277180438878,1.4074039267914449,1.5657436759835606,1.8665432827678754,1.1420905216363786,1.8476764604920488,1.4880939943181508,1.6932306912110469,2.5110156865510396,1.5288854900284639
1975-02-03,1.6271818079469536,1.1201149029879374,1.1634642025392357,1.2551976285776756,0.9914467346284879,1.311243245491827,1.113462626862854,1.6055790913802315,1.4512927526506,1.3164456611756337,1.033704502550132,1.0752200951946174,1.4322626655663244,0.9426215710521104,1.285214661201509,1.064824350093126,1.2174409377935693,1.9395267438592678,1.1072369284315942
1975-02-04,1.2222838450530733,0.87203085656353,0.9666726996609414,0.9187072327606349,0.7713205633153929,0.9807900961072893,0.8188868206207389,1.1415458569996288,1.1239787051929222,1.047838934441654,0.7908144007625014,0.7998071098365432,1.118380069147552,0.7974651905224148,0.9209809451355959,0.8119632329808817,0.8924875418031615,1.534952931175099,0.8348576113922155
1975-02-05,0.9769826299433374,0.7038902017419598,0.8317099955225532,1.9759127669847034,0.6212215544362302,0.7819030517738562,0.6407989772941236,0.8650943431658776,0.8919434158199167,2.8418025720781146,0.6287717002716073,0.6383478529845287,0.8895376937445628,2.4517489394219067,0.6836129998811633,0.6345953731869047,0.6694480402971517,1.24446686892641,0.6562548368580191
1975-02-06,3.598553030039937,2.0896674949288268,2.901585172074973,3.2385383992881698,2.6248921202746933,2.788014500169157,2.576980257601716,3.080152599973281,2.554190166019495,3.7884142217037224,2.4875546032546065,2.8648308012065806,2.7393261924070247,2.8671924091063445,3.3378780058044057,2.2497649289262855,2.9893299511235814,4.148518537084975,3.0275859391162
1975-02-07,2.162538874574016,1.458927639007734,1.3634371500684854,2.1302682743063137,1.2674009916404891,1.747301776751895,1.3748826777161967,2.009976781965883,1.628564215686938,2.2518739267866765,1.2770066415618624,1.406695225277892,1.5761968505943873,1.466110603155672,1.7718682290873335,1.3643203796685959,1.4850676596727155,2.3651967062274033,1.5461197666928084
1975-02-08,1.5215801447726307,1.0964636207339207,1.101761081211995,1.48408389468581,0.9624581039706612,1.2337012705684365,0.984214849245603,1.3870097154136143,1.2506085864066705,1.7396028286781768,0.9534980073413539,0.9944628207673567,1.2229465488243292,1.211569558784749,1.2471323771278093,0.9917808316430168,1.0798897265831953,1.8447798879163275,1.128229768032121
1975-02-09,2.708117683092073,1.8231629788735537,2.3898141264546444,2.511857066804675,2.052063795875302,1.8457223832918008,2.0382814715420525,2.470993063902188,2.1321904151716278,3.1679796580422623,1.762845665361599,2.2768640086850063,2.2645732772424356,2.7052495189186754,2.736760098492465,1.775395211351638,2.517440601344314,3.3597099159049812,2.4090311232829498
1975-02-10,1.7561576557554197,1.3119384846821618,1.2850934606367697,1.7179096235052582,1.1206640479373795,1.2538300171406114,1.1729422025682836,1.663071987096822,1.4223858953167978,1.9291980171903074,0.998052325148006,1.2270394951640515,1.3972115048363178,1.3879095316867023,1.5570162084327954,1.1514587587568041,1.3558003235800553,2.079065511371371,1.3486670201515598
1975-02-11,1.3028205359804494,1.00883791882002,1.0641695435684724,1.2429981804083132,0.870340302010838,0.9458195203545359,0.8704846543770621,1.1890632152144842,1.1074520758474704,1.5254132916551466,0.7719584426463644,0.9018757922240452,1.0944351086298871,1.167663849026558,1.115625827129628,0.8592808072938143,0.9953167783040535,1.6480088848720347,1.008561324992501
1975-02-12,1.6590482595883935,1.2627185673681252,1.5641808388048244,1.6092089575048985,1.2953293462396362,1.1670293135839835,1.1899555059954172,1.5003366794896595,1.3292022611842138,2.143047019418273,1.1773532297966471,1.3911974365843824,1.364921940962037,1.9843727265657112,1.7086602885805438,1.0695303729386552,1.5021849170343806,2.237147241146764,1.6145370005058188
1975-02-13,1.1916886746472983,0.9565927264737244,1.0143362280282613,1.1613619827322335,0.8120299187484519,0.8677218610741675,0.7904196471618247,1.0868874701855091,0.9633328193766063,1.4337516232740242,0.7457045707427946,0.8644095980223283,0.9413906921034783,1.168225462723874,1.0581617713539182,0.7496675410552193,0.9042965718025349,1.5211703390271634,0.9901269543431641
1975-02-14,2.5526400589736737,1.8028423205702597,2.96692813429688,2.950667687844382,2.151748560621585,0.7000709171487753,0.6344053977435946,2.467917526112608,2.134116134136682,3.7800750001063523,0.5963145567866862,2.406996647677106,2.3475169760208074,3.3200106627157937,2.8329431582959335,1.7983294882733236,2.716087326437173,3.106304608138913,2.84834997569225
1975-02-15,2.90849443736037,2.123918069549813,2.6758620507879964,3.191789044023763,2.2334578343727087,1.4886290900213608,1.5401255813517676,2.865118052605248,2.303674396060925,3.7055156920681007,1.5097289523111475,2.501892102334915,2.380627298109034,2.773140531231139,3.2083871878085137,1.963402778787446,2.8176163769460696,3.4237412309980906,2.920626196031611
1975-02-16,1.8641239107778431,1.511725919067821,1.5741438102188372,2.159264287237606,1.3026708789576484,1.0183992673131153,0.9079774362692719,1.9030219059008995,1.5652448420346605,2.405066001137969,0.8437860374830409,1.4035760927241197,1.542422123759393,1.6596928874857262,1.9224925589431023,1.2791903840237606,1.6524287541174678,2.2004589427340555,1.719751909962599
1975-02-17,1.370214564831061,1.152713354324631,1.2947104541356516,1.543562667520563,1.0015041333419072,0.7763104675765751,0.6994016330567479,1.339647702682686,1.2092982363188736,1.8880228886824333,0.654134849252789,1.0169314074680276,1.2000788476119795,1.3983384886873738,1.3686766628003966,0.9548492993377362,1.206011957874326,1.7371656918795062,1.268847740015047
1975-02-18,1.088828129489392,0.9184561263614789,1.106779639064321,1.1606981390178261,0.7978604878522971,0.634304994655257,0.5707838306211239,1.0043764508437598,0.9572502074637382,1.5220879964280183,0.5263238923371134,0.7939477935894909,0.9509554384670983,1.2027647691156544,1.008295488760906,0.7451142815457542,0.8999664143192068,1.4050364039866734,0.9756911741083338
1975-02-19,0.9080122338522743,0.7569937735957243,0.9691520539293146,0.9123207846558634,0.6563124149985151,0.541387226715582,0.48853013804209017,0.8000645151122843,0.776560611139775,2.70361602498152,0.4371892173397498,0.6581305682450037,0.7678206430222665,2.3698845985354975,0.7717961681917558,0.5941167054658226,0.6888297486564297,1.1629164790105249,0.7817551249986494
1975-02-20,0.782728808815966,0.6414865798751679,0.8608119640772942,0.7441459758135964,0.5546811920616611,0.4753626516410938,0.43332277149789106,0.6713112420897266,0.6450467695014339,1.701127696071509,0.37256633085083035,0.5693318800214602,0.6315593802543608,1.3182880838692046,0.6147312195254641,0.48201330332460984,0.5419397882968304,0.9829217159338981,0.6504384836017463
1975-02-21,0.6910457931647634,0.5560383714815762,0.770866559120019,0.6252784540776213,0.47904899169572424,0.42549486741522413,0.39404513732531576,0.5864603584902697,0.5475750812755616,1.3852450861527523,0.32376357090434327,0.5064361550553014,0.5287406012200941,1.1339981946450486,0.5086921213689373,0.3978367697895898,0.43861212424287466,0.8461305513647507,0.5588393840306393
1975-02-22,0.620765823251602,0.49066695900771967,0.693516888447529,0.5376336781309469,0.4206516569552433,0.38602429716827263,0.36429237968630607,0.5273806696379192,0.4738102005996049,1.156819357302927,0.28542019434144156,0.45829691770166026,0.4499150275926846,0.9912140059161854,0.4355172997365754,0.3341406295669599,0.36488923315060395,0.7396768990207956,0.49261592488480194
1975-02-23,0.5645965774820942,0.4389554158825602,0.6255423569322343,0.47035703937487394,0.3739428109912191,0.35359021693312703,0.3403670076644455,0.48365705144135357,0.41668366451347144,0.9883837493788795,0.25420523123051453,0.418992498112862,0.3884236510073713,0.8768750822342132,0.3835919380460086,0.2855539386545656,0.3113489987926888,0.6547880330536432,0.44277559466268684
1975-02-24,0.5180194471726031,0.3967327943988376,0.5650410374485125,0.4167863452922475,0.33538752195670984,0.32611152133955856,0.320127546404014,0.44928418012165994,0.37135195466718457,0.861344121489809,0.22802685666730033,0.3853423239209935,0.33956366359058093,0.7825740905559971,0.3454841251059974,0.24814392571980134,0.27162738236322204,0.5854601453144991,0.4036695425948439
1975-02-25,0.47817993829934136,0.3612664081964185,0.5107975485502897,0.3727482639124855,0.3027103833811615,0.30224771239296216,0.3023271629930595,0.4207820443259034,0.33448752006010574,0.763096371641506,0.20555177082170942,0.35560645878869457,0.30000452544654355,0.7028420843320548,0.31643470839447047,0.21902004092999755,0.2414225063997918,0.5275641893016795,0.37173950880721923
1975-02-26,0.9269321103971163,0.7285139897234862,1.0167829877262466,0.9238425129216632,0.781197924204591,0.5754686943075596,0.6765492255790357,0.8638371561503924,0.6519745420273215,1.5222960548205284,0.6497493899563216,0.903118779384068,0.6499386937878405,1.5778716333536111,1.0999670118701101,0.5115223098702063,0.8695313595892977,1.256254951815381,1.0947568266472683
1975-02-27,7.50730131437466,4.439958611982756,5.689077656906727,5.023000691191805,5.775826105487954,5.729017084358324,5.476510254405381,6.150586118772708,4.853218110501374,4.051731091708366,5.515086693166732,6.150694295987206,5.168559387121118,2.301547666437637,11.413583414568974,4.861363347488362,8.176976999047936,8.602163962832728,5.9044235594298
1975-02-28,8.257640022744951,4.594589331991509,5.316201734691329,4.867759289263304,5.3134928005414945,7.508138740270352,6.585615601763025,7.725012216719682,6.279345822578996,3.4012420893594912,6.5192495831278565,5.867332325019116,6.368452883546236,1.8721363786122003,11.2680978755845,5.501531647901545,11.023712924792413,7.385321979860132,3.8436530402151066
1975-03-01,7.623995767443823,4.205226102998337,3.959981636522713,4.59037038319078,4.844444662038381,6.7721148567605445,6.650266808148249,7.248371070869357,6.192950539866868,3.354981605963798,5.275571492032564,4.953076358526096,6.2123187268838125,1.9478020922808355,10.239859483247697,4.99932957639128,11.264680173252431,6.850633881729515,3.3325099497385167
1975-03-02,5.188357887719973,2.986056196747131,2.557045945318717,3.2126391176584193,3.2235180461045294,4.553183998259739,3.9160868532666515,4.795778150354181,4.428525920836656,2.3256961899404747,3.4661836984480052,2.9382654250009113,4.437543988416906,1.2312420679306388,6.716278024444991,3.540766535491607,7.91756058503043,4.871895925576072,2.140822679430188
1975-03-03,5.707899428493389,3.4771875866415662,3.8663521002266408,4.0539977844723705,4.228290414518134,4.813493584556355,4.347230218093632,6.0494077150566525,4.956197522258369,3.5297825901718065,4.115730206863509,3.867054900926102,5.136027457113951,2.4018518929749146,7.664137277672018,4.070476000106625,8.78941712102615,6.047662265350628,3.0397355988131087
1975-03-04,4.663190772991815,2.989847844672717,3.005840706493088,3.5878944154791066,3.5205895518206383,3.944053454714739,3.2442213678835485,4.820343299918638,3.992107282296879,2.881698037781806,3.2014659992039816,2.9294641959704553,4.135743610975057,1.7835039295943416,5.847912050173615,3.3497456510618604,6.725268891301363,4.974497152920123,2.342435586514859
1975-03-05,5.635028346675553,3.702747251079472,4.27314275567771,5.6000354814706865,5.524923626879631,4.702832709672863,4.136902785808167,6.689451360448046,4.844465591842683,4.028446870650866,4.145022313638901,4.120539124752285,5.884351534227351,2.764889362698301,7.485288067164215,4.075022948086291,8.227392001899448,6.570736740902193,3.2569811123613173
1975-03-06,3.9044618718647266,2.6574764402340856,2.546238812595626,3.8725627114852665,3.557220272528197,3.3373490007687048,2.487500531090435,4.332518570208947,3.283555848561165,2.600047714742945,2.6106844524495845,2.4089901712118573,3.9845331712865546,1.5101257671292594,4.785299568047238,2.7967274170381007,5.361228559060742,4.487125358022316,1.9238676604279878
1975-03-07,2.9537892312779217,2.0350380877655945,2.1828696019769773,2.7990347243722207,2.6950486242731535,2.538317699839438,1.8272742029765294,2.967087579821448,2.5178965121900196,2.056934676678593,1.9928322909513856,1.7767372649277728,3.0594324425467923,1.2851004639705847,3.4157778868925046,2.103408581156236,3.8930273640541078,3.5139622617537034,1.4476686642449161
1975-03-08,10.07663062713582,8.887890768235991,11.711920301294438,11.997048399618919,11.26454327331414,6.472117072207946,6.016992068399775,12.514932116623969,10.19888164396278,7.988694959501898,7.263664090786466,11.259388284286118,11.761476785980262,6.0604210783454455,9.299959641664,5.46865069483436,13.648398052050348,11.543341900622469,6.583218468470392
1975-03-09,9.873254124628932,9.465013361359446,8.954852575738823,11.894339438049409,10.492929605433414,8.483650653834056,6.1007209305533845,12.341570684254581,10.26584935324258,6.900067820782012,8.957761272462724,10.4698790907166,11.28422119919196,4.328512078609624,10.96707355235226,6.586572333163941,12.654950973334417,10.691882308371074,5.36363035450187
1975-03-10,6.585360862669912,6.609923743972094,5.098495067150045,8.161385723263724,6.963331241254014,5.831350110166838,3.599430645304804,7.8176118781951685,7.068177012663523,4.593211917071776,5.722973754907365,6.143830504269189,7.871215642877892,2.5313079677019417,6.974916595066448,4.468419270799705,8.351306908280314,7.41087560338684,3.239245616106743
1975-03-11,4.811832273678185,4.874889266264441,4.383781157200963,5.832049506812259,5.1885369056929544,4.295403765637176,2.5599660566835967,5.209596419966223,5.287496155187587,3.548571676874034,4.165778462132205,4.181584143667349,5.975913724390531,2.127503014660506,4.907511014128901,3.3305592534334116,6.014705924751226,5.7151820852513255,2.358645062652127
1975-03-12,3.735247449633582,3.7434440320387843,3.852061479667463,4.338822223212009,4.011202049724582,3.3334089543421506,1.9385019631509444,3.689395344947409,4.043303398018319,2.8148105538650565,3.158632055181267,3.084012222279874,4.612595304376082,1.8264201235359674,3.5656154995318756,2.561064754805639,4.418212779458891,4.5157495749107515,1.7887643407506972
1975-03-13,3.034153901303771,2.9777472366131374,3.4283628101312167,3.3547161701419626,3.212045245793754,2.6954798614278666,1.5583441005059013,2.7881732869885543,3.1663185669146454,2.2926535513088733,2.4909480822666463,2.4441662429031803,3.624469380433203,1.594012235945729,2.6881946624357917,2.0024319594110276,3.32181693032551,3.6554291749814865,1.414153667447069
1975-03-14,2.5551045365155733,2.4450346312398983,3.0736568248740266,2.686728994540201,2.653986245860301,2.253740890378431,1.3179403436542831,2.2402587518929007,2.541231145493593,1.915004066489525,2.034381580845481,2.048669993982183,2.9015890321403583,1.4085430082107417,2.108442673604287,1.5887495052890706,2.5636602012540357,3.0278605618147583,1.1626241457234352
1975-03-15,2.213933699215146,2.064073681433461,2.7670193337578133,2.2186051866607426,2.2511821136333987,1.9364897378502142,1.1589027708504038,1.8949369739049768,2.0894551606738356,1.6364825146448565,1.7105625355642915,1.7854921593080817,2.366804815372438,1.2560334746520934,1.7197533324815957,1.280071357824096,2.034570965015829,2.5609762662445004,0.9890154780799005
1975-03-16,1.9608114922838098,1.783321797793012,2.4967048537504364,1.879128919396083,1.9497396615499314,1.7007370330881222,1.0476395644327896,1.6665890111963,1.7573971073746382,1.4263680258888956,1.471502083682782,1.5956716680202454,1.9659342224766891,1.1274021464342139,1.4539803409282928,1.0484806876282806,1.6608973088830556,2.205869977838374,0.8650556180902074
1975-03-17,1.7651343540150082,1.5696057094942517,2.2556755879198738,1.6240560464572882,1.7157000458853768,1.5195648538660027,0.9648043348542319,1.5064894134711242,1.5084742846096066,4.175239192539331,1.2876930300147749,1.448048452878157,1.6608814403098,3.5981204885278686,1.2675490356435253,0.8736984637306147,1.392934596204092,1.9292841253512671,0.773025994787208
1975-03-18,1.6077711492735114,1.4014275504258087,2.0393565269890797,1.425560029615165,1.5275526498186327,1.3756665047930978,0.899235737027131,1.386843301062615,1.317684474442212,3.5201179615441154,1.1408820992270765,1.3260355826685204,1.4248216787775674,2.6122015451815814,1.132583937947588,0.7408541390025392,1.1971242481653839,1.7085395352888106,0.7018040448241274
1975-03-19,1.4766382951269303,1.2647836051662278,1.8445035708459134,1.2659381519785926,1.3715700073466126,1.2577320036238524,0.8444762927140177,1.2917440335718116,1.1679112687623694,2.5075121162572653,1.019678813792248,1.2206940840528262,1.2388302757966656,1.6927540727631047,1.0312406043182554,0.6390174830433318,1.0507947334949952,1.5281128985558587,0.644390831999553
1975-03-20,1.3640374603176493,1.1504995684442194,1.6686285902103977,1.1337954047657002,1.2388998724592368,1.1582878375940677,0.7967727010846244,1.2120465742278073,1.047410147055985,2.031667909467,0.9168868269649127,1.1271067641621242,1.089522871457476,1.448236845325869,0.952084511218985,0.5601485855109415,0.938616282412099,1.3773261387245577,0.5963663942865156
1975-03-21,1.2650156601866438,1.05252021527861,1.5097035811938901,1.021700415577394,1.1237518333952088,1.0723503489050228,0.7539271139545665,1.1424579942358086,0.948097822085318,1.6887219644064315,0.8278812447895313,1.0424788676161914,0.9674031586274756,1.260647718812581,0.8877776678422287,0.4983311003067463,0.8502108394026365,1.248786094904339,0.5549246418243688
1975-03-22,1.1763449842550613,0.9668087997758014,1.3660050465368856,0.924731125474557,1.022265794943805,0.9965653321625076,0.7146372061532023,1.0798843965225944,0.864388060066128,1.43684894799601,0.7496212152766446,0.9651426740455512,0.8657058350654077,1.3272127405549563,0.8336006593266512,0.44920954818885794,0.7785407765830141,1.1373305467695973,0.5182703036226017
