,0
00,185.2814946630753
01,93.88832975745578
02,128.1918419014179
03,18.37264154636057
04,26.038343352768607
05,27.10521746044958
86,104.3632212811429
87,113.86801145050242
88,226.09302362079808
89,-61.3427121739378
90,-233.68944314121734
91,27.08938740900419
92,63.53719117970434
93,148.72373571181276
94,66.72666780007046
95,168.8651615585219
96,-61.99799975181486
97,44.890379526666266
98,-48.35337827372666
99,-89.1549267519689
