,simulation_1
2067-05-12,6.616242069077831
2067-05-13,7.143791712050959
2067-05-14,7.575920421375699
2067-05-15,6.979540660501777
2067-05-16,6.2904866296387745
2067-05-17,6.302590404909363
2067-05-18,6.617164111889825
2067-05-19,6.8387990474141045
2067-05-20,6.9649432944377505
2067-05-21,7.656766695636497
2067-05-22,7.506802982481119
2067-05-23,7.152585778672245
2067-05-24,7.200134983332582
2067-05-25,7.347357208034796
2067-05-26,7.406193720448843
2067-05-27,8.023999616292903
2067-05-28,8.765409240870323
2067-05-29,7.096572253965794
2067-05-30,6.695250315185451
2067-05-31,6.836584496065688
2067-06-01,7.155997381580621
2067-06-02,7.356793166352801
2067-06-03,7.053074333059225
2067-06-04,6.724108288661767
2067-06-05,7.301743612888466
2067-06-06,7.650370077032301
2067-06-07,7.36613374427776
2067-06-08,7.250885413347417
2067-06-09,7.53258138453732
2067-06-10,7.897299878360643
2067-06-11,7.941621272826094
2067-06-12,8.030259615712058
2067-06-13,7.472963230147032
2067-06-14,6.867570718586402
2067-06-15,7.055994456884617
2067-06-16,7.434698115905292
2067-06-17,7.802393398932279
2067-06-18,8.19654889959992
2067-06-19,8.41784819393445
2067-06-20,8.006658718543736
2067-06-21,7.380453062978631
2067-06-22,7.142216638758947
2067-06-23,7.3435317079050115
2067-06-24,7.8191514799841375
2067-06-25,8.22761459655881
2067-06-26,8.537146931142981
2067-06-27,8.25479173802197
2067-06-28,7.99042969292449
2067-06-29,8.059683559532719
2067-06-30,8.27704669973229
2067-07-01,8.4751602092057
2067-07-02,8.090814402348471
2067-07-03,7.5978470897009505
2067-07-04,7.442869809687407
2067-07-05,7.5329649526431055
2067-07-06,7.922372158047885
2067-07-07,8.022504318427753
2067-07-08,7.878050705529898
2067-07-09,7.14892338669517
2067-07-10,6.906783315785393
2067-07-11,6.854544278942734
2067-07-12,6.999600847391482
2067-07-13,7.114906527415839
2067-07-14,7.218840921286913
2067-07-15,6.968508631929125
2067-07-16,6.401536039139052
2067-07-17,7.134575283144462
2067-07-18,7.855632081493989
2067-07-19,8.877259619698577
2067-07-20,6.666764431901704
2067-07-21,5.950851240628875
2067-07-22,5.931850396898511
2067-07-23,6.125408912016306
2067-07-24,6.016477981673738
2067-07-25,5.90751522477345
2067-07-26,6.1670033992167195
2067-07-27,6.042603988748954
2067-07-28,5.634059244198459
2067-07-29,4.987421583275678
2067-07-30,5.158993858981943
2067-07-31,5.648743798873374
2067-08-01,9.383171982580247
2067-08-02,7.043816507916306
2067-08-03,5.30419247506362
2067-08-04,5.263583473720769
2067-08-05,7.323283482889654
2067-08-06,10.248148834579062
2067-08-07,14.56306722204171
2067-08-08,9.386115681599914
2067-08-09,6.605644413484509
2067-08-10,5.934194803867517
2067-08-11,6.062344432080203
2067-08-12,6.025624272800364
2067-08-13,7.511577681129278
2067-08-14,6.100298833876673
2067-08-15,5.6911511808994035
2067-08-16,5.6804378736938705
2067-08-17,6.124032662898225
2067-08-18,5.776681022364587
2067-08-19,4.776659148652575
2067-08-20,4.728914287063272
2067-08-21,4.481145227570814
2067-08-22,4.81896617160411
2067-08-23,4.876986280037544
2067-08-24,4.475301012483046
2067-08-25,4.022200830141742
2067-08-26,4.022875778549066
2067-08-27,3.406906234919902
2067-08-28,3.4476195851954157
2067-08-29,4.344695221691765
2067-08-30,4.49526773897364
2067-08-31,3.3597113080817493
2067-09-01,3.795142013317948
2067-09-02,3.554455532992593
2067-09-03,5.516382698879919
2067-09-04,3.8661474820624604
2067-09-05,3.003609727543738
2067-09-06,3.582193016662497
2067-09-07,3.624342035343977
2067-09-08,3.1171422549141727
2067-09-09,3.0702135019232255
2067-09-10,3.296969139298639
2067-09-11,3.093670010802294
2067-09-12,2.510960441345489
2067-09-13,2.2871255032741984
2067-09-14,2.1651926170675364
2067-09-15,2.0161999562455146
2067-09-16,1.9270493673913303
2067-09-17,1.84846516980657
2067-09-18,1.7803748093471405
2067-09-19,2.206262506987655
2067-09-20,6.192284570088648
2067-09-21,4.852947273393301
2067-09-22,3.578705834858866
2067-09-23,2.433671970254863
2067-09-24,2.010259037094857
2067-09-25,1.8249211245075714
2067-09-26,1.720131697624434
2067-09-27,1.64162371526368
2067-09-28,1.5748206669826537
2067-09-29,1.5153368279124535
2067-09-30,1.4597217812877967
2067-10-01,4.011234902348283
2067-10-02,6.276152902309454
2067-10-03,8.724684411689815
2067-10-04,8.097722676689788
2067-10-05,4.448308220876367
2067-10-06,3.7929466244442684
2067-10-07,2.9776991748878836
2067-10-08,4.600376966827415
2067-10-09,2.988191589098478
2067-10-10,2.3079648377481705
2067-10-11,2.0354741840080512
2067-10-12,1.8956767830129142
2067-10-13,1.804003377378091
2067-10-14,1.7307433130452903
2067-10-15,1.6654234165785544
2067-10-16,1.6043178721366984
2067-10-17,1.546068662378143
2067-10-18,1.7499626342129972
2067-10-19,2.6377852317147825
2067-10-20,2.1455411294132594
2067-10-21,1.9761595951417887
2067-10-22,1.812769595035207
2067-10-23,1.4742327570568603
2067-10-24,1.3471181125185308
2067-10-25,1.5734645861827665
2067-10-26,1.6826449031128332
2067-10-27,1.5181745505304571
2067-10-28,1.6092648980734456
2067-10-29,2.549771508122511
2067-10-30,2.1583919752924303
2067-10-31,5.240061362172201
2067-11-01,3.866148831984769
2067-11-02,2.529347193001369
2067-11-03,1.766167757151155
2067-11-04,1.4365098941403187
2067-11-05,1.296081844366744
2067-11-06,1.2182461228276134
2067-11-07,1.1633895421399947
2067-11-08,1.117585048898086
2067-11-09,1.5099635815831822
2067-11-10,2.87227345945839
2067-11-11,2.058931522169124
2067-11-12,1.8456631506235688
2067-11-13,1.3355538501234085
2067-11-14,1.137524894025255
2067-11-15,1.0439368428568254
2067-11-16,1.0254350657696953
2067-11-17,1.5149479807741066
2067-11-18,1.1311611817915241
2067-11-19,0.975461417252841
2067-11-20,0.9007271846846285
2067-11-21,0.9827244075746417
2067-11-22,1.016829378517054
2067-11-23,0.8647053869574942
2067-11-24,0.7950693437376213
2067-11-25,0.7529011769814854
2067-11-26,0.7210048625583947
2067-11-27,0.8543182416030604
2067-11-28,0.7494958408796921
2067-11-29,0.8035932255997362
2067-11-30,0.692491014713591
2067-12-01,0.6315337713842578
2067-12-02,0.6089362392373328
2067-12-03,0.9011499303077593
2067-12-04,0.8048977788727457
2067-12-05,0.6355360727408698
2067-12-06,0.5647664586595419
2067-12-07,0.5275899461365511
2067-12-08,0.5124373890913617
2067-12-09,1.676188335916382
2067-12-10,2.4694544058695684
2067-12-11,2.054371509571664
2067-12-12,1.3196445315906307
2067-12-13,1.6812783224136394
2067-12-14,2.593555879005974
2067-12-15,1.4664890882103527
2067-12-16,0.9547206912124236
2067-12-17,0.7664969372378713
2067-12-18,0.6852562788440983
2067-12-19,0.6417394121004053
2067-12-20,0.611992319347017
2067-12-21,0.5875962829862988
2067-12-22,0.5655805274056768
2067-12-23,0.5448852025836467
2067-12-24,0.5251211542295277
2067-12-25,0.5061350308556833
2067-12-26,0.487856771826167
2067-12-27,0.4702461091657451
2067-12-28,0.4532737879522088
2067-12-29,0.9688347889795115
2067-12-30,1.1291433827358195
2067-12-31,2.788892617964834
2068-01-01,4.305794687243792
2068-01-02,9.258424731057245
2068-01-03,5.401461080195702
2068-01-04,10.562294412332344
2068-01-05,7.256942435225695
2068-01-06,5.3970006070360945
2068-01-07,3.0274797824974504
2068-01-08,2.612909393675454
2068-01-09,3.103987990619191
2068-01-10,2.1615920009599194
2068-01-11,2.334071770464865
2068-01-12,2.371356787357262
2068-01-13,1.8491612216048603
2068-01-14,1.6264470866206473
2068-01-15,1.5134965219569454
2068-01-16,1.4560176713947155
2068-01-17,2.556758978820584
2068-01-18,2.6815167968089852
2068-01-19,7.287207226659577
2068-01-20,6.467134228934999
2068-01-21,3.5520918191769226
2068-01-22,2.3712936182886875
2068-01-23,1.9095997823932844
2068-01-24,1.711611824119833
2068-01-25,1.6030104406576047
2068-01-26,1.5272794604905398
2068-01-27,1.4673154647408584
2068-01-28,1.6124001101106444
2068-01-29,1.4300131317225735
2068-01-30,1.3409725943190212
2068-01-31,1.2794906798921042
2068-02-01,1.491404099310112
2068-02-02,11.900337505323098
2068-02-03,10.256903117722668
2068-02-04,8.06285865401773
2068-02-05,10.890380078100186
2068-02-06,13.321429324041663
2068-02-07,10.064506775309855
2068-02-08,7.446572365770798
2068-02-09,5.022437907471394
2068-02-10,3.9204304749672505
2068-02-11,3.7841419269396166
2068-02-12,4.46589204484839
2068-02-13,5.280196093288334
2068-02-14,6.887375855675504
2068-02-15,10.89587156547944
2068-02-16,11.064883795167075
2068-02-17,8.668052393800806
2068-02-18,8.876564219972899
2068-02-19,9.444922257949573
2068-02-20,13.23346152695159
2068-02-21,12.09251092003693
2068-02-22,8.64956825690225
2068-02-23,9.624662841865774
2068-02-24,10.57472750861917
2068-02-25,9.150282924213041
2068-02-26,10.568427138445635
2068-02-27,12.130961260107853
2068-02-28,10.153653447253195
2068-02-29,6.685065359151697
2068-03-01,5.527576800658083
2068-03-02,6.002537835818019
2068-03-03,7.344214798993339
2068-03-04,8.46001747776916
2068-03-05,8.052038164651819
2068-03-06,7.801521057374771
2068-03-07,6.960028628456912
2068-03-08,6.325572753813749
2068-03-09,5.858913227248015
2068-03-10,5.544176670325121
2068-03-11,6.094137073372865
2068-03-12,6.202976925520677
2068-03-13,6.20928910588657
2068-03-14,6.670751158529268
2068-03-15,4.898385902296001
2068-03-16,6.247537140165033
2068-03-17,4.707948282361268
2068-03-18,4.650462929887124
2068-03-19,4.956396146725154
2068-03-20,5.140072746781621
2068-03-21,9.688095357924851
2068-03-22,6.723941392202553
2068-03-23,6.137286870369985
2068-03-24,6.8881023925097296
2068-03-25,7.253604307905085
2068-03-26,9.404278188527549
2068-03-27,9.5650196848222
2068-03-28,6.9180768328703035
2068-03-29,7.023218111080425
2068-03-30,8.80889151004724
2068-03-31,7.212922222651288
2068-04-01,6.898028874111611
2068-04-02,6.724718759129437
2068-04-03,7.024290775179943
2068-04-04,8.910275407199787
2068-04-05,8.989941029806005
2068-04-06,10.0978231646695
2068-04-07,8.231072046901678
2068-04-08,7.544205624059899
2068-04-09,7.447636260768001
2068-04-10,7.002215597088803
2068-04-11,6.594520414415253
2068-04-12,6.430915814412263
2068-04-13,5.33393761874016
2068-04-14,5.779794149268527
2068-04-15,5.699296816263627
2068-04-16,5.6605350745561145
2068-04-17,6.602551082687121
2068-04-18,7.702054012951187
2068-04-19,7.484564126935647
2068-04-20,7.7951360701218295
2068-04-21,7.942659379687861
2068-04-22,7.2315712370080405
2068-04-23,6.869493091231279
2068-04-24,8.889442432198186
2068-04-25,7.656179251801662
2068-04-26,6.8079945660496435
2068-04-27,6.424739185761663
2068-04-28,6.92252300521878
2068-04-29,7.90661483590062
2068-04-30,7.5645300264807105
2068-05-01,7.294441390952269
2068-05-02,7.525338396166218
2068-05-03,7.732060833294401
2068-05-04,7.673205296863385
2068-05-05,7.551400329114871
2068-05-06,8.103779049072852
2068-05-07,10.184371396071882
2068-05-08,7.943366896612222
2068-05-09,7.720372506385273
2068-05-10,7.779176658643595
2068-05-11,8.038908865549082
2068-05-12,7.782460595234811
2068-05-13,7.250777347188157
2068-05-14,7.47598961169791
2068-05-15,7.843186468162707
2068-05-16,8.141123852463453
2068-05-17,7.945990907257128
2068-05-18,7.03255727492319
2068-05-19,7.071971541804103
2068-05-20,7.337595087853866
2068-05-21,7.567838644283274
2068-05-22,7.636935193789528
2068-05-23,7.684201369967958
2068-05-24,7.249938253034392
2068-05-25,7.188337826918021
2068-05-26,7.265935476300481
2068-05-27,7.192131234399981
2068-05-28,7.148413810710624
2068-05-29,6.455212303039313
2068-05-30,6.57440401800616
2068-05-31,6.756735179510955
2068-06-01,7.137607036939059
2068-06-02,7.22411667517493
2068-06-03,8.714015917420028
2068-06-04,8.624856430230281
2068-06-05,8.070357942369593
2068-06-06,7.804895575629198
2068-06-07,7.665592575540656
2068-06-08,7.503042091961426
2068-06-09,7.6864075497923725
2068-06-10,7.551348551525805
2068-06-11,7.42979188366234
2068-06-12,7.257790600381961
2068-06-13,7.176940252599608
2068-06-14,7.275241436080288
2068-06-15,9.759267900855836
2068-06-16,9.190284118738848
2068-06-17,8.262960666950457
2068-06-18,7.103497186593341
2068-06-19,7.343648491197292
2068-06-20,6.959177236303161
2068-06-21,6.528436604125256
2068-06-22,6.875194579758566
2068-06-23,7.369699161649914
2068-06-24,7.655072020351941
2068-06-25,7.567021700093541
2068-06-26,7.3311530986357125
2068-06-27,7.151091060081999
2068-06-28,7.30453885820322
2068-06-29,7.5687587125387985
2068-06-30,7.13324732298683
2068-07-01,7.301303561496669
2068-07-02,7.457737690051825
2068-07-03,7.685548120958989
2068-07-04,7.862209234884531
2068-07-05,7.715668033740055
2068-07-06,7.073781092274565
2068-07-07,7.090438436702362
2068-07-08,6.323274393567487
2068-07-09,6.5568621927559985
2068-07-10,7.661534803985679
2068-07-11,7.262692203829211
2068-07-12,6.589240305636302
2068-07-13,6.011562500632456
2068-07-14,6.1475967210299896
2068-07-15,6.154980648609769
2068-07-16,6.3374966430099295
2068-07-17,6.813950184170851
2068-07-18,6.973761159618126
2068-07-19,7.07891012506324
2068-07-20,7.1511910592177355
2068-07-21,7.156898494746955
2068-07-22,7.1424410913390055
2068-07-23,7.725583998909233
2068-07-24,9.59072405074902
2068-07-25,7.707179236528659
2068-07-26,6.396814400434555
2068-07-27,6.234648714238352
2068-07-28,5.956516388869803
2068-07-29,5.965419824934429
2068-07-30,6.165705959712062
2068-07-31,6.3238379710323525
2068-08-01,5.564244371957277
2068-08-02,5.049079581710119
2068-08-03,5.063102889971082
2068-08-04,5.089359637644645
2068-08-05,5.302126889449915
2068-08-06,5.290345305912884
2068-08-07,5.4800822197663255
2068-08-08,4.7596783532922355
2068-08-09,4.400899562438366
2068-08-10,5.644016812742631
2068-08-11,5.658887299303219
2068-08-12,8.23858362486229
2068-08-13,10.281516717017292
2068-08-14,7.0737058775898465
2068-08-15,4.816685975546669
2068-08-16,3.849262968625025
2068-08-17,3.4931845606030416
2068-08-18,3.8643437739791846
2068-08-19,4.832040892594615
2068-08-20,5.387343667335818
2068-08-21,5.439154435718042
2068-08-22,4.721663518434585
2068-08-23,5.2082492544262955
2068-08-24,4.50453178984521
2068-08-25,5.083038276748258
2068-08-26,5.218292289595808
2068-08-27,5.2943049120027545
2068-08-28,5.07205827166597
2068-08-29,4.111801954492069
2068-08-30,4.412313999395376
2068-08-31,4.735470251615714
2068-09-01,5.0678406932327995
2068-09-02,4.574559620653355
2068-09-03,4.3341757676756325
2068-09-04,4.160952852368574
2068-09-05,4.289474230722908
2068-09-06,4.087362914682138
2068-09-07,4.797039339053527
2068-09-08,7.3502255713148275
2068-09-09,4.504911007094469
2068-09-10,3.3559302441724332
2068-09-11,2.8367186846379933
2068-09-12,2.597163929739709
2068-09-13,2.453870989801708
2068-09-14,2.3480440509426455
2068-09-15,2.2572469033222697
2068-09-16,2.173670481952533
2068-09-17,2.110105801536465
2068-09-18,2.0234465851141743
2068-09-19,1.949885789825829
2068-09-20,2.1418741752233643
2068-09-21,2.00811360744899
2068-09-22,1.8182819132435681
2068-09-23,1.7192478124046942
2068-09-24,1.645490317277444
2068-09-25,1.5820039994750372
2068-09-26,1.5234766195230907
2068-09-27,1.467996549929986
2068-09-28,1.5333941968318916
2068-09-29,3.2664068165152735
2068-09-30,5.437735216584116
2068-10-01,3.21117497671459
2068-10-02,2.6573632403477396
2068-10-03,2.9912355135384896
2068-10-04,2.9056348732279824
2068-10-05,2.0933986862444476
2068-10-06,2.8559121622732766
2068-10-07,2.42167427805463
2068-10-08,2.546269008267366
2068-10-09,4.752111674573674
2068-10-10,3.6757415802572524
2068-10-11,2.716374902186423
2068-10-12,2.152649411779191
2068-10-13,1.891872021507829
2068-10-14,1.8748095294762137
2068-10-15,1.5443095944385519
2068-10-16,1.4206933497409218
2068-10-17,3.1179036887742444
2068-10-18,6.671274068271041
2068-10-19,3.821804698615003
2068-10-20,2.3511053209411563
2068-10-21,2.424507607232961
2068-10-22,2.646721993521279
2068-10-23,7.251165066343646
2068-10-24,3.821335396267564
2068-10-25,2.5102601143127794
2068-10-26,1.9429755301548706
2068-10-27,2.0938510683337888
2068-10-28,5.2628515155174895
2068-10-29,3.5658581694218743
2068-10-30,3.3640752668393037
2068-10-31,8.479178725210572
2068-11-01,6.082881742627549
2068-11-02,3.391298944652343
2068-11-03,2.4637485209044137
2068-11-04,2.092515898415466
2068-11-05,1.9180083837254354
2068-11-06,2.9048765069421885
2068-11-07,4.904854434719277
2068-11-08,5.871345475245404
2068-11-09,3.6308654259189215
2068-11-10,2.8183959312632494
2068-11-11,2.629139740075722
2068-11-12,2.8433615299086075
2068-11-13,2.7742989378019396
2068-11-14,2.068577099529652
2068-11-15,1.8309815221212977
2068-11-16,1.7077696983937192
2068-11-17,1.6261049547371136
2068-11-18,1.560396163878704
2068-11-19,1.8058120553084431
2068-11-20,1.6312530518130062
2068-11-21,1.6247150384094238
2068-11-22,1.428157573333634
2068-11-23,1.340943778577223
2068-11-24,1.2800421696837823
2068-11-25,1.754770303347788
2068-11-26,1.341408265309942
2068-11-27,1.2115839246914655
2068-11-28,1.1393122344087963
2068-11-29,1.0881859753286143
2068-11-30,1.045404625854186
2068-12-01,1.006446279704575
2068-12-02,0.9696930230893304
2068-12-03,0.9345463547199168
2068-12-04,1.00711209220636
2068-12-05,1.9906819496373456
2068-12-06,3.5235189376280216
2068-12-07,7.762814014347438
2068-12-08,5.740718551710847
2068-12-09,3.9322231625845445
2068-12-10,2.8120328571408497
2068-12-11,1.8829489439906255
2068-12-12,1.5307042334706573
2068-12-13,1.3757712082133375
2068-12-14,1.6299795559562236
2068-12-15,1.3653209055984774
2068-12-16,1.242124686840744
2068-12-17,1.1721408481651654
2068-12-18,1.1223446304800544
2068-12-19,1.8458627750204801
2068-12-20,2.1649559911486334
2068-12-21,2.4831688513034216
2068-12-22,2.349488398725418
2068-12-23,1.5277274187558345
2068-12-24,1.4350326826617803
2068-12-25,1.1602810830475307
2068-12-26,1.056110267072015
2068-12-27,0.996152471852945
2068-12-28,1.3329987060449757
2068-12-29,4.838094482451762
2068-12-30,3.7604177795179856
2068-12-31,3.665759735884028
2069-01-01,2.5601002134604394
2069-01-02,1.7185072093149647
2069-01-03,1.8124158009533715
2069-01-04,2.130540880891446
2069-01-05,1.4650155941329663
2069-01-06,1.2676635440618007
2069-01-07,1.2481911451972376
2069-01-08,1.107540515340955
2069-01-09,1.034856484228929
2069-01-10,0.9874930907053431
2069-01-11,0.9466173085942778
2069-01-12,0.920530393825915
2069-01-13,0.8794770726505032
2069-01-14,0.8498959577586647
2069-01-15,0.8238635509826353
2069-01-16,0.8034619536821985
2069-01-17,0.7702317143375517
2069-01-18,2.647783057086061
2069-01-19,1.422275345599889
2069-01-20,2.177856445664023
2069-01-21,3.0652396416591348
2069-01-22,1.9073199060661687
2069-01-23,1.26808011329785
2069-01-24,0.9983129772023153
2069-01-25,0.8826193681637293
2069-01-26,1.2962593727640788
2069-01-27,1.0955334430801318
2069-01-28,1.0421231080679392
2069-01-29,1.320864407038997
2069-01-30,0.9658951688159664
2069-01-31,0.8128308338721325
2069-02-01,0.785396477456027
2069-02-02,0.8089203054909601
2069-02-03,0.7478095078532525
2069-02-04,1.9760880207100397
2069-02-05,2.1263433830992273
2069-02-06,3.120994313763994
2069-02-07,1.6885336987124637
2069-02-08,1.635952223380008
2069-02-09,1.1030256516233303
2069-02-10,1.0226952258021087
2069-02-11,3.055929666317806
2069-02-12,4.968838114102874
2069-02-13,3.631803764579441
2069-02-14,2.2666392384738017
2069-02-15,1.4787508016924036
2069-02-16,1.2110263006422484
2069-02-17,1.6605168291049737
2069-02-18,3.7325737244267083
2069-02-19,3.2159887490864385
2069-02-20,3.112024546093475
2069-02-21,2.2815440401958544
2069-02-22,3.103456595905455
2069-02-23,3.8770217600497174
2069-02-24,4.946059060872762
2069-02-25,5.4139816509151295
2069-02-26,5.716766777246077
2069-02-27,3.2721916791465397
2069-02-28,2.991033435176471
2069-03-01,3.4149833111042938
2069-03-02,3.2598282214418606
2069-03-03,4.645629574901166
2069-03-04,6.7426339611315935
2069-03-05,4.743038204401236
2069-03-06,3.1689678302916766
2069-03-07,3.818632787876422
2069-03-08,4.444251589790861
2069-03-09,3.944987031503519
2069-03-10,5.236524818845485
2069-03-11,6.386912809452573
2069-03-12,6.613660124050266
2069-03-13,7.263384883931398
2069-03-14,6.148697440927391
2069-03-15,8.250679788752931
2069-03-16,10.476594029000648
2069-03-17,11.648904777853481
2069-03-18,11.158232796138739
2069-03-19,12.07137676300337
2069-03-20,13.069306161443532
2069-03-21,11.680007029399864
2069-03-22,9.350028259013719
2069-03-23,8.360375473078328
2069-03-24,9.482208184804469
2069-03-25,10.89608583207388
2069-03-26,10.906913036262187
2069-03-27,9.507957515675622
2069-03-28,9.107687640927765
2069-03-29,9.820862147296715
2069-03-30,10.283582014529227
2069-03-31,10.550322448519305
2069-04-01,9.951976157441958
2069-04-02,8.940745272019228
2069-04-03,8.904323124033265
2069-04-04,9.796670035683821
2069-04-05,8.538154955503302
2069-04-06,7.757758808362151
2069-04-07,7.056838941370643
2069-04-08,6.884526884931825
2069-04-09,7.32417490765096
2069-04-10,7.517426695993662
2069-04-11,12.566530869719873
2069-04-12,8.950061159202985
2069-04-13,8.949456103816845
2069-04-14,9.295131718017824
2069-04-15,8.767581592557349
2069-04-16,7.746988375893541
2069-04-17,7.664109150296698
2069-04-18,8.576857072110387
2069-04-19,10.174001620673963
2069-04-20,10.837823936082284
2069-04-21,10.054688673227542
2069-04-22,9.890096827436363
2069-04-23,9.452631311169561
2069-04-24,9.653339627991237
2069-04-25,8.815320150811385
2069-04-26,8.117809640036938
2069-04-27,7.7001807570343015
2069-04-28,7.383812536941306
2069-04-29,7.242039100196916
2069-04-30,7.850382422494485
2069-05-01,8.219863544448332
2069-05-02,8.260884894009918
2069-05-03,8.435041597784771
2069-05-04,8.60810153920704
2069-05-05,9.208066185280082
2069-05-06,9.602737967493372
2069-05-07,9.907872819231773
2069-05-08,8.676137684654663
2069-05-09,7.977472767496534
2069-05-10,8.013286250489415
2069-05-11,7.98184518261084
2069-05-12,8.344805794550757
2069-05-13,8.673121093466658
2069-05-14,8.687432759579876
2069-05-15,8.533410430839595
2069-05-16,8.131237624348639
2069-05-17,7.611451081774437
2069-05-18,7.527560705752891
2069-05-19,7.940844106964192
2069-05-20,8.494677407531814
2069-05-21,8.951770048745018
2069-05-22,8.05911692300348
2069-05-23,7.646352412811089
2069-05-24,8.944972304393271
2069-05-25,9.263840195612364
2069-05-26,8.39174227662142
2069-05-27,7.756862714080523
2069-05-28,8.238303702625588
2069-05-29,8.064921216753351
2069-05-30,7.859081080970692
2069-05-31,7.778295732983537
2069-06-01,7.523731227377093
2069-06-02,8.265186648692824
2069-06-03,9.043653508659151
2069-06-04,9.30454200270631
2069-06-05,8.686122051810317
2069-06-06,8.081133956226509
2069-06-07,8.228189586019864
2069-06-08,8.395561523389903
2069-06-09,7.889110510042876
2069-06-10,8.185368163325517
2069-06-11,8.783414541412766
2069-06-12,9.181152569905047
2069-06-13,9.2374020231864
2069-06-14,9.453047107886174
2069-06-15,9.764815761343772
2069-06-16,9.924363777831068
2069-06-17,9.595342957620264
2069-06-18,8.938758826740852
2069-06-19,8.65767119220836
2069-06-20,8.823818010765027
2069-06-21,9.129838217672102
2069-06-22,9.309681045027986
2069-06-23,8.73754344686478
2069-06-24,8.634308506456092
2069-06-25,9.66902355914744
2069-06-26,8.83304872235734
2069-06-27,8.541568677221433
2069-06-28,8.323897012652381
2069-06-29,7.48712202963916
