,simulation_1
2074-02-22,8.384046193711661
2074-02-23,6.392170002410392
2074-02-24,5.582958160777164
2074-02-25,5.253421938294161
2074-02-26,5.751774290976146
2074-02-27,6.796768766200563
2074-02-28,7.341641171000083
2074-03-01,7.168288219800618
2074-03-02,6.96339788073499
2074-03-03,5.708607545107288
2074-03-04,6.489218478004086
2074-03-05,6.2420241868389805
2074-03-06,5.462028554229217
2074-03-07,5.609773788534346
2074-03-08,6.653025395080949
2074-03-09,7.775053294575424
2074-03-10,9.930536979001683
2074-03-11,8.418091859573053
2074-03-12,8.268306597775892
2074-03-13,9.212614246818092
2074-03-14,6.652967418957546
2074-03-15,8.036553197718073
2074-03-16,6.284829415790911
2074-03-17,5.999200219161173
2074-03-18,6.761054681405596
2074-03-19,7.791012747919954
2074-03-20,9.556056739611446
2074-03-21,9.212588109469408
2074-03-22,8.449553852819868
2074-03-23,8.265589883472003
2074-03-24,10.123497385735202
2074-03-25,8.864760184054196
2074-03-26,7.140695343855254
2074-03-27,6.683146469625669
2074-03-28,6.426552364636528
2074-03-29,7.985117951998845
2074-03-30,7.368765254420844
2074-03-31,9.879254710725712
2074-04-01,8.221578525634829
2074-04-02,7.3293339881163835
2074-04-03,7.255410308751717
2074-04-04,7.646060523484318
2074-04-05,8.029207928093953
2074-04-06,7.245356485195963
2074-04-07,7.154231955894712
2074-04-08,7.340216430328583
2074-04-09,8.009156639571286
2074-04-10,9.390713057649474
2074-04-11,10.413629686728967
2074-04-12,11.10965086881346
2074-04-13,11.45458313572425
2074-04-14,10.907434542902891
2074-04-15,9.07830401207331
2074-04-16,7.894455596008148
2074-04-17,7.800075079633544
2074-04-18,7.892687626400011
2074-04-19,7.457639409389209
2074-04-20,8.697189948002709
2074-04-21,8.103520191711075
2074-04-22,7.955230171993897
2074-04-23,7.7211427938331285
2074-04-24,8.608230820841868
2074-04-25,10.593426105856395
2074-04-26,13.701547820838714
2074-04-27,10.169320208773783
2074-04-28,8.789607482206332
2074-04-29,8.16319702453444
2074-04-30,8.012453126920779
2074-05-01,7.901337668065371
2074-05-02,8.213608239293794
2074-05-03,8.830913234616657
2074-05-04,8.450633888880864
2074-05-05,7.638668602000031
2074-05-06,7.800451954697267
2074-05-07,8.473638866167466
2074-05-08,9.132411635973346
2074-05-09,9.51268780394749
2074-05-10,9.557652940040605
2074-05-11,9.647643822906355
2074-05-12,9.638395204488866
2074-05-13,9.52020317679963
2074-05-14,9.18655773443097
2074-05-15,8.819276241200892
2074-05-16,8.845973857908099
2074-05-17,9.060690484384404
2074-05-18,10.622294799624015
2074-05-19,9.642466026729217
2074-05-20,9.35546367590727
2074-05-21,9.209862564225329
2074-05-22,9.652630214178512
2074-05-23,10.007877573820824
2074-05-24,10.047022217784296
2074-05-25,9.98880223130525
2074-05-26,10.108754296695714
2074-05-27,10.125969123981472
2074-05-28,10.255716155467862
2074-05-29,10.33809372878507
2074-05-30,10.471496540245099
2074-05-31,10.34707661114826
2074-06-01,9.93487680144186
2074-06-02,9.419083253847974
2074-06-03,8.965678350440292
2074-06-04,8.934951585806026
2074-06-05,8.900840235676846
2074-06-06,8.341166814308034
2074-06-07,8.090821816701807
2074-06-08,8.553541733141776
2074-06-09,9.08307548649254
2074-06-10,9.420792283460052
2074-06-11,9.751321564594477
2074-06-12,9.684022967743946
2074-06-13,9.763244679739708
2074-06-14,10.120559054023992
2074-06-15,9.610843498435916
2074-06-16,9.110389887262375
2074-06-17,9.506143076912487
2074-06-18,9.72993651997621
2074-06-19,9.49955401780051
2074-06-20,8.615575962968398
2074-06-21,7.993559068679117
2074-06-22,8.059430479896752
2074-06-23,8.51680789059456
2074-06-24,8.846688250119513
2074-06-25,9.008429416138313
2074-06-26,8.9413271231748
2074-06-27,8.245505247916984
2074-06-28,8.16159032278519
2074-06-29,8.286404226003413
2074-06-30,7.973824372248336
2074-07-01,9.277910603984196
2074-07-02,8.510867733781646
2074-07-03,7.611633791918676
2074-07-04,7.568937160497105
2074-07-05,7.658990913695895
2074-07-06,7.8401735144488
2074-07-07,7.972542846896589
2074-07-08,7.4788415826632315
2074-07-09,7.557964264626072
2074-07-10,7.5516538780216145
2074-07-11,7.71914461989753
2074-07-12,7.930042561623667
2074-07-13,7.882091054290848
2074-07-14,7.1491982810380055
2074-07-15,6.9946776359025
2074-07-16,7.1110217211479005
2074-07-17,7.217338406375804
2074-07-18,7.222875848100477
2074-07-19,6.90765293169822
2074-07-20,6.1577410345756185
2074-07-21,5.938259948215283
2074-07-22,6.130643504124428
2074-07-23,5.867958203214785
2074-07-24,5.768868467691053
2074-07-25,5.868286286235738
2074-07-26,5.966482971667762
2074-07-27,6.166627512957525
2074-07-28,6.346017197323312
2074-07-29,6.50799867007302
2074-07-30,6.559004668492934
2074-07-31,5.860509737140426
2074-08-01,5.280671565672041
2074-08-02,6.161954742632899
2074-08-03,5.535556133684115
2074-08-04,5.905758529261951
2074-08-05,5.4624529284051615
2074-08-06,5.100390038301341
2074-08-07,5.2265143255707995
2074-08-08,5.209287274985136
2074-08-09,4.948410793972153
2074-08-10,4.168349984034341
2074-08-11,3.7230183118682145
2074-08-12,3.3808861364868403
2074-08-13,3.1960213663802874
2074-08-14,3.809625811871576
2074-08-15,5.331781717060152
2074-08-16,4.847456771713226
2074-08-17,4.077613906187252
2074-08-18,6.564549847290103
2074-08-19,7.0796692210039875
2074-08-20,7.239805414221681
2074-08-21,5.491982000793411
2074-08-22,4.312731530319823
2074-08-23,5.196197042243806
2074-08-24,7.296006890193741
2074-08-25,5.447183890882196
2074-08-26,4.643736711439922
2074-08-27,3.817651128619506
2074-08-28,4.188654410482923
2074-08-29,4.88977872351094
2074-08-30,6.1761666265026935
2074-08-31,6.368387366398329
2074-09-01,4.571913358672903
2074-09-02,4.059446542671212
2074-09-03,3.320794687948194
2074-09-04,3.0733878973522017
2074-09-05,4.2053197783253164
2074-09-06,4.8649874042044505
2074-09-07,4.185660514529444
2074-09-08,3.108879553956557
2074-09-09,3.103233812318593
2074-09-10,2.632302189323764
2074-09-11,2.5538790112977963
2074-09-12,2.6196519836463414
2074-09-13,4.559793095868285
2074-09-14,4.339668956720914
2074-09-15,3.9284891213550805
2074-09-16,9.110273485236252
2074-09-17,6.187663185711667
2074-09-18,11.159567729496409
2074-09-19,6.663815950318991
2074-09-20,4.132696495589838
2074-09-21,3.331136065507674
2074-09-22,3.6983210718063764
2074-09-23,2.9883221395953554
2074-09-24,5.784200402718055
2074-09-25,5.034928121552822
2074-09-26,12.40593403875682
2074-09-27,9.098663617408336
2074-09-28,5.203855051796548
2074-09-29,3.7531073640491766
2074-09-30,3.181872573674658
2074-10-01,5.59481541184524
2074-10-02,4.959802568365262
2074-10-03,3.549550642035663
2074-10-04,3.000880168378067
2074-10-05,2.739963103263891
2074-10-06,2.5875696300231215
2074-10-07,2.4963144811181595
2074-10-08,2.4970540334798055
2074-10-09,3.9015797948424322
2074-10-10,4.012035027430273
2074-10-11,7.944193490167207
2074-10-12,9.497597467709225
2074-10-13,9.530043582365886
2074-10-14,9.710712195004028
2074-10-15,6.558393079759204
2074-10-16,4.814580588258005
2074-10-17,3.57179326356156
2074-10-18,4.063367634450167
2074-10-19,4.603176145298583
2074-10-20,3.533683871099967
2074-10-21,3.1491692468203283
2074-10-22,3.591390953308265
2074-10-23,4.998526971347605
2074-10-24,3.6884932063137654
2074-10-25,3.237835305167178
2074-10-26,2.909058692783296
2074-10-27,2.5174421465843464
2074-10-28,2.3445449439814694
2074-10-29,2.2311646265172294
2074-10-30,2.140556981460282
2074-10-31,4.178491247033544
2074-11-01,3.93546130237267
2074-11-02,8.649798121018264
2074-11-03,6.934609260413105
2074-11-04,9.528150098786373
2074-11-05,7.152457139895981
2074-11-06,5.766052577438101
2074-11-07,4.3121239861751075
2074-11-08,4.021886354707055
2074-11-09,3.0646610335118236
2074-11-10,3.4354247938805162
2074-11-11,6.76041856175608
2074-11-12,6.226461502607549
2074-11-13,3.868888350572467
2074-11-14,3.003781650709508
2074-11-15,2.6421806063604953
2074-11-16,2.457845413288792
2074-11-17,2.813077196740135
2074-11-18,2.500684431495341
2074-11-19,3.055656315012156
2074-11-20,4.9139699443070715
2074-11-21,4.11671366946087
2074-11-22,3.565867979666886
2074-11-23,2.5601125693278517
2074-11-24,2.220541345833378
2074-11-25,2.7747523971744514
2074-11-26,2.649481548295519
2074-11-27,2.1140830731809266
2074-11-28,1.9194620668014284
2074-11-29,1.8087010690114547
2074-11-30,4.781660931039003
2074-12-01,7.9538068704063125
2074-12-02,5.643351123863427
2074-12-03,5.074250857647314
2074-12-04,8.02529362348883
2074-12-05,6.4354818459401315
2074-12-06,4.7693654720813035
2074-12-07,3.8738218113498286
2074-12-08,8.133204220684119
2074-12-09,6.478589043929031
2074-12-10,4.04133589919087
2074-12-11,3.028895541666476
2074-12-12,2.6221982690771477
2074-12-13,2.429577626811001
2074-12-14,2.4460750254968655
2074-12-15,2.3440990730455207
2074-12-16,2.229081377126072
2074-12-17,2.08986943288795
2074-12-18,2.538878349113976
2074-12-19,4.615605134353139
2074-12-20,7.719834208042608
2074-12-21,8.124980724940135
2074-12-22,4.851404968891215
2074-12-23,3.20154339099568
2074-12-24,2.5713114541029145
2074-12-25,5.273748853395967
2074-12-26,6.304326051426319
2074-12-27,9.36849374657409
2074-12-28,11.858726352066363
2074-12-29,6.376421376157352
2074-12-30,4.088957686791321
2074-12-31,5.915170505875745
2075-01-01,4.221417333802735
2075-01-02,4.235696668449151
2075-01-03,5.747661230895006
2075-01-04,6.564781952505269
2075-01-05,6.937111279093157
2075-01-06,4.6343862699859555
2075-01-07,3.4604514764086365
2075-01-08,4.094771330508813
2075-01-09,5.9406080981119285
2075-01-10,7.228534459307634
2075-01-11,10.332363642400816
2075-01-12,12.612164249351354
2075-01-13,14.249737373968173
2075-01-14,8.698097682169552
2075-01-15,15.712645493545548
2075-01-16,17.640496145798515
2075-01-17,13.793604166181225
2075-01-18,8.060013165233887
2075-01-19,5.9388396092506905
2075-01-20,5.324019423811134
2075-01-21,4.736216687387854
2075-01-22,4.8709872570648
2075-01-23,4.5293216676969115
2075-01-24,10.687502219609502
2075-01-25,17.111892323473327
2075-01-26,13.061935603815794
2075-01-27,11.671493817258867
2075-01-28,9.036736540434672
2075-01-29,9.778145225094498
2075-01-30,11.03391574973621
2075-01-31,11.417426430341548
2075-02-01,9.82012754619955
2075-02-02,10.437220408555365
2075-02-03,9.997764736933789
2075-02-04,8.645683184858456
2075-02-05,10.27950888432462
2075-02-06,11.175102909970047
2075-02-07,10.474939932950758
2075-02-08,12.995469733281475
2075-02-09,8.368745901526186
2075-02-10,7.379198661535652
2075-02-11,7.155366117335631
2075-02-12,6.160723974258863
2075-02-13,8.289824896506857
2075-02-14,10.918243453762656
2075-02-15,9.668875119206744
2075-02-16,11.067221949128733
2075-02-17,7.622481432144179
2075-02-18,9.725637992927254
2075-02-19,15.596121385115199
2075-02-20,9.08483638492055
2075-02-21,6.506175939786868
2075-02-22,6.039755134941666
2075-02-23,5.706709217945277
2075-02-24,7.031673102588757
2075-02-25,5.795875445255664
2075-02-26,5.291824684224846
2075-02-27,7.138269685192267
2075-02-28,10.215926510925021
2075-03-01,8.50213089325072
2075-03-02,6.548291892005749
2075-03-03,5.9752578448370635
2075-03-04,5.792464409531749
2075-03-05,5.940395625809299
2075-03-06,5.8228196649522985
2075-03-07,7.204088662249056
2075-03-08,7.3725675994552
2075-03-09,8.876527969709105
2075-03-10,6.948225490342618
2075-03-11,6.222663266597187
2075-03-12,6.099808374754717
2075-03-13,6.270857640383042
2075-03-14,6.22949300430595
2075-03-15,7.238028954276654
2075-03-16,9.384876425895525
2075-03-17,7.277914320562358
2075-03-18,7.633188867462529
2075-03-19,6.11969645172477
2075-03-20,6.322916795710368
2075-03-21,5.9394159209701245
2075-03-22,8.433180153445512
2075-03-23,7.790212694494851
2075-03-24,9.037658212197602
2075-03-25,7.517341364613904
2075-03-26,6.033973398225083
2075-03-27,5.638690010585478
2075-03-28,6.461429862186133
2075-03-29,6.957637468755985
2075-03-30,7.559161144966371
2075-03-31,8.603875240377459
2075-04-01,8.75692920144896
2075-04-02,8.3090033375563
2075-04-03,8.622701723761564
2075-04-04,9.304598287445831
2075-04-05,9.48356371114637
2075-04-06,9.107521967128676
2075-04-07,9.123661811224673
2075-04-08,9.392918350916709
2075-04-09,9.112638434655583
2075-04-10,9.330956438221328
2075-04-11,8.825193698490736
2075-04-12,7.961536039812652
2075-04-13,8.278368436677916
2075-04-14,11.214521401744786
2075-04-15,12.437395141747082
2075-04-16,9.731984979522398
2075-04-17,8.90970002229715
2075-04-18,9.30864743361928
2075-04-19,9.761461303138613
2075-04-20,9.050191683128887
2075-04-21,9.516391027451334
2075-04-22,10.36700620421925
2075-04-23,11.642416115523591
2075-04-24,11.123467995335734
2075-04-25,9.18030889309843
2075-04-26,8.973761989940657
2075-04-27,8.972548310830938
2075-04-28,8.751869547089118
2075-04-29,8.300274183088323
2075-04-30,8.277528117747853
2075-05-01,8.622500220538178
2075-05-02,8.990418705952411
2075-05-03,8.601325983387735
2075-05-04,8.281016295061452
2075-05-05,8.633243880914033
2075-05-06,8.866033086282691
2075-05-07,8.934225320786101
2075-05-08,8.716969074480785
2075-05-09,8.647517802055052
2075-05-10,8.739930156104327
2075-05-11,8.407189157571281
2075-05-12,8.088712281579022
2075-05-13,8.641980852390256
2075-05-14,8.374978812697874
2075-05-15,9.0716706480871
2075-05-16,8.62703121291621
2075-05-17,8.966564836675136
2075-05-18,9.56904991093559
2075-05-19,9.442157958907902
2075-05-20,9.082993464601163
2075-05-21,8.839057611355297
2075-05-22,9.242742581847851
2075-05-23,9.561514308120191
2075-05-24,12.149005596176966
2075-05-25,10.435022100876733
2075-05-26,9.819816368165545
2075-05-27,9.285184812895452
2075-05-28,8.739220368739998
2075-05-29,8.938807765841089
2075-05-30,9.255135200444933
2075-05-31,9.365381610398085
2075-06-01,9.5214053845522
2075-06-02,8.702818168278608
2075-06-03,8.688706123756532
2075-06-04,8.910674822204252
2075-06-05,9.117635923447056
2075-06-06,9.39488953148365
2075-06-07,9.721857288897027
2075-06-08,10.119490939834225
2075-06-09,10.174537634875518
2075-06-10,10.061888396517878
2075-06-11,9.88506874569616
2075-06-12,8.979100898447431
2075-06-13,8.854420820379358
2075-06-14,9.28631524557576
2075-06-15,9.512078716241533
2075-06-16,9.605029608141503
2075-06-17,9.885257404699727
2075-06-18,9.535983826508339
2075-06-19,9.623895928794301
2075-06-20,9.715079524795346
2075-06-21,10.052149537943382
2075-06-22,10.545431486372177
2075-06-23,10.552807006437297
2075-06-24,10.083477757576297
2075-06-25,9.785624023602953
2075-06-26,9.828112027610185
2075-06-27,9.682522648929389
2075-06-28,9.623031901351599
2075-06-29,9.703004038155534
2075-06-30,9.753263397226357
2075-07-01,9.726062881746728
2075-07-02,9.589961054502059
2075-07-03,9.43694823667011
2075-07-04,8.884485708325318
2075-07-05,8.757232266057601
2075-07-06,8.720428853922057
2075-07-07,8.972625250381725
2075-07-08,9.344139328962036
2075-07-09,9.493212193288397
2075-07-10,9.369398557088003
2075-07-11,9.203641495797326
2075-07-12,9.250127935922835
2075-07-13,9.24677624783625
2075-07-14,9.026144369659486
2075-07-15,8.461999157359585
2075-07-16,8.469903739732242
2075-07-17,8.81376774051201
2075-07-18,9.003741224988516
2075-07-19,8.826982327819959
2075-07-20,9.0353768422415
2075-07-21,8.926864729219803
2075-07-22,8.677445668897176
2075-07-23,8.199024881802874
2075-07-24,7.288444212222791
2075-07-25,7.145759066178796
2075-07-26,7.2957921324168105
2075-07-27,7.923258191276574
2075-07-28,8.209717787953732
2075-07-29,8.201027579732095
2075-07-30,7.898113864675879
2075-07-31,7.107083725109463
2075-08-01,8.67888246995456
2075-08-02,7.866228107648922
2075-08-03,8.220945651897738
2075-08-04,8.581061764548156
2075-08-05,7.994665811863397
2075-08-06,6.72707860508396
2075-08-07,6.362836450268205
2075-08-08,6.4356603199778615
2075-08-09,6.7221244613266755
2075-08-10,6.935317412059644
2075-08-11,7.53766946999669
2075-08-12,8.030129997329674
2075-08-13,9.832873997334758
2075-08-14,11.228164309839592
2075-08-15,11.893315423851249
2075-08-16,10.965245726120104
2075-08-17,9.480085414099017
2075-08-18,7.299990679157132
2075-08-19,6.314932162185158
2075-08-20,6.313768716995492
2075-08-21,5.107568104398767
2075-08-22,4.610623094845493
2075-08-23,4.342081606096165
2075-08-24,4.064836744025531
2075-08-25,3.8713083797613232
2075-08-26,5.055383449310451
2075-08-27,7.858475372791627
2075-08-28,9.607311448867522
2075-08-29,11.823872496154024
2075-08-30,8.132145889139965
2075-08-31,9.931446543056293
2075-09-01,7.584469949395812
2075-09-02,8.29009783863884
2075-09-03,7.782989641857973
2075-09-04,7.925442586417145
2075-09-05,6.8161099838683015
2075-09-06,5.975717793308711
2075-09-07,6.312272078759096
2075-09-08,5.994585330007173
2075-09-09,4.593913983736567
2075-09-10,4.114256382908086
2075-09-11,3.980516452443451
2075-09-12,3.931738832450756
2075-09-13,3.7209809860706424
2075-09-14,3.398460468505132
2075-09-15,3.279913098663247
2075-09-16,3.129123494321502
2075-09-17,3.303474102268863
2075-09-18,7.835664904929401
2075-09-19,7.453309060424383
2075-09-20,5.0072388077567185
2075-09-21,3.682212119387098
2075-09-22,3.1625766473819534
2075-09-23,2.9128373926236084
2075-09-24,2.760171441105993
2075-09-25,2.6438916252649327
2075-09-26,2.542635201830848
2075-09-27,2.4488289512397126
2075-09-28,2.370337492163065
2075-09-29,2.3684068393110094
2075-09-30,2.2734188082726576
2075-10-01,2.176913158294812
2075-10-02,2.0705821265095854
2075-10-03,1.982484565706998
2075-10-04,1.9053179993311542
2075-10-05,2.4615412353295554
2075-10-06,7.899406550312346
2075-10-07,8.46287919347612
2075-10-08,5.15820891688397
2075-10-09,5.2992292791914295
2075-10-10,9.823771198790617
2075-10-11,11.165361974886284
2075-10-12,10.663548545330471
2075-10-13,7.455522438589528
2075-10-14,4.636625387044088
2075-10-15,4.039630524014392
2075-10-16,4.806625485716246
2075-10-17,4.382230714793867
2075-10-18,4.298933942687237
2075-10-19,6.189640583247727
2075-10-20,3.912464036861836
2075-10-21,4.124268604486984
2075-10-22,8.215403779842152
2075-10-23,5.468071001796771
2075-10-24,4.194602985663273
2075-10-25,3.2189221437383737
2075-10-26,2.861974258971588
2075-10-27,2.6672068198284635
2075-10-28,2.534695261979243
2075-10-29,2.4309024597902544
2075-10-30,2.4683660699723173
2075-10-31,2.6953555227453445
2075-11-01,2.4574644857219896
2075-11-02,3.060659447320595
2075-11-03,2.488340127090612
2075-11-04,3.405277888382475
2075-11-05,3.171385240109105
2075-11-06,4.4009811599110265
2075-11-07,3.3525463958943758
2075-11-08,3.146074646629792
2075-11-09,2.545310880948361
2075-11-10,2.2975254352505887
2075-11-11,2.1150294999990065
2075-11-12,2.532160706350676
2075-11-13,2.011802995415223
2075-11-14,1.798041847553466
2075-11-15,1.6837908139349842
2075-11-16,1.607866031044844
2075-11-17,1.5449238168661545
2075-11-18,1.4878428232629666
2075-11-19,1.530181383115517
2075-11-20,1.909164535896093
2075-11-21,2.086596585313974
2075-11-22,3.0607159406653404
2075-11-23,1.9448168260353513
2075-11-24,1.5684861773455991
2075-11-25,2.428160438011903
2075-11-26,2.009686519216729
2075-11-27,2.409020170012383
2075-11-28,2.820173874402534
2075-11-29,2.466307959194544
2075-11-30,1.9890636368413541
2075-12-01,1.6475423296835823
2075-12-02,2.605087568141588
2075-12-03,1.7072224440640984
2075-12-04,1.614488201023444
2075-12-05,1.3312607233563616
2075-12-06,1.6868481108404993
2075-12-07,2.617149031990926
2075-12-08,2.8568317624337136
2075-12-09,1.975544050963177
2075-12-10,1.8083021722510082
2075-12-11,1.534261298355486
2075-12-12,1.9823743852698068
2075-12-13,1.4138236989070248
2075-12-14,1.1963359101830782
2075-12-15,1.4591352776112794
2075-12-16,3.556390006266852
2075-12-17,2.402737420739601
2075-12-18,3.406799474118544
2075-12-19,6.046706511248528
2075-12-20,8.086730171746064
2075-12-21,7.183251400058118
2075-12-22,8.462469280777633
2075-12-23,5.0358451968140745
2075-12-24,5.211596578602377
2075-12-25,3.588295039471418
2075-12-26,3.513347264562905
2075-12-27,3.8597717468140544
2075-12-28,6.535518354394091
2075-12-29,7.317435523843402
2075-12-30,7.500627384406789
2075-12-31,8.963670634987587
2076-01-01,12.422067812209223
2076-01-02,9.149073313796432
2076-01-03,16.236180557713897
2076-01-04,15.802976831298132
2076-01-05,10.187019445757723
2076-01-06,7.673674746506876
2076-01-07,5.520444938444818
2076-01-08,4.459072646251044
2076-01-09,3.979195667948572
2076-01-10,4.270178007672671
2076-01-11,8.331241247984078
2076-01-12,10.2186995372253
2076-01-13,6.662019767500885
2076-01-14,6.334736553920749
2076-01-15,5.420632185989698
2076-01-16,4.448467166506767
2076-01-17,4.2497795568924275
2076-01-18,3.668803740526603
2076-01-19,3.386615348619989
2076-01-20,3.2339422788651055
2076-01-21,3.541849580636697
2076-01-22,3.1344671077463713
2076-01-23,8.82326388111978
2076-01-24,10.425116488841228
2076-01-25,11.166179055495324
2076-01-26,9.944877319978014
2076-01-27,7.532754672898431
2076-01-28,8.529539953585312
2076-01-29,9.15043545274672
2076-01-30,7.283503812149982
2076-01-31,5.471345455473047
2076-02-01,8.58191610658605
2076-02-02,7.073168185125399
2076-02-03,6.453531530935521
2076-02-04,8.571237449969061
2076-02-05,6.344310198648792
2076-02-06,6.2954986445746215
2076-02-07,5.6990107725271635
2076-02-08,5.29222226243724
2076-02-09,5.346542283776159
2076-02-10,6.707412637067426
2076-02-11,6.756503422600142
2076-02-12,7.867921546604591
2076-02-13,10.329488484380365
2076-02-14,6.86369933370278
2076-02-15,5.688211707154632
2076-02-16,5.734904372216971
2076-02-17,5.949143703090876
2076-02-18,5.952087240177726
2076-02-19,6.506545219516111
2076-02-20,6.722148846252218
2076-02-21,7.290805707862264
2076-02-22,10.312610249478826
2076-02-23,7.1607610089483416
2076-02-24,7.131891204408902
2076-02-25,7.1059485136344875
2076-02-26,6.32591129576704
2076-02-27,7.205287717275063
2076-02-28,6.266137054176436
2076-02-29,6.426009762097242
2076-03-01,8.953630037005809
2076-03-02,9.321968814108466
2076-03-03,7.163119251691599
2076-03-04,6.526684613640007
2076-03-05,6.788318340562453
2076-03-06,7.919595105570385
2076-03-07,6.148589208538674
2076-03-08,5.730489626217532
2076-03-09,6.516392613629192
2076-03-10,7.686167723837685
2076-03-11,8.376268411630903
2076-03-12,8.914638745820966
2076-03-13,9.02995864027433
2076-03-14,8.550331904228443
2076-03-15,7.934646708342147
2076-03-16,7.210339273928515
2076-03-17,7.0879471623992805
2076-03-18,6.940938999309128
2076-03-19,7.704457846326017
2076-03-20,6.706726277007835
2076-03-21,6.9549509703744175
2076-03-22,10.970654525912046
2076-03-23,13.75297384830133
2076-03-24,12.864714093941764
2076-03-25,8.635767421646829
2076-03-26,7.1117949343077616
2076-03-27,7.368507952805177
2076-03-28,7.0890147437694075
2076-03-29,6.2925619050661465
2076-03-30,6.304921844451302
2076-03-31,6.51375467632487
2076-04-01,6.884922340621403
2076-04-02,8.69929762703795
2076-04-03,7.302648275272629
2076-04-04,7.862166595038074
2076-04-05,9.151758097398758
2076-04-06,7.75737122186437
2076-04-07,9.707761348512054
2076-04-08,9.607572774466329
2076-04-09,8.459758680145427
2076-04-10,8.000912792570837
2076-04-11,8.159991069868267
2076-04-12,8.59661421022101
2076-04-13,12.446801743577108
2076-04-14,9.213277623382373
2076-04-15,10.363818209213777
2076-04-16,8.774360278243334
2076-04-17,7.695511669699755
2076-04-18,7.344092385127503
2076-04-19,7.479716942678932
2076-04-20,7.852756236874479
2076-04-21,7.9449089244582405
2076-04-22,7.756392537619732
2076-04-23,10.123878020444446
2076-04-24,9.079612478722277
2076-04-25,8.146801995596157
2076-04-26,8.014911874634606
2076-04-27,8.025377164617243
2076-04-28,8.161524183500532
2076-04-29,8.249129927600826
2076-04-30,7.435489036269168
2076-05-01,9.735802568887534
2076-05-02,8.76423401361619
2076-05-03,8.043645645373456
2076-05-04,9.72831484620169
2076-05-05,8.211912613592055
2076-05-06,7.693206858858035
2076-05-07,7.632451603332411
2076-05-08,7.2781876218069925
2076-05-09,7.522301628833876
2076-05-10,7.793362438274213
2076-05-11,7.877553636719817
2076-05-12,7.4048105996621505
2076-05-13,7.332500675209114
2076-05-14,7.805355820761043
2076-05-15,7.378595735334607
2076-05-16,7.325608400441173
2076-05-17,7.734143754224539
2076-05-18,7.947453115727958
2076-05-19,8.001680118944794
2076-05-20,8.672706425155567
2076-05-21,15.936709260969476
2076-05-22,11.814005168149784
2076-05-23,9.688185335338357
2076-05-24,8.909308749777727
2076-05-25,9.039299221118942
2076-05-26,9.27029355793261
2076-05-27,9.330050858035229
2076-05-28,10.22609280814586
2076-05-29,9.621534656701776
2076-05-30,9.518926189053879
2076-05-31,9.828784907597637
2076-06-01,9.984017122810346
2076-06-02,10.097446075831403
2076-06-03,9.777754120680946
2076-06-04,9.704578590971705
2076-06-05,9.725849358795163
2076-06-06,9.765898002696975
2076-06-07,9.853380233817909
2076-06-08,10.116517931872597
2076-06-09,10.313947589420263
2076-06-10,10.447290691214747
2076-06-11,9.978926953721167
2076-06-12,9.887843170657826
2076-06-13,10.085262142094974
2076-06-14,10.242702360481223
2076-06-15,10.470517582945373
2076-06-16,10.533295054136866
2076-06-17,10.228715836838276
2076-06-18,10.099041985280305
2076-06-19,10.136170405053006
2076-06-20,10.000643680388942
2076-06-21,9.991971187504351
2076-06-22,10.582507870851213
2076-06-23,10.033843877201383
2076-06-24,9.441400034857931
2076-06-25,9.06123758539469
2076-06-26,9.245179610539852
2076-06-27,9.602994519894164
2076-06-28,9.9003485614672
2076-06-29,9.781178794770561
2076-06-30,8.964599067938407
2076-07-01,8.7445395578468
2076-07-02,9.079560675388365
2076-07-03,9.446974039706497
2076-07-04,9.629686543132475
2076-07-05,10.726030034329348
2076-07-06,10.102553368857002
2076-07-07,11.926991449786708
2076-07-08,9.511338114299862
2076-07-09,9.31769282346501
2076-07-10,8.914197046407484
2076-07-11,8.72835551183932
2076-07-12,8.806603853876311
2076-07-13,8.86418580571164
2076-07-14,8.906385637786412
2076-07-15,15.220766965991146
2076-07-16,14.238928454711683
2076-07-17,13.347615447014404
2076-07-18,10.26522926793028
2076-07-19,9.423072698979892
2076-07-20,8.994979810479336
2076-07-21,9.087499972242137
2076-07-22,9.18684245737693
2076-07-23,8.803826471617423
2076-07-24,9.080221351599533
2076-07-25,9.389742785867728
2076-07-26,9.557373342444262
2076-07-27,9.804599980252169
2076-07-28,9.56160388687838
2076-07-29,8.303618197006431
2076-07-30,8.046710650641213
2076-07-31,7.595985786459637
2076-08-01,7.496921168271927
2076-08-02,7.611850623321878
2076-08-03,7.1760257989524625
2076-08-04,7.072798404325473
2076-08-05,6.841780352553935
2076-08-06,6.746751349804742
2076-08-07,6.4839206219555034
2076-08-08,6.215737084229164
2076-08-09,6.456531122031785
2076-08-10,6.177609648937834
2076-08-11,6.559954437823684
2076-08-12,7.839918602798553
2076-08-13,6.824914663663176
2076-08-14,6.455600277138035
2076-08-15,6.87026943681591
2076-08-16,7.475278756552601
2076-08-17,7.067786511171877
2076-08-18,7.111340958399288
2076-08-19,6.653755930421286
2076-08-20,6.236313063407344
2076-08-21,5.740866423836599
2076-08-22,4.9184938560800475
2076-08-23,5.337661443076576
2076-08-24,4.830481564529723
2076-08-25,4.219769874503356
2076-08-26,3.9609748645233482
2076-08-27,3.7059607619082833
2076-08-28,3.4244956578353007
2076-08-29,4.442084938321889
2076-08-30,4.570680023526158
2076-08-31,4.351823582968983
2076-09-01,5.519317559255575
2076-09-02,8.362943591185399
