,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,mean,min,max
2070-02-20,0.054666058143360396,0.04270871402795981,0.024729421716913516,0.07854058393128764,0.07368962951721544,0.028035961724837574,0.020732953670532753,0.046342221213800994,0.01773020101584952,0.023356077637112296,0.019051430875704024,0.04253112890094429,0.06570334719294336,0.03646940552862139,0.015082582560142714,0.024615539104204363,0.03837407854758938,0.015082582560142714,0.07854058393128764
2070-02-21,0.05403146136942758,0.04226039699249042,0.024403436143335327,0.07469570869705232,0.07257617342745308,0.025610947169483922,0.020589881876458535,0.04084335065780778,0.01731990210656124,0.023241017715710525,0.018935584021476538,0.03711507605765953,0.0651880231472767,0.036158160612437255,0.012310595779415626,0.024480729335113027,0.03686002781932247,0.012310595779415626,0.07469570869705232
2070-02-22,0.053409377849984396,0.04181808949352964,0.024144485152205776,0.07132813015878847,0.07148208170082007,0.023725182205660764,0.020451252282748196,0.036309913753978955,0.017049335319494152,0.02312684895670584,0.0188205787344221,0.03277952914552902,0.06467899167732831,0.035852505960912974,0.010264015085141595,0.024347062726453473,0.03559921126273149,0.010264015085141595,0.07148208170082007
2070-02-23,0.05279632151548597,0.041380281862350564,0.023921191955817166,0.06837071238701045,0.07040524560653805,0.022253690194027023,0.020314892495693664,0.032569222147431146,0.0168534329258841,0.0230132593037966,0.018706295147196943,0.029305244198478627,0.0641746409685957,0.03555042688529543,0.008752067682371136,0.024214207079487807,0.03453632077221628,0.008752067682371136,0.07040524560653805
2070-02-24,0.05219071747465205,0.040946518805638224,0.023717057354826744,0.06576583930946554,0.06934461456315551,0.021100478027140383,0.020179941681866518,0.029479493267258898,0.016697548243751494,0.02290010551292289,0.018592692946814288,0.026517463018660016,0.06367423045900439,0.035251214312211995,0.007634151041228984,0.024082036670046048,0.03362963141804025,0.007634151041228984,0.06934461456315551
2070-02-25,0.05159007316148327,0.04051344418549169,0.023522322916455073,0.06346399720091514,0.06829757841367742,0.020191721929812025,0.02004594061065986,0.026924277208130128,0.0165629645124811,0.022786633212990137,0.018479646645190636,0.02427670461163957,0.06317519629852125,0.03495451484364126,0.006806611776371775,0.023949996966056313,0.03284635153084478,0.006806611776371775,0.06829757841367742
2070-02-26,0.05099571248085089,0.04008503565135718,0.023333554815845495,0.061422788495572866,0.06726631109767683,0.019470856899576068,0.019912856679136767,0.02480802421904636,0.01644006553411325,0.022673578093402466,0.018367273408181024,0.022472046441959506,0.0626804587593931,0.034660319603777454,0.006193092749809463,0.02381874907370092,0.032162545250212476,0.006193092749809463,0.06726631109767683
2070-02-27,0.050407781713072766,0.03966090160463935,0.02314874267784613,0.05960582965139259,0.0662508988625858,0.01889442233269228,0.019780652646928937,0.023052279204955006,0.016323683583582185,0.022561007986924307,0.018255575291520797,0.021015054076729288,0.06219029019799718,0.03436859468762313,0.005737313573110603,0.023688324909811265,0.03155883456258822,0.005737313573110603,0.0662508988625858
2070-02-28,0.04982665118937993,0.039241618759837955,0.022967005281510404,0.057981910896757166,0.06525149537867213,0.018429057605808728,0.019649334255627846,0.021592638686234254,0.016211123406492507,0.02244907480424078,0.01814457090477862,0.019835295371412636,0.06170497321379302,0.0340793336152013,0.005397801394783401,0.023558802082214985,0.03102004292792161,0.005397801394783401,0.06525149537867213
2070-03-01,0.04925259738559955,0.038827485364877005,0.02278790067695622,0.056524252736134685,0.06426801034831624,0.018049148589797923,0.019518913007595454,0.020376231409447505,0.016100980951637502,0.02233787626566173,0.018034270759347704,0.01887665180926067,0.061224494372444795,0.0337925298682643,0.005143994030792757,0.023430198917394427,0.03053409603084553,0.005143994030792757,0.06426801034831624
2070-03-02,0.04868620376002837,0.03841937433376818,0.02261132338333169,0.05520988701815701,0.06330048553535075,0.017735047176916492,0.019389427554250358,0.019401673936416588,0.015992602044404836,0.022227628304260044,0.017924703084279563,0.018094447853826513,0.0607489388552029,0.033558162195717126,0.004953377026147623,0.023302567448962315,0.03009724059443877,0.004953377026147623,0.06330048553535075
2070-03-03,0.7403236539245595,1.6485884508448574,0.7565389149746528,0.2176777800437477,1.126839424217726,0.42044250356124035,0.4720623896565802,0.5251703730131155,1.4563381622111657,1.2270188534760456,2.0112312087423847,0.5412515273691325,0.5711337468664486,0.422082709993177,0.7259182265208823,2.009268913118726,0.9294929274084026,0.2176777800437477,2.0112312087423847
2070-03-04,2.438998271550258,5.300524090882217,3.2189577511283303,1.1106814667542924,3.3525069947208666,1.7511812932978603,1.7312732269446331,1.9657882414285814,4.895690036739028,4.6879098297530035,6.869154827400341,2.255617535590326,2.176264400799398,1.3035878204155498,2.9464336356370624,6.673414157313864,3.292373973772226,1.1106814667542924,6.869154827400341
2070-03-05,1.0820750788556155,0.46023009326745135,1.7349036276064926,0.9828752400382988,1.2837356829222504,1.3647232892535537,0.7337790319601398,1.6266349368120403,2.6430525567875134,1.0968620072996897,1.530519907568706,1.809592474735017,0.7722872948037609,0.5558662527662401,2.17744226724207,1.4499610241842404,1.3315337978814425,0.46023009326745135,2.6430525567875134
2070-03-06,1.053619733956706,1.6221005312882375,1.650463284844163,1.0451635704378488,1.2499794035959577,1.439265609846729,0.7828649717813485,1.7260469902977844,2.399229359831536,1.4858975340039462,1.9766484702909892,1.8863143184975057,0.6986074099856224,0.5645464123143451,2.1957087429683355,1.726329459984139,1.4689241127453248,0.5645464123143451,2.399229359831536
2070-03-07,0.5658362018328096,0.2875481053332147,0.924091580965188,0.9298465706261538,0.647023580950618,1.1282431834695723,0.37505364385891005,1.4313863351436928,1.3159566562026224,0.406127370078835,0.49775958597836195,1.5167562835109352,0.35372437681761176,0.31692377203503797,1.6250178177311754,0.4335896477314794,0.7971802945166384,0.2875481053332147,1.6250178177311754
2070-03-08,0.3762028857893586,0.21339499669998663,0.5444386338526724,0.8305934301431218,0.45374845030524447,0.8892432528903988,0.2159475077670935,1.1891771930608555,0.7390244897009516,0.1692611048249396,0.18229006407700257,1.2221381741742703,0.2521357730478697,0.23084455827241035,1.2043979890007732,0.16557302783267475,0.5549007207149765,0.16557302783267475,1.2221381741742703
2070-03-09,0.30136831631649313,0.20731842816173565,0.3457695802967684,0.7451258098002764,0.38912954170213765,0.7055573044568274,0.1535893672389757,0.9902283078265189,0.4318357560964519,0.11699102404465972,0.11463128473613085,0.9872470418548507,0.2213230902926306,0.20052886848178084,0.8943805184704446,0.1096735791228199,0.4321686136812189,0.1096735791228199,0.9902283078265189
2070-03-10,0.27074338440858436,0.20490347174841292,0.2415471298209966,0.6714882897570256,0.3649723635976226,0.564353313014573,0.12886842212728158,0.8267963963367273,0.2681493824009388,0.10514771155242872,0.09975790927869209,0.7999583269418207,0.21107278869804413,0.18918276663740582,0.6658766068566175,0.09767337722459599,0.35690572752511046,0.09767337722459599,0.8267963963367273
2070-03-11,0.2571570041574952,0.20270187709480283,0.18661443046408108,0.6080036502305471,0.3536313542457079,0.45577514765976074,0.1187912532540962,0.6925244752329206,0.1808077890967637,0.10215320218501868,0.09612953401099093,0.6506080199881399,0.20684289614702348,0.18429788617307424,0.49744810492020725,0.09475835123789493,0.3055153110061578,0.09475835123789493,0.6925244752329206
2070-03-12,0.25015093524576,0.20053297852650076,0.15743004162947186,0.5532331850322567,0.34640971887451083,0.3722546857946488,0.11441368727126816,0.5821935735844979,0.13408374417606073,0.10109833022915578,0.09489939879963828,0.5314944850298112,0.2044255515760919,0.18162069568764255,0.3732952932113094,0.09373168923386901,0.26820424961890593,0.09373168923386901,0.5821935735844979
2070-03-13,0.2456978044333517,0.19838579158200026,0.14170151450146248,0.5059423873183662,0.34058813692580986,0.3079802791234667,0.11225632764298822,0.49177311153365855,0.11343557518606653,0.1004705992712883,0.09418299706642867,0.4364808075151281,0.20256889243633816,0.18166425096874284,0.2817737543179857,0.09310331885385632,0.24050034679230867,0.09310331885385632,0.5059423873183662
2070-03-14,0.24225963144265666,0.1962833861114324,0.1330209623072192,0.46507249116561855,0.335231316012876,0.25848941763504907,0.11096685131488547,0.41719177473611346,0.09775589745447151,0.09994338793851915,0.0935800419749443,0.3606771376061513,0.2009085334697684,0.1788163659421188,0.21430183710495063,0.09256708655084098,0.21856663242297597,0.09256708655084098,0.46507249116561855
2070-03-15,0.24322362051609456,0.22318108506894996,0.12804395151535103,0.4305096064032269,0.364491728161808,0.22035349971868168,0.11268094240383172,0.37824893027978757,0.15003075089546594,0.10637898339171145,0.1200201846129161,0.3252135056414265,0.2003039871408119,0.19669508549991754,0.1645546235580529,0.1557554974549232,0.21998037389143482,0.10637898339171145,0.4305096064032269
2070-03-16,0.23795459746429742,0.1943613577056478,0.12498080883029472,0.3997893797263423,0.33770248458014424,0.19093991186795406,0.11024244389989961,0.3239113457307866,0.11703325922861642,0.10053802983722337,0.09837040084440957,0.27194203176557996,0.19810136772385947,0.1830531278164716,0.12787080774545204,0.105143604877478,0.1951209349777786,0.09837040084440957,0.3997893797263423
2070-03-17,0.23425953456632148,0.19089417728405794,0.1229351582365933,0.3731455439333319,0.3259155023676269,0.16822568510597136,0.10885276682699416,0.2792095124381198,0.09923135351502999,0.09887884679113979,0.09331678162607476,0.22940922217999904,0.19637685112817954,0.17743505352765407,0.10081474470760789,0.09426969549771075,0.18082315185827574,0.09331678162607476,0.3731455439333319
2070-03-18,0.33745375330760347,0.3775245295019808,0.23281151245387255,0.3596736900428436,0.4899835024924587,0.17247252932905255,0.1515752426886314,0.3075335274535826,0.27274896439585783,0.19616227576494624,0.24354187005389955,0.25882325115427224,0.19862414932265882,0.25001168361444304,0.10848293682593838,0.32038433312187287,0.26736298447024465,0.10848293682593838,0.4899835024924587
2070-03-19,1.8220289107208132,4.0716275585651225,2.047607802700458,0.8056943112331767,2.5017806476933373,1.22450992534506,1.4498146510845655,1.458940801097579,3.3751069413933523,3.4194689757900045,4.894886440917837,1.4663648740060597,1.2793525499989686,1.0864927283480497,1.963747723552287,4.403841543565922,2.329454149125787,0.8056943112331767,4.894886440917837
2070-03-20,1.320765405845425,1.6729917902893272,1.7231156219479173,0.8800831132701045,1.6455159383176081,1.289663374225077,1.044976785446485,1.5384063524057368,2.6816746823119035,1.8054406084767116,2.447073024529633,1.5469571942564935,0.8600761677659072,0.7809236371098687,1.9771247156305674,2.1588902372013274,1.5858549155643806,0.7809236371098687,2.6816746823119035
2070-03-21,0.828387325548491,0.6338747391564701,1.1243343604259204,0.8297404895257985,0.9954133095456865,1.0998318009339725,0.6062824088340852,1.3658114896893878,1.7005787404257615,0.7369901075697486,0.9401395378978264,1.3420338740755633,0.5012232813169907,0.5115375862194044,1.5911057268164053,0.824857191379714,0.9770088730850766,0.5012232813169907,1.7005787404257615
2070-03-22,0.5793226673745456,0.41542159107575255,0.7271441694168994,0.7666331130885959,0.7167402423966595,0.9070191684277127,0.3799500983648772,1.1785699877310072,1.0617642753499852,0.3635769672971188,0.42751474441502546,1.1274191755376877,0.35969047515199815,0.3890275864425386,1.2295133298067222,0.38505882872314867,0.6883979012875172,0.35969047515199815,1.2295133298067222
2070-03-23,0.4446914824410897,0.30528253325078525,0.4690629991880415,0.7005925507442743,0.5688807624407582,0.7307738267874833,0.2575883307105014,0.988652165881591,0.6231470143497009,0.1981197133443025,0.2030524569734351,0.9175542992171444,0.2959814381323715,0.3180589476078402,0.9165513499956093,0.18690402813687337,0.5078058687001126,0.18690402813687337,0.988652165881591
2070-03-24,0.4529873018965502,0.45177484895808456,0.41941491535766284,0.663124491325058,0.5988932546897059,0.6409372292571309,0.2676921014107321,0.8832279457547523,0.5271247758509566,0.29768360659473236,0.34277690503600694,0.8025341047741479,0.31162262096662485,0.33041201018580546,0.7617872282418219,0.31176765936698275,0.5039850624791721,0.2676921014107321,0.8832279457547523
