,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19
1979-02-09,0.6642551435723296,0.6339917730222553,0.8455704487544243,0.6014453284770187,0.598828540370871,0.7315327140894541,0.7103263043917349,0.6458058409711007,0.5641389958091018,1.7554826103202288,0.5588543632160601,0.6451057695964668,0.5119182270836219,1.9822218520322648,0.4822728965713779,0.47318741497856864,0.4111599782738822,0.5808878825038876,0.6067012551202037
1979-02-10,8.566667991359209,9.244268840591166,9.140681963631337,7.342015809876977,9.263624415473398,8.5829420688783,9.619470488446332,9.151751092272976,7.978930329153654,6.293027112446616,10.068163124832008,10.13601336149669,7.649990013261353,7.639688035034922,11.134678336578343,8.507659783585325,9.177694718011583,9.23687702027241,10.587184399033147
1979-02-11,5.7419958450815685,5.919320498077869,4.882365835504693,6.993781445247726,5.732335909937767,5.7427497276720505,6.5076227846240675,7.448695929193856,6.776784551145928,4.126163446355809,5.72111743211244,6.469431599309219,6.721089422696818,2.8444610485109307,6.276319789218275,6.051148052213328,7.141018365758345,5.268688557061071,5.841665471258649
1979-02-12,5.331006358861636,5.595133294821304,4.8619691535206755,6.374721566735666,5.656721823806379,5.388959868689531,5.9070680371642466,6.486131320391161,6.301241035758316,4.560299253544875,5.690798381454948,5.84046256636561,6.3001066483363175,4.280711345046665,6.098911228263512,5.887682451188191,6.636685099606785,5.443548853120514,5.71721409508981
1979-02-13,3.6935955586773366,3.9322100249198884,3.1836353312699197,4.432135871888156,3.8627773508841465,3.8830030224666396,3.729718104008371,4.189351913102312,4.373880616187217,3.208326661854734,3.820413380285947,3.602805443783464,4.465570596134855,2.6264356518714806,3.9595297920900627,4.2819989399203795,4.4372403939840765,3.8290538720845873,3.7778263915786727
1979-02-14,2.7473278201459213,2.9503132248885295,2.772863961643581,3.210466435251192,2.923092421552886,2.9527732412672374,2.651648739050432,2.8591701550559265,3.2973521045514134,2.5187929753056446,2.8429124181419185,2.5591677740825496,3.406181115785268,2.3322372278092014,2.8007960254302557,3.260814219021292,3.1989706290564506,2.960939696629986,2.761472998516574
1979-02-15,2.3661468658073668,2.4925678448229585,2.641420119989953,2.616366516464052,2.494604226138936,2.5039532059881715,2.2106842400792344,2.26908138848509,2.735259553971936,2.21028388976257,2.379777613689437,2.148712481863524,2.819613304018784,2.2897568220510305,2.2723752192136777,2.6987744819411548,2.55643776152334,2.539576981280123,2.2957172457453794
1979-02-16,3.8418674110346043,4.184199794182412,4.818661586488729,4.3800673298438255,4.3497079360362,3.837952242132936,4.160307272437126,4.3127502967996625,4.393401228311058,3.9552393658102893,3.292839905215934,4.4703878267156485,4.397318038359212,4.711457670941579,4.189269215563833,4.130255699274487,4.413645145536649,4.1606813858472655,4.308137991999802
1979-02-17,2.722895804942069,2.9589031373952492,2.7553245685344985,3.143052611759906,2.8710848451688173,2.8390010377785075,2.588242308827557,2.9315735674143295,2.9091371991961843,2.6470129694568563,2.168697399941131,2.727740762571298,2.9644981679853677,2.4047990058225484,2.6043585303057233,2.922011184111335,2.7849799804587962,2.788707517027273,2.752355530052591
1979-02-18,2.1057935378571346,2.284058664630841,2.4219719119657905,2.3602097309965084,2.2565156638762485,2.2366949089521366,1.9683818922926468,2.122292349583241,2.2727428081212118,2.12441970352541,1.73306893729341,2.0475874654721187,2.325241652418174,2.1396050928942305,1.9219829688954677,2.244588948822746,2.0717516154057494,2.225039675496766,2.09898101038293
1979-02-19,3.2371925778835724,3.4760637521036557,3.9909054175772884,3.5164629410263792,3.531687586690182,3.2198425496621557,3.3735856684318124,3.4427773010811196,3.4681026827034005,3.2705732702866004,3.1832462169502973,3.6329317510404913,3.4367237054159956,3.9348485451728408,3.4379818444463286,3.2961688027431983,3.5013960727180753,3.4119474809843195,3.5236979885289332
1979-02-20,4.312195276529724,4.388071341156585,4.613877493593412,4.487691865089637,4.420625601487264,4.3377701154878,4.734081235241407,4.6509556227910664,4.715337625531104,3.990627854125397,5.280314092647167,4.662632317193998,4.680954060207524,4.443961113020823,4.718563363550081,4.438762291229329,4.805784818209134,4.368850453102452,4.463851109393316
1979-02-21,4.032739994728435,4.132904406979877,3.98059967666945,4.306662734508163,4.121775501527097,4.1204056546707495,4.2463870963108485,4.340935645944087,4.376362365928145,3.772351839098084,4.620489669006886,4.203382707930373,4.374387207017643,3.783180420574705,4.3150613359022545,4.214545455294721,4.428263244856674,4.09581430339177,4.139390300596773
1979-02-22,2.908760924529448,3.0010324889961826,2.7925106485257856,3.12125721395916,2.9381671792439708,3.078671749834264,2.8369868651506165,2.966302966856191,3.129515546941829,6.9250659248845015,3.2041777001032905,2.7674460712870768,3.174796386925852,10.356258340302205,2.8904931584675566,3.100847238714362,3.0255736433911835,2.981458456796397,2.8544409798882593
1979-02-23,2.258391482118692,2.3393852062177833,2.4634217804263927,2.362485934026174,2.313031535379274,2.429523161368866,2.1403156934488634,2.160131476320765,2.439167606924925,4.164490752043161,2.441592320562577,2.0911905778982067,2.48575569651599,4.129157360914133,2.1211488313252858,2.403259029883437,2.245657914167456,2.3744784798637983,2.1806023003889443
1979-02-24,1.8425714917700056,1.9037821757313302,2.1974125495208305,1.8601533644856159,1.8828573913216298,1.9976525752804841,1.714843645060898,1.6777105654306943,1.948274021001605,3.2482747728158756,1.9342860916558955,1.6903076211934007,1.9826668534011889,3.6150490037336453,1.616798904451075,1.9059286171689016,1.708469272658549,1.9368604567891037,1.7362013164295242
1979-02-25,1.5594061140556859,1.5988123774444511,1.9725768947959266,1.5157377139497417,1.5775559541781834,1.695742062983733,1.4464008616601216,1.3803454097925607,1.594521391267543,2.6018653517476817,1.5859248461667756,1.436983154172183,1.6113561140712374,3.2018414034008584,1.2823401316342367,1.5379932266150498,1.3355395305361413,1.6156853414659607,1.4365119587629238
1979-02-26,8.667638552562192,9.43897931045746,10.793509256568246,9.540876441600282,9.599699942811434,7.720012934926946,10.130809618352814,9.941411888927846,9.535176430637279,9.136163110267631,9.35470525114184,11.019199599790062,9.259218759682488,11.84661358154725,10.732667457534413,8.598251352648218,10.48212400376003,9.285757911550714,10.75162824508167
1979-02-27,5.8919908886184125,6.848012975080813,5.157006491291978,7.581003254976478,6.082767416791816,5.240733438343421,6.079355626387544,6.765042205982125,6.082351224820203,6.259065860717117,5.316303960926133,6.7342392839332526,6.140094248720347,5.301221180297437,6.9469242977250865,6.058839434933514,6.87035729145564,6.257022846891966,7.169018796957423
1979-02-28,4.943388644458001,5.994273546995812,5.130040115497167,6.596103836185811,5.482512982200156,4.422253549655405,5.002732546661883,5.452940359880399,5.31242485369989,5.22241740483701,5.004225330299873,5.6585904431421605,5.363992954956043,4.559654891689248,6.107779883177107,5.196423007415029,6.009669408756479,5.820800905999112,6.601409298371082
1979-03-01,8.80592907956228,9.5773742395881,9.54932705299695,9.611488375506287,9.689476614393174,8.390493461204915,9.28358605084893,9.460962975079644,9.07761432060994,6.269218862163444,9.531980957692785,10.23692259351758,8.881552344578994,5.755115734078839,10.327710671333765,9.11238907825738,10.067833546983573,9.201208888329878,9.958047915544164
1979-03-02,7.827291152445292,7.692813290930674,6.802043677995106,8.234658860650885,7.857860487378257,8.290554245884346,8.403889458493726,9.023493497553499,8.908378954537321,5.515524347128709,8.314214094407301,7.725393057832272,8.86609975533596,4.792472830699431,8.105667364659473,8.59597542544769,8.753057954854743,7.385971886077767,7.291765152204421
1979-03-03,5.858707872898244,5.901060953660543,5.265918485410567,6.296604703931085,6.044133578557841,6.270001470860221,5.836362095716977,6.331651092694578,6.69503393156145,4.535790084881203,6.0578038787990485,5.540284181346308,6.819278137381594,4.148678859803739,5.915488998469838,6.62779684270143,6.499482856181788,5.854748611665327,5.527153398477255
1979-03-04,4.395609681994571,4.462949730246333,4.37562712453103,4.650840440384627,4.55096636014918,4.8200015024759795,4.175417232490429,4.4029104939018975,5.092625664562639,3.5528928329772285,4.585558306857845,3.9376639286123245,5.244843431838882,3.4339198346313937,4.157765984412928,5.065880915172141,4.6989711066148345,4.507451402915245,4.029929358490177
1979-03-05,3.491187249258939,3.530887482293046,3.885838907854732,3.5690174246203235,3.6351627867247105,4.140519063338836,3.1823201580830376,3.2377405996755555,3.9717172050947127,2.917760878107762,3.951533355125892,3.058795359570494,4.127921821912545,3.094144921295973,3.1092681329027947,3.9580879402517852,3.508847968507587,3.6521934687243984,3.1155094694078045
1979-03-06,4.718781919939662,4.775234265871651,5.656727251146966,4.810861020797128,5.053373263971181,5.172324604375937,4.881782451887761,4.7913485511623275,5.30516198567706,4.268729981504221,5.456561733468547,4.877083670480017,5.362525515018763,5.128289879467751,4.759643668848905,5.05716825317126,5.064646124992013,4.934449382626102,4.668637398990224
1979-03-07,3.5181888078065517,3.563640466564711,3.7539662912280902,3.6096611766705893,3.5967478035834146,3.9583488123369337,3.28194021020522,3.4071993703240295,3.737835073673419,3.077952875454221,3.803899044497896,3.281568025331091,3.832892558758088,3.0887972102749908,3.1522668397883566,3.7193662883595637,3.3908441739536297,3.5527223935260936,3.21617068694812
1979-03-08,2.820652655224798,2.8618965670314096,3.3377567657053127,2.8258452221160697,2.9140467458146024,3.1879424191493273,2.5867118019869157,2.586169083783013,2.973133431481999,2.6275113368243956,3.0018649252794205,2.6078848258132954,3.049015415773457,2.8594544573758767,2.390322434938728,2.903448559435562,2.5700487921192945,2.8982961519000465,2.5583634848128862
1979-03-09,2.4537630289652133,2.4643398426168543,3.0716457142385907,2.3673028748188996,2.5128767783830854,2.738361300330138,2.2484061784864924,2.1763369740185645,2.5131659273731817,2.2128528769418314,2.532030580588537,2.277545580535944,2.5539874612552795,2.525829531244754,1.9847132861827932,2.398138967883668,2.0985951762335673,2.501748498798185,2.2005274196612925
1979-03-10,5.567366240410541,5.697742588861595,6.837579286555661,5.707354962003837,5.955265200341094,5.54637175865523,6.190875866738388,5.988498644429449,6.0291742147919045,5.322119812326019,6.0964783670384115,6.417688508198806,5.925941421424062,6.719840188865967,5.9965358864982665,5.471208651203862,6.050844355823575,5.694867179157388,5.951403727271575
1979-03-11,9.240911591947215,9.51840317737267,10.031002659427365,9.913947085100961,9.76785151353403,8.700471028966952,9.888803875361575,10.438943500930577,10.004191848487066,8.805813307517555,9.627512164692654,10.70663865328796,9.808260759715445,10.030863622299595,10.458030497111213,9.257710378934785,10.506261861773655,9.27489559215814,10.15873681983392
1979-03-12,6.150704849977295,7.655590851235524,6.414505033170501,8.879845548501615,7.555330527516459,6.130677313465947,5.781826302172003,8.11954673557996,6.393432935903238,7.6884204200724255,5.97886811350716,7.685849195660149,6.435767657767691,7.038478781224615,6.331136805489438,6.379009846725181,6.511872661197869,6.006601767199516,7.70854527777993
1979-03-13,4.511902700141231,5.628936027354865,4.990560680806354,6.483801412184878,5.5378012145121716,4.62770812633333,4.1256925113284435,5.414320067300252,4.863404122884857,5.82552603755283,4.4498225328672465,5.196448038294614,4.947519716565084,4.930998052369426,4.484045488916854,4.812218584236431,4.724601577666617,4.663268843604273,5.469465070591058
1979-03-14,6.866972082455223,6.281164377036649,6.540888330140671,6.153444006043035,6.340638807845595,6.760655909882697,7.08778208467133,6.338447617906411,7.41106579203694,5.507617034789925,7.259402505544941,6.222292813927062,7.285295202481177,5.410900744171189,7.564893305809611,7.099415383873138,7.602485149559775,7.19447113926643,6.347881365664339
1979-03-15,5.527290383536997,5.318266275351725,5.221590185578507,5.272255615201754,5.319088210567334,5.610991093626967,5.397499408046338,5.297153708007918,5.902275691162829,4.767863086879325,5.596795054860141,5.065640307283778,5.983756254702609,4.740226264153574,5.600225936013709,5.799113336869554,5.868432924312477,5.585425450716468,5.182850359364927
1979-03-16,4.136609454147029,4.071113606165385,4.139065794963304,3.9840127366623452,4.035248337243317,4.332305883800292,3.865370599814967,3.7812192737948473,4.415972116944695,3.7050098641843845,4.17754783451992,3.647957422465433,4.511394380332847,3.726970424335769,3.9403121976307656,4.372551224149395,4.187831058859401,4.281793393778304,3.8024467217131797
1979-03-17,3.294727684410653,4.522228587190703,5.045213132929519,5.082219716574475,4.606262598630723,3.4928610665220483,2.9991205924426336,4.216826416501607,3.4834403901509825,5.019318186915211,3.281445493604866,4.435682007452522,3.563892774749149,5.894560217525573,2.9438123817402384,3.423279903429177,3.1433267137017573,3.4524669234595162,4.426329726654747
1979-03-18,4.537678536481808,4.631752076243059,5.097500823236331,4.710674031443151,4.559233584646922,4.424570852638281,4.538596748750604,4.3982338970595105,4.696565123451106,4.384917607662155,4.760028185308267,4.535367647064019,4.664501388191761,4.599412557957847,4.942437666492296,4.46427734238399,4.798249016159531,5.101882998862584,4.631181887891517
1979-03-19,4.385982882766863,3.9662565483902057,4.233384589142709,3.683673845450203,3.949472379538962,4.644800630403502,4.584671201590656,3.917111937757351,4.598932999618313,3.409759016441623,4.476145909073952,3.8395229782128517,4.601146050197142,3.48833081485647,4.107379771284993,4.384836653991193,4.321746043791246,4.222040929484363,3.702301934344102
1979-03-20,4.815120223939539,4.6358787921341404,5.076698585634001,4.387797714059763,4.741064926632442,5.214850579300689,5.3420968117223175,4.671452724538233,5.05402779783164,4.204556751062117,5.286456620311273,4.788737107745192,5.024074148880835,4.8883600355110355,4.799612468214164,4.800687500716726,4.925045017508732,4.808036049091572,4.545285567608046
1979-03-21,3.607874893788537,3.5031773321661066,3.544381411024712,3.3236281391812144,3.4495862625051816,4.014013527803234,3.6662672788088218,3.3791184577392466,3.6677895266229026,3.1386111919074775,3.750993110923239,3.286140957619912,3.681113086660195,3.234956899171145,3.272829232910324,3.581362749548791,3.3959090865860624,3.546525821003745,3.2257138802536356
1979-03-22,2.8957072497425216,2.8303111982998406,3.1575414606734293,2.6308772290016904,2.8039977376859238,3.2418462836139845,2.8540511262504404,2.6004031242542562,2.9299435590169636,2.6222466353539224,2.9495698636367957,2.6057117054091834,2.938891737235406,2.9084487533463883,2.4956119631290132,2.8250818627670276,2.5885439171779514,2.8964273050815343,2.5839596356596064
1979-03-23,2.4289520734179675,2.3745982654117554,2.8307010901127576,2.152109660353374,2.3458960916536538,2.7170752342103226,2.349583904802248,2.122478055684657,2.3972221429257212,2.240751084217629,2.402209169679193,2.1845243250259205,2.39002428100991,2.623347759449214,1.979183424648773,2.2849619862980823,2.0267039115126053,2.418208813525639,2.1485135690210426
1979-03-24,2.102725945234095,2.0461185677231204,2.5495510628946896,1.8138879954076976,2.010628102331719,2.3433092727271276,2.025392428600234,1.818831951342751,2.0079634524134975,1.9533671645330384,2.0157058718908765,1.9041780566885274,1.9800406959156311,2.3751623057086753,1.6320120947318415,1.8839489089638501,1.632931926125457,2.0603099002570366,1.8453039349441662
1979-03-25,1.860650334468558,1.796290412747448,2.2986021067397324,1.5573621116196326,1.7535314506964614,2.0643475177767856,1.8033817815266993,1.612421309491417,1.715225016864447,1.7298013496807707,1.7299617950429838,1.70184990603057,1.6672207123167058,2.1523731637097883,1.3905032502974688,1.5791896101753724,1.3505432346991757,1.7838677216539898,1.6247325876099592
1979-03-26,1.6754073041023427,1.6025015287865383,2.0788177039721343,1.3652999788237303,1.5527189374058066,1.850360845502071,1.6461969064933797,1.467832510127471,1.4940769818355881,1.5534685640847479,1.512319160149802,1.544492905217224,1.427342480008831,1.9571101453326494,1.222089348688054,1.3488151788905278,1.1480604052651657,1.5685032630588363,1.4601477641277891
1979-03-27,5.101775117651729,5.10234699364065,6.078103113400051,5.092568430937224,5.490530090808573,4.898935473440736,5.881213545578846,5.467429823396352,5.303820854004515,5.090154908244299,5.088761148157677,6.024030979038556,5.116792813802365,6.2748969250757725,5.579381729774954,4.775106618365824,5.4309264132223065,5.237659744477945,5.580701640372161
1979-03-28,3.7148144913539185,3.7944524771613306,3.226115953683749,3.890870662497683,3.6485452908312714,3.746059633343199,3.7050668299186547,4.026609157584583,3.518888570024071,3.5193609531735275,3.0666735857698177,3.7762491183995786,3.4118486947107636,3.074975491587801,3.546502263032,3.4399086948674737,3.4670597257482774,3.49310920813571,3.7061395652421663
1979-03-29,2.931065367125206,2.8755701124652777,2.651204370507177,2.8496705751202662,2.7832411557139007,3.034588306495608,2.8902337024158102,2.9171236514593657,2.8442817141732055,2.753839917293587,2.829631445853433,2.696799518474649,2.7698332951996862,2.480113434555289,2.7490651553197134,2.751270577777558,2.710050725482042,2.8542508200060253,2.7761292753370994
1979-03-30,2.378105169807742,2.293446572591601,2.3182434881023974,2.180779243858807,2.220458642311271,2.497542296083159,2.296066445279682,2.2452789599673784,2.286327499547304,2.25982690253461,2.4254460608220727,2.0860726164309566,2.2220430500706296,2.2122235340453282,2.1252879335934383,2.2146664482135803,2.0870399865313782,2.3391872869932397,2.185122038786579
1979-03-31,1.978660050123435,1.900649761749109,2.0679214648249014,1.7366551607071126,1.8292093475961646,2.103751652355137,1.9069272432420512,1.8081376959627438,1.8730915646335253,1.9008405447987622,1.9205320283614138,1.7174009971568287,1.8099083371472588,1.9865149584129265,1.6761909314310302,1.8065306985834853,1.6371609145774544,1.9327084987190195,1.7896921967890438
1979-04-01,1.9999666339742808,1.8686532781295582,2.1283527376509364,1.7054984080571427,1.83121889332483,2.0560078226289287,1.9491645282720333,1.8013524476525729,1.8424337217033628,1.9102205457485786,1.8216070925417536,1.7658233650390809,1.7571659812843579,2.0947334281572805,1.7047057993162609,1.745996129930759,1.61617853192074,1.9141876240841578,1.8108632317580249
1979-04-02,1.667830075111917,1.5567056770657368,1.7521727331773755,1.3803632908390977,1.477179695644055,1.7546930984489366,1.6069929337491082,1.5043115098272888,1.4733850985265031,1.5721570292358233,1.442957430420024,1.4331279418558591,1.3898218158402438,1.6961594084910847,1.3336265400529852,1.4130372697315068,1.2381081130359302,1.5475801134668146,1.4645686966095752
1979-04-03,1.449976570666344,1.3470925857114422,1.5736038958928342,1.1558725128925822,1.27328157096861,1.541554188537772,1.4291276784903189,1.3107623822084846,1.2578834230359983,1.376162824006081,1.2233508288526755,1.2590619095955076,1.170466282309846,1.5331147083365626,1.1316363726223486,1.191672496638947,1.0269409036052766,1.3306652188733543,1.2749730268237165
1979-04-04,1.2915821098684765,1.1911679750445165,1.4184571772271313,0.9927083515218191,1.1168384518722374,1.3803777733572318,1.3024303392253398,1.1779356190875443,1.0940943793359077,1.2238476344326306,1.0592499890265394,1.1307648666781853,1.001647344995897,1.3898479468713805,0.9900625507460439,1.0278271073705212,0.874321714768963,1.1625337003845535,1.1354650307295964
1979-04-05,1.1681990964598263,1.0681086797434844,1.280646331367412,0.8684049281149286,0.9920797285424551,1.2512791905693184,1.2059016214119729,1.080378981778069,0.9660565447991054,1.1020285797083347,0.9312503029351316,1.029130029413465,0.8690423294893952,1.2618512049764843,0.8871894598486326,0.9018197795620719,0.7612334134943068,1.0286400303641767,1.028035399395152
1979-04-06,1.068569775619036,0.9690587824710136,1.1601485178722484,0.7819986973884693,0.8909031693772229,1.1449622976354064,1.130600069807435,1.0069835689297337,0.865409649879761,1.0032171587014442,0.8280605006469663,0.9439699575807134,0.7640617582348191,1.1488162670441784,0.8122015028132298,0.8054224960002541,0.6766175606937859,0.9209058265595887,0.9420709954423103
1979-04-07,1.0559830786606115,1.04160508319403,1.1099196752735743,0.855598880578394,1.0666057327113356,1.1763097541526568,1.0844741621171858,0.9647949956847592,0.7945259859116672,0.9273551057234353,0.8227667074219369,0.8776369007934632,0.6845997923415962,1.1710838370869785,0.7696245143686263,0.8577748643796752,0.6968336143718346,0.8665010552887303,0.9731877923117617
1979-04-08,0.931405640398119,0.9196302216999455,0.9749026668698846,0.7159665603376404,0.8341568615078263,1.0541289090458432,1.0181867674946266,0.9015873106026348,0.7209942646335911,0.8528732130299522,0.7223639868172581,0.8082764051917057,0.611045574871628,0.9775011293145639,0.7137859203598229,0.7617465197278674,0.5835104009747687,0.7788982132497506,0.8773592539048493
1979-04-09,0.8521056982428554,0.821828458709685,0.8721233040408549,0.6148124984308081,0.7358907455689803,0.9604717374079005,0.9586277430286309,0.8457866702291278,0.6574090677521734,0.7872054817027833,0.6409267490750292,0.7463051775059486,0.548388092530056,0.8889929070131736,0.6659473249133214,0.6838801295028318,0.5302804537117328,0.7037904919685581,0.8008885883008059
1979-04-10,0.7897578057847356,0.7432126332374516,0.7864062163067714,0.5458130846499403,0.6573101758483986,0.8842454188231246,0.9075077671499213,0.7988576048552641,0.6037378851404853,0.7298941899338965,0.5738371541369941,0.6903250395692919,0.49556860546968057,0.8110637479138156,0.6269886692091919,0.6226550476800685,0.48766113778187686,0.6400938841781134,0.7385510582801289
1979-04-11,0.7379543808818072,0.6789391513591095,0.7128181697665154,0.5046965862049344,0.5932072179919625,0.8192644344825277,0.8634997795983759,0.7591683579358196,0.5582512712287472,0.6795498779560007,0.5172507941334431,0.6390733073638523,0.450752778057243,0.7413832197057927,0.5952645921152564,0.5749144635623081,0.453121901375112,0.5856752637085798,0.6859470546871513
1979-04-12,1.4426819005400753,1.4468758821733834,1.4676412813571877,1.4575384620115255,1.6503432061656154,1.4846341740781428,1.717724184140463,1.4243995038718467,1.5523863824588333,1.2841595560001053,1.2412744937009923,1.5043442358055135,1.1251108062607025,1.6301828994175973,1.5700503099188658,1.4121539361102957,1.5885560832595595,1.25752924992705,1.5322048491037137
1979-04-13,1.3308285263220974,1.2652197897263262,1.043232016363212,1.2644498759171907,1.1979494460174809,1.35230817770617,1.4042789297904417,1.3120635318670737,1.2075378290229684,1.1817381314366466,1.0604122496669635,1.209130941226395,0.9933793925330192,1.113653409436593,1.2967503040600157,1.2827108748815435,1.1888079739888218,1.1235879324691238,1.300969226213268
1979-04-14,1.0325527635305822,0.9756799257888449,0.7861211915938633,0.9245859566591561,0.8856674068929707,1.092275684630868,1.0808365869411791,1.0303205931456711,0.9161561342925327,0.9214374684753158,0.766815870996,0.8600089235122521,0.7405697607415525,0.8292911806379003,0.9622881139555362,1.0026194704319802,0.8671522498770055,0.8539545212859021,0.9788182690077163
1979-04-15,1.796740744884858,1.5620364686884112,1.487472722330636,1.5492664120305917,1.6859975173697284,1.6199480336177035,1.9023309271267372,1.6145155792618886,1.6169185746246482,1.7522061687893509,1.486139522766537,1.691033592677854,1.4557312158672473,1.6646723638207148,1.8428681652159598,1.6333018079505588,1.6357274171275646,1.7226057627528788,1.7674181053382534
1979-04-16,3.277334465405688,2.6641582541848,2.5397644651971842,2.8139973061818235,2.9472897570742305,2.716445161935647,3.3169859206078343,2.8242413596194815,2.892930671993751,3.2017860938432845,2.7737780693195875,3.128173657190459,2.7211705388569887,2.868887772030309,3.415919195945193,2.865986070037017,3.028503611140869,3.246795689082292,3.156711034928984
1979-04-17,2.239711668628173,1.7932717135853113,1.2316653584906248,1.8990225557568285,1.6957335758625445,1.9594061317272717,1.8960739844957746,1.9130668796165111,1.7506073694324569,1.955171544388899,1.538351787030527,1.6454259952840666,1.5911669582559553,1.2869028389637995,1.9839205054953015,1.9003507929899421,1.7446737272511625,1.9700992766905991,1.820643400985798
1979-04-18,1.6600495743957349,1.342060598599593,1.0580711025666014,1.3557245985298954,1.288007622247369,1.507690870301896,1.4165187610637373,1.378494596418958,1.3495294921816603,1.533875165732716,1.143982547058645,1.1698552371306512,1.2318514875897033,1.1200503900524135,1.4557778193626418,1.45269181877388,1.298157930447645,1.5259560062757944,1.367126849559404
1979-04-19,1.4860993668410576,1.3213100577950634,1.090297609940211,1.2995559887173527,1.4255411800149487,1.4540362936005318,1.2555936120969906,1.1927215866789875,1.2187560865569491,1.3541523199743497,1.1051236067046675,1.0393801447647628,1.0978080728171238,1.2613731527256413,1.2493920477763463,1.4376847151483447,1.2823678011827722,1.3756905562775525,1.3174924929560872
1979-04-20,1.692813886265651,1.4956846072286827,1.3497260335881427,1.4495005775586374,1.552491807214193,1.5677815236062824,1.5653740839297439,1.3812246372807726,1.4263234674103211,1.6304921191102575,1.3394529258953376,1.366964246773163,1.33786812655465,1.4684866707072404,1.5581493423801398,1.6036227280312105,1.4444900531752805,1.6479324430354567,1.5507848919747929
1979-04-21,1.402617165761467,1.2537947989825122,1.019248076059252,1.1774411850528905,1.225480256069981,1.3181297831110248,1.2175976959023558,1.1363269892410726,1.1094126356827851,1.2878334945523287,1.0015555912532683,1.007990935520537,1.021405911826349,1.0821370525696754,1.1852434789014088,1.2936596504129378,1.0828191621528183,1.2884540672348281,1.1804995099096316
1979-04-22,1.4546906115702818,1.2953168485226525,1.140670527745154,1.2063066405401945,1.3240129965691363,1.3328922059076467,1.3292183168672935,1.173791568292819,1.1832846656820353,1.385131809053166,1.0848006597873634,1.1305640453006705,1.1030984930678676,1.2329186174879982,1.2929041319552808,1.3179446020975767,1.1594166903789165,1.380609274028833,1.2568117015741052
1979-04-23,1.1384589162991854,1.0191304249450848,0.8371316317993374,0.9131545244843131,0.9650480399274239,1.0758763930662358,0.9880263476321758,0.9148558490948361,0.8746047407414346,1.0457449979019757,0.767442693379256,0.7893265265848625,0.7952666000004747,0.8903242368134805,0.9250529928529629,1.014010776454376,0.8173709978257311,1.0268647669449982,0.9135190178339532
1979-04-24,1.9173261940831576,1.6616630794844065,1.5866168793331261,1.6088204298110411,1.8540071425707323,1.6604686452987312,1.883978232512638,1.533356390416417,1.6228076214493967,1.917630449781946,1.5847092172812611,1.740120043423417,1.5521737766675425,1.8068588745424403,1.8785599708738727,1.723278098621018,1.6447786253166945,1.9297184169334156,1.792459572492553
1979-04-25,1.40092617950298,1.1958855785439675,0.9061864465713984,1.1372085356832122,1.1352924042387573,1.2746724395351348,1.1833059727269182,1.1128679833602027,1.046520186462256,1.2626672445721936,0.9506064855971447,1.0048215545747843,0.9614310639375714,0.9660511323738811,1.1598726325504662,1.2099251811398446,1.0012120353569427,1.260382706450647,1.1162988553955628
1979-04-26,1.1017477973006025,0.9379409530718745,0.7931685071192219,0.8451681834359608,0.8984982225350211,1.030745378414162,0.9433012639445533,0.858669322610229,0.8345690741166143,1.029199035927184,0.7402174746832229,0.7675967753059858,0.7635276995639043,0.854125794747368,0.8937982018745985,0.9539389428689171,0.7705620866240901,1.0115062246189135,0.8811623464378402
1979-04-27,5.892755244777794,6.100682242523859,6.7157194930996535,6.237791090628795,6.909805121146453,5.126280864687827,7.508005397932692,6.408769131803622,6.378381802768369,6.902907640579938,7.463851948219617,8.146828506343642,6.871841715046892,7.393366991449444,7.33576249603393,6.2703335793647,7.496612818698012,7.017555651177156,7.363268245197731
1979-04-28,3.8975097223788007,3.9354133115477214,2.3104833223836003,4.15143451085883,3.688546365862656,3.5497887344200425,3.820542557225945,4.00548984400237,3.6097085484723332,3.864799425111139,3.9889783572892688,3.9478425204792695,3.8801635769793275,2.273237949315572,3.877310555053541,3.96527908660205,4.133157239656789,3.970886289910471,3.9063337377534912
1979-04-29,2.779421951951721,2.798706026747549,1.9861767830476031,2.8730906900638513,2.685589570507288,2.604126925125604,2.5855974415588006,2.6148485189781647,2.674130095714936,2.9217639936357274,2.819409253054474,2.5629511211509524,2.9119375484087855,1.9674356442998433,2.6893515670446724,2.9043861704415637,2.9401552245736853,2.9924744484372034,2.745703835840601
1979-04-30,2.094588975677241,2.1045943002041407,1.7468982294781548,2.0746294265958367,2.028743087407171,2.000546253265964,1.8572981548011498,1.8051712561858602,2.0232029118257913,2.2655283323006783,2.0740304340161173,1.8017955668139647,2.219196497197324,1.7306781976039847,1.9210674864737045,2.2294179812679387,2.1279567145737452,2.3086231721992565,2.0027895108388094
1979-05-01,1.684913484691326,1.702572899296567,1.5807373559320854,1.6040960512074842,1.6625767836882428,1.611129894231015,1.4290646437913899,1.3368882985958823,1.5766028390126596,1.809291399273821,1.591460167101029,1.3697444492104602,1.7263758793060004,1.548344887145754,1.4319943701698055,1.7561020205197266,1.5820367630296688,1.8353268984968087,1.5228614939995446
