,0
00,188.34201962584615
01,97.95719382090095
02,130.3393359936706
03,21.947936042648053
04,30.187064525352753
05,31.319425768789984
86,108.21838019264106
87,115.30674642457984
88,227.94084671565173
89,-57.904999661963075
90,-231.20132421553637
91,30.264244732885345
92,67.6380797997673
93,149.66265071677253
94,70.98975464547209
95,171.64986375169156
96,-59.82258915364105
97,47.241199347926454
98,-47.40341818044203
99,-86.90523350112574
