,ED,NSE,logNSE,NSEfdc,NSErunoff,Ks,Ratio_Riparian
165,0.526747181209339,0.295197758656048,0.7519816631816757,0.8405097562421071,0.2746353062132134,0.0194,0.264
166,0.5604297866923637,0.303570815923054,0.6908563305577975,0.8182815357246822,0.19830107509156392,0.0163,0.224
167,0.5546111844176446,0.3167416176370168,0.6132097709417181,0.7709091819696263,0.25070502320213983,0.0134,0.303
168,0.5591044378731534,0.3384524435740288,0.6982061359382686,0.8203881837456952,0.16969524904336164,0.0099,0.227
169,0.43655986590730717,0.29607799163441817,0.8533363613282602,0.926971083297367,0.5101138635974731,0.0183,0.416
170,0.6352655091785417,0.2316547260199936,0.49913688609782425,0.6751115239331871,0.18300659255335672,0.0099,0.38
171,0.42807610521111494,0.34463962717765717,0.5712245937650352,0.7369557072661104,0.7753697700370704,0.0162,0.361
172,0.6319900364148158,0.31083950924050474,0.5035085734062543,0.645047358575715,0.13385432625258553,0.028,0.4
173,0.6053987242519993,0.35230095304684583,0.464015841657462,0.5617193764439795,0.2469080514963954,0.0168,0.309
174,0.6476496891840448,0.25555272776850757,0.643131063547,0.7336136697100496,0.03808439886993864,0.0018,0.098
175,0.49907424938134437,0.3943086728846674,0.5103288408001656,0.6022370819489392,0.5189124209555271,0.0274,0.472
176,0.7659881713402158,0.31082915512013276,0.05017820355507474,0.2926215678223003,0.314836246005354,0.0306,0.291
177,0.8361653140987809,0.3041341052640826,0.02882852575996442,0.1858250344581398,0.15952068457434387,0.0408,0.324
178,0.6370915747476359,0.22527087397273204,0.6732138556273062,0.860089998972307,0.052913157518712395,0.0066,0.405
179,0.6612529333316549,0.2311758958233766,0.496790389711974,0.772872465431405,0.07635264556734145,0.0041,0.356
180,0.3665971343509535,0.3562982838451253,0.8768272873970161,0.9372074782556401,0.6773430329907626,0.008,0.175
181,0.5599348959905417,0.27701189484662103,0.8099257639057436,0.8709555908852973,0.17621855079887638,0.014,0.498
182,0.6507422812481244,0.21700052469042141,0.3600332935757874,0.5741093803558197,0.300118808047667,0.0126,0.411
183,0.45950894775431905,0.39572034817595236,0.49785144979997875,0.646060237426352,0.6806045199789759,0.0253,0.264
184,0.7640255719622571,0.13648755325127337,0.10545167720789339,0.15168134050245508,0.736513182688087,0.0158,0.179
185,0.6469320975704581,0.26210527971805164,0.48604015150762336,0.6876197573585194,0.12372390458679117,0.0086,0.352
186,0.6287349325090801,0.23825295332053464,0.6589411701422541,0.8216631757846309,0.0765029778019074,0.0109,0.429
187,0.45961695398651903,0.35323686168452284,0.7257319338924209,0.8392819057923457,0.42935550244345033,0.0144,0.06
188,0.6386574742905479,0.32162840480002974,0.2848827148883023,0.41963160482370665,0.4315589290792372,0.0241,0.078
189,0.46039814192923256,0.36005377425885854,0.7818970716929066,0.8686972322067915,0.38883282126660246,0.018,0.426
190,0.6079033012178526,0.25750490683009597,0.7121096347479903,0.8354924211902849,0.09615093889848048,0.0059,0.15
191,0.7496099829644525,0.3483796941495356,0.16332938943225705,0.2109619250220769,0.2925731918491158,0.0251,0.345
192,0.36847607441423297,0.39757919530817754,0.7374820865654569,0.8198768740549347,0.7192373807589365,0.0195,0.219
