,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18
1981-09-21,0.195410470275662,0.14297828183132932,0.1705208795575315,0.15416290460553564,0.1268709328275072,0.08933683899606448,0.24231113602514875,0.2201209872877358,0.14661612356879197,0.23370865845553088,0.15426080594813002,0.14709514234218232,0.14279747634931517,0.16869247438393212,0.2506371031723084,0.16477478523890535,0.1941581437434603,0.183451005863549
1981-09-22,0.1785684231669884,0.12059178202052068,0.13056239283989166,0.14440708840802094,0.10439746744025291,0.07979336344506482,0.22078070691319532,0.2037663967735589,0.13642167323639792,0.21732639529161124,0.11922601867944028,0.13722694299073085,0.1298477687186506,0.15239518307022124,0.22848505745768688,0.15036508662697778,0.18147643066432634,0.16802969583402397
1981-09-23,0.16615292988494162,0.10733656671380055,0.10790522083915155,0.13529321287574378,0.09215070036730255,0.07441882195965772,0.20117251584603446,0.18876243590465833,0.12694589661757347,0.20315917460746535,0.09924282385340844,0.1285884450003737,0.11809554721610241,0.13811457148508227,0.20829494331764545,0.13761595290986972,0.1696329417894118,0.15391596984591915
1981-09-24,0.15567201274172704,0.0985043641899255,0.09467014564140815,0.12674955503852045,0.084844183333602,0.07067991919431285,0.1832972299865461,0.17487804351487002,0.11811827521573144,0.1902070899056032,0.087436359141992,0.12061594404161104,0.10739868392770875,0.1252865104285316,0.1898850915634576,0.1260329081761411,0.1585520989702343,0.14097703748929213
1981-09-25,0.1462555974768514,0.0919730470440036,0.0866311691023982,0.11896296346008302,0.0800732238609573,0.06776399272028821,0.16719556893889065,0.16217504308200778,0.1101023373410236,0.17832604835989296,0.08015331898399115,0.11328954897579532,0.09790101750214097,0.1138390305416389,0.17318151140608185,0.11558338221857252,0.14839457861092722,0.1293488400872125
1981-09-26,0.13750648633463333,0.08647316971331293,0.08133394308631411,0.11126853843085954,0.07632707582375359,0.06494764360201499,0.1521960779719882,0.15014481843144467,0.10227846584573666,0.16696258366994687,0.07521493814294404,0.10621430575593903,0.08885070798370467,0.10322231346461182,0.15781389932946646,0.10579247869387531,0.13852879174703442,0.11829896119332994
1981-09-27,0.1293356295373907,0.0816666872157332,0.07760181893662749,0.1042469073961558,0.07323778399108831,0.06236897812843533,0.13867281657607938,0.13908663194832876,0.09516700161954668,0.1563949047242135,0.07164005485780177,0.09964302857352025,0.08080562767494527,0.09364911170530889,0.1438658589603871,0.09689072927026156,0.12948074018585085,0.10835456483032149
1981-09-28,0.12166949890512908,0.0773001446408925,0.07474148429572633,0.09766862454167999,0.07050736868902306,0.05993830216709705,0.12635117062781012,0.12885651555492245,0.08855001954013031,0.14651677114934064,0.06882923554272445,0.09349245014913225,0.07348911340920644,0.08497835834178721,0.13115059204103563,0.08875179512522652,0.12102368590378093,0.09924612823199107
1981-09-29,0.11446441126233337,0.0732485102233927,0.07237557856814023,0.09150551793782033,0.06799148178146845,0.05761924389050067,0.11512430832523968,0.11938076591180116,0.08239305512437795,0.13726887940801963,0.06645703476096582,0.08772470517672215,0.06683506789536565,0.07711436210153216,0.11955912225781717,0.08129970326642572,0.11311893466696031,0.0909033129922916
1981-09-30,0.10768836177056738,0.06944761511565739,0.0702986612534283,0.08573147280962388,0.06561961982487653,0.055396523496239136,0.10489510227235882,0.11060249749626255,0.0766642961482564,0.1286070298359436,0.06434650671034113,0.08231357230146297,0.06078362298187241,0.06997928665310965,0.10899218100222294,0.07447412833610943,0.10573059651623343,0.08326192723432975
1981-10-01,0.10131428466037502,0.0658619787508708,0.06839851857784698,0.08032159509492949,0.06335648361807136,0.053262143804594674,0.09557465277000965,0.1024698243463048,0.07133369691629418,0.1204926460396562,0.06240103396266314,0.07723631063596628,0.05527993486725497,0.06350457838654015,0.09935911103298085,0.06822166957461957,0.09882466737620417,0.0762627036096343
1981-10-02,0.09531776108895763,0.06246995698731644,0.06661363394955272,0.07525319216737539,0.061183885282506206,0.0512108746284706,0.08708243152755336,0.09493508018386393,0.0663738118152304,0.11289086399967291,0.06056769790176103,0.07247228212528543,0.05027465568865408,0.05762903676368754,0.09057746769899425,0.06249420060465652,0.09236987794192413,0.0698519277242653
