,0
00,-38.54121004193024
01,-2.9100912297514583
02,38.779469938446255
03,-2.9234636364512596
04,52.79524685622113
05,59.41193111273745
86,93.37791319314266
87,-85.18760542966669
88,42.81058097499596
89,-181.47326347036662
90,14.486546457030443
91,127.61620122588826
92,-9.730130505152317
93,-19.615653384544345
94,-21.717703177676185
95,110.17168907916269
96,1.1010560438259631
97,-35.89127531257887
98,15.228398392520688
99,-74.62155735311381
