,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20
1975-01-20,0.35729690962998223,0.20192799866248148,0.38013387114593705,0.21124343709236706,0.3229645896072884,0.2831163145517379,0.13166107166414223,0.500657152648437,0.22710213108974373,0.4258762676526133,0.21001831085910172,0.33102399289466,0.11891869864134466,0.13998830546289545,0.277108286614563,0.13159212185198346,0.4736760996332523,0.37516642929572097,0.5908802177102124,0.4761958144063775
1975-01-21,0.36132762809471936,0.21254663349656225,0.41081061785306316,0.21394374794375254,0.3244423113288394,0.2932795639203394,0.15038635742286283,0.499299195709193,0.24277985017714612,0.44491896925107577,0.23650647654636645,0.3477941172765569,0.14402833063775528,0.14761267987497995,0.29169172723345926,0.14479938656001903,0.5024642894675243,0.3795595021468326,0.592020726482659,0.45127690847183344
1975-01-22,0.9227979774679242,0.6144282892897306,1.3058378795338574,0.6035752584263535,0.6653269474778007,0.788741045550515,0.5639064826849405,1.050612722902387,0.7724951184028155,1.2913516499820785,0.9099507560372981,1.0796618511836293,0.5964296535765738,0.46321062176819516,1.1699245889621754,0.47290187808622786,1.4701352309695865,1.1134083909958128,1.6906584730180265,1.4280496550392037
1975-01-23,0.5582266634335835,0.3765185884378617,0.7157771249415698,0.36054276737300883,0.42212934467660834,0.4489353468868976,0.29079673443876236,0.6951098062568307,0.42528142000788605,0.7278814054462978,0.4767027258730581,0.6607169192586946,0.30121853625035844,0.272325437535098,0.8204401429214316,0.2581992059371803,0.8293001357924209,0.6617346348468319,1.2171436585482986,1.089568958009385
1975-01-24,0.4453768334687155,0.2925810281927267,0.5369477684482754,0.2774112496255678,0.341508717434262,0.3492358898344008,0.21090235443754657,0.5478566707164676,0.3196902324401354,0.5612851394247056,0.35284907620513717,0.47911498192703145,0.2151337708289504,0.21098189978113396,0.5486973156356105,0.19347356112773567,0.645025885858604,0.5069439035125235,0.8848511853443173,0.7738816956973982
1975-01-25,0.641530289931475,0.45856390119955553,0.8711211231887354,0.4141302560168676,0.45682388852744166,0.5187020310213758,0.3711998441209926,0.7437448439270051,0.514097459497636,0.8698500988809447,0.6084243441401181,0.723130787941238,0.39709744695433247,0.3294412520561774,0.7954343154375756,0.3187622745262057,0.9931460140044945,0.756110723026487,1.2079004320147235,1.0263760002285753
1975-01-26,1.0746266269157307,0.8248360385674192,1.5959543015689284,0.730164703578983,0.7103406292189218,0.8806067912523408,0.7145830469759821,1.2251892438880394,0.9335788859132705,1.5328292513142787,1.1565338448261522,1.3062287296400295,0.7881131642222896,0.5989510937022965,1.5441405358909626,0.5922311004390712,1.7388360009021575,1.3380352249799916,2.135871021894101,1.8665143770015515
1975-01-27,0.7872780523163344,0.6010605853297336,1.113122016247164,0.536178547023163,0.5160064178682222,0.6167070007832166,0.4852276204375544,0.9016768203226273,0.6509573399050784,1.0781075161357974,0.8037754100305575,0.9736705162098607,0.5379346792624256,0.4455523781708335,1.2651002879174076,0.41529245687279615,1.2321735432542238,0.9897092336400481,1.7570006392029538,1.5736079036270554
1975-01-28,1.221856775479814,0.960465410633385,1.8511144875726582,0.8525043464763693,0.7605014086678139,0.9642891541643321,0.8421374766236549,1.3871159419306043,1.0763947503208844,1.7545224042360763,1.3676283414500865,1.5001206695371276,0.9554361698090694,0.7257489167340962,1.1043459662730872,0.6982984766370834,1.9720537763220758,1.5586044579574776,2.514408751986031,2.222593634508277
1975-01-29,0.8516125924594776,0.6662962397295392,1.2177342156392288,0.5913429261718841,0.5289699969909701,0.6477800107436549,0.536093382061331,0.9778022182912065,0.7146894160783087,1.1678258239845105,0.8971271975229637,1.0547267151314865,0.6098962360315756,0.5106303365307525,1.3451194345265103,0.46172254716510214,1.3298837864591073,1.0921724183324697,1.9304085526942962,1.748493539607932
1975-01-30,0.5520525274575295,0.4214425015740396,0.7208977166540841,0.36530655397167094,0.3473582338569409,0.4090992160653832,0.2988997025788869,0.6276799676638384,0.42625082803542613,0.7124327629715634,0.5325623871117258,0.6360852765038341,0.3377041236827509,0.3265819385694974,0.7552901203450326,0.2739926571400386,0.8436816518661604,0.6938007248612884,1.2202276642226373,1.0978248637979884
1975-01-31,1.2927722483498028,1.020681009197627,1.9830189583692284,0.9030726112546595,0.7721395918226222,0.9897679605141144,0.9180488665521014,1.4392763858374529,1.155623377948448,1.8760093444016572,1.4898409060127489,1.544698391058048,1.0682936153442728,0.7945299793158176,1.9375097980252494,0.7573119567308039,2.079067151681155,1.624546188045764,2.4820935288065207,2.1137351028626585
1975-02-01,2.40732191532532,1.9478008767817903,3.8628244862750085,1.7480454901678018,1.3947732835370434,1.8233856946782223,1.8389226499140625,2.691781023465647,2.2686200376505665,3.603752119069432,2.906849878066378,3.011912249925227,2.1808003884635854,1.532627341598249,4.032319831899545,1.4900669361741385,3.8699819083493514,3.0810390985231066,4.839796865300178,4.15709599008853
1975-02-02,0.8305978916746628,0.7002893759442803,1.1589309919321449,0.6035597628514667,0.47320149649011356,0.5929332217260034,0.4966751082130469,0.9616001376821408,0.6896501816731377,1.0880429384765116,0.8757965972458358,1.1184713520343113,0.5908388493803886,0.5499465806780828,1.8549829857800733,0.4537596022182705,1.2687122822416195,1.1366665075043234,2.332807729794764,2.19425989049856
1975-02-03,0.7657455101593388,0.6258854930723998,1.0699916329749999,0.5314593140003097,0.4327103983565016,0.5495164823498663,0.4647573750093361,0.8515252159628538,0.636991843490232,1.021052092676585,0.8245437190419981,0.87583184495708,0.5570572863926233,0.5054657729262656,1.1513613948532118,0.42049271554620504,1.1926932299972086,1.001984685628166,1.6434000194962606,1.4706044204284086
1975-02-04,0.697368493424625,0.5626831566782974,0.9625283099056116,0.46613173052279866,0.39254063281546264,0.49609994594334944,0.4178380565034749,0.7566455450700098,0.5700071684299897,0.9312607717321398,0.7531774614293253,0.7765394923896528,0.5038527545430009,0.4529631185341548,0.8726620577094856,0.37592129910808497,1.091843162202308,0.8744996154309608,1.3674862680291882,1.1515143098656395
1975-02-05,0.7484758485940209,0.623249427518195,1.0939989244173312,0.503921805166118,0.42918166505985583,0.5398473182620551,0.49446312360036165,0.817699866396018,0.6367211309135811,1.0363747662528764,0.8477514436379472,0.854332318702949,0.6048267794089985,0.4917266728749631,0.7598917612293288,0.43104555444629167,1.2033273178331625,0.9241823550430361,1.4384536484813186,1.1639240684309005
1975-02-06,0.6626091737250238,0.5396362735998247,0.9278820531901771,0.4323795739436261,0.36993918258706954,0.46188138632240555,0.41338580994805674,0.7072563133046272,0.5371975276950477,0.8966047770890726,0.7347330797708531,0.7447463424434289,0.5082562677518787,0.4265276433628479,0.9343490419020114,0.36108032516017213,1.0491059774063054,0.7913067141380205,1.2857815432368342,1.045046472212716
1975-02-07,1.8446831184450794,1.4866180070163102,2.9278357781828293,1.3422285000371252,1.0187578509094601,1.3229847537437271,1.4047943924759065,1.9947947122049166,1.709010211793447,2.7249322260688773,2.242348997185376,2.1928812462725094,1.6722180705521072,1.1974847875323016,2.5411433005621133,1.1477179816632073,2.88328259490559,2.2511159794262356,3.239461445003851,2.6905509546353543
1975-02-08,1.6369243739115027,1.3126909921389873,2.49929956386567,1.161009010170471,0.8775189678053722,1.1329827203504514,1.2027851950031536,1.7736700112583124,1.4440173272143686,2.3592398601862645,1.9429920607231197,2.0335055508623294,1.513763806103312,1.0813099255951344,2.6354583115290007,0.982954367038082,2.519644564292599,2.032472301058277,3.2571392979521967,2.928815963281451
1975-02-09,0.9134278819714473,0.7851095753307992,1.3443543998149183,0.6467993144886864,0.4926211626968903,0.6295492697987324,0.6178877121466206,1.0017619680005259,0.7860091789026065,1.250212685761853,1.0520491980705553,1.1382845634626002,0.7792468267178068,0.6260699825620637,1.603785140485574,0.5420372374482052,1.4237855602782479,1.1607117322306877,2.076150209564296,1.9041818515936737
1975-02-10,0.8201847126388251,0.6918002879696871,1.1796696665052449,0.5611704440153525,0.4336451043558853,0.5547712890089218,0.5392746761930362,0.8755498426597351,0.6871927057811105,1.1140071705204169,0.9421510797711307,0.9340536592216829,0.6848459345695153,0.5583031757686346,1.1710687419741683,0.47257217817531016,1.2768441295501631,1.0092280327920269,1.627187429878696,1.4368986943036082
1975-02-11,0.8872679836611704,0.76375165287189,1.338883955269125,0.6125822103754816,0.4777687357874656,0.6075685372729243,0.6327872165374631,0.9549356654144336,0.7702391244069029,1.245579797689776,1.0568791755160485,1.0209360492557253,0.8099806380071215,0.6133323932312285,1.2022479810046545,0.5409891408349738,1.4109066569893423,1.0812400829714506,1.6713369932233704,1.4135470283792104
1975-02-12,0.9143498305229426,0.7948645816654709,1.4002571900728809,0.6359353969463839,0.49027114367913455,0.619661915388326,0.6708787278268349,0.987788447402313,0.7976547483324588,1.2940529969678143,1.1034658881137407,1.0656175021824783,0.864718473105894,0.6390162320890196,1.2769208855623415,0.566771689486956,1.4582893090550255,1.1092215262541276,1.733115365636841,1.4578130515964098
1975-02-13,1.6463741842334887,1.313892859767731,2.5531170065021773,1.2092717191029063,0.8588322359904934,1.1247518882652354,1.2369958782240271,1.7712275714533536,1.4812391397971167,2.379583671687829,1.9266638074023597,1.9164213618177426,1.5193035776637507,1.1123733265045905,2.1592121281335523,1.013084048356372,2.4652809585831625,1.9678836399971118,2.680816977681409,2.39038640647898
1975-02-14,2.203236317968445,1.7736683564013456,3.481058952567126,1.6641706132342495,1.154883259092303,1.520576605401779,1.7114288383048506,2.4045123394456507,2.028479764819938,3.2066797786007695,2.597964392715332,2.6623922162493976,2.1333754694863902,1.509499857652567,3.1325984982999318,1.4042936295984925,3.267473015758034,2.6741462199012362,3.6692908150262076,3.4162114427613393
1975-02-15,1.6665689858695192,1.3908337086639113,2.569119803726195,1.22523137263116,0.8618743685843591,1.107898727591198,1.243399844828986,1.8092552137667817,1.5064264652438402,2.3470916066482737,1.9438358548321082,2.058855539261598,1.5378287925462564,1.1672152686248323,2.6084862745571638,1.0574098830939462,2.4524183118715324,2.055193276829414,3.0381296548421033,2.873113968808272
1975-02-16,1.134361963544948,1.0061102516918765,1.7278185678161064,0.8344625763911429,0.5894411674717437,0.7620738593030951,0.8264608572512236,1.246708160172677,1.015089787228853,1.5719637835211517,1.3378587885448912,1.3777304393576058,1.0749089317836793,0.8229283756009657,1.8080375008042955,0.72522810962399,1.7269178531843552,1.4226125651398354,2.212495114811839,2.06935003152687
1975-02-17,2.0190442706524614,1.695754604471524,3.1674343764545174,1.5491899991808202,1.0466978596034848,1.360293115997195,1.57280855808317,2.224252574883028,1.8752174908010315,2.893498477915319,2.424661258411395,2.3506739366067517,1.9809075923170707,1.4271968243673174,2.7230895725571,1.3242603424527832,2.9720283674456294,2.4581551824713195,3.200428794880513,2.890475809540474
1975-02-18,1.0489803988341162,0.9257954362931674,1.5338268815847433,0.7634276720473665,0.5251082907836051,0.6818948267453365,0.7191760465697478,1.1340206440243592,0.9069594761966243,1.4068488970238255,1.215775602328183,1.2656238065565055,0.9440095448319576,0.7610035846017363,1.6524673921056743,0.6443468373656751,1.5572664246778138,1.2935914011205913,2.0422280712347773,1.89952536419732
1975-02-19,0.9505832287279843,0.8268190558633924,1.3725324258419775,0.6669578219239404,0.47033036941284745,0.6123007648678517,0.644137918085149,1.000758677567892,0.8080603918726359,1.2756209597694828,1.1080739439067597,1.0518058422695842,0.8520928444198457,0.6839870666411119,1.2331933110357443,0.5740448654632477,1.419678059645442,1.1301233919449292,1.6321564157458226,1.469309869984083
1975-02-20,0.8892517021683162,0.7683332876411486,1.278048365940358,0.6072442779265697,0.43891546929684466,0.5683662577561175,0.604078798171529,0.9194864084712584,0.7468763062956287,1.1982821543912567,1.0435986231711318,0.9688064774223006,0.8053528638233627,0.6330335244210643,1.0663058429782022,0.5324721426109882,1.3355653689016214,1.0205841920023644,1.4599640988894915,1.2771190284739882
1975-02-21,0.9624067166632947,0.8421370451006319,1.4380814271896933,0.665075710923544,0.4864034934113356,0.6219891589047473,0.7043917060006231,1.0079853285312776,0.8327011794746033,1.3370710959308136,1.157072306202421,1.0718423194895743,0.943644478672616,0.6888096136377231,1.1834649424039272,0.6046070083306206,1.4670431540448823,1.095745640022068,1.5665091105649274,1.352482553286649
1975-02-22,0.8224907405050537,0.7049268475830571,1.1699028462818215,0.5452361230312747,0.40001809704812635,0.510157708350283,0.5618756867081673,0.832519896893523,0.6718955409047667,1.1067390027425583,0.9703448701981586,0.8959444126983043,0.7611548179030472,0.5776903765912202,1.018236237264841,0.4842700898865882,1.2331277392739177,0.8994333143327119,1.3588069379098162,1.1917919963704418
1975-02-23,0.7591060595485652,0.6417576785960747,1.0641900689260466,0.48741071310827955,0.36464805028830927,0.46401344404020595,0.5128938653372495,0.7499957861959909,0.6070806695232008,1.0183754964102056,0.8968820119803259,0.8107939744499097,0.7007953198906343,0.5270200658583147,0.9117769647481738,0.4382764879411234,1.1391595190124693,0.800379783875999,1.2284631222061484,1.0809329890661563
1975-02-24,0.7121799793581399,0.5966701070910916,0.9897082610197545,0.4453963035827341,0.34000029837262413,0.43017111504244393,0.48019034666685123,0.6904607241309366,0.560311653854312,0.9554105173066411,0.8437459123364682,0.7535850290473244,0.6612851894130766,0.4888667117084372,0.8466059738285229,0.40590755997358274,1.0704639713890671,0.7257551349219258,1.140082945779557,1.0066278034121274
1975-02-25,0.6697604429226729,0.5562021533511523,0.9219422650310751,0.40865269050710695,0.3176224753707644,0.3993049799044793,0.4503270053136691,0.6377678972787185,0.5178864033708203,0.8974853698316733,0.7946961564601053,0.7032011368054039,0.6250111208903526,0.4544157218614828,0.7968924634483776,0.3765114203369406,1.007040815180167,0.660209571504202,1.0663258124459445,0.9477761602698546
1975-02-26,0.6303212829831125,0.5186233250795226,0.8588341063373098,0.3754092285321917,0.2967334160857788,0.37065358688176553,0.42232085805181097,0.5894895885177457,0.4786734741947111,0.8430721091188877,0.7485129456050662,0.6564670831227052,0.5907267491067355,0.42276424951873265,0.7534387309684426,0.34924416660326524,0.9473752785230759,0.6012709718462154,0.9994096071201765,0.8960391521637716
1975-02-27,0.7055833205938874,0.5942509064635177,1.0171858048939917,0.4418558477007921,0.3442348737283162,0.4268765570892765,0.5173202652192567,0.6849364625932192,0.567470561682171,0.9779448856158005,0.8578649636314702,0.7611520328612535,0.7189638486959915,0.4832987299090114,0.8927077257757772,0.4212891103450507,1.0760520873519348,0.6969324211280975,1.1257625864339595,1.0089569368976998
1975-02-28,1.4610044608249588,1.1776320110844596,2.2393411515910935,1.0756775578196736,0.7358066027326879,0.9461590594010423,1.1505989457415704,1.54522053356567,1.3085997954686648,2.0965765980894764,1.7286718024867072,1.6530777910553858,1.479298060866315,1.0085404207134423,1.8465883002593766,0.9326127311149981,2.105898058363909,1.6036421720996754,2.088214011147733,1.9420415923363912
1975-03-01,0.877699951370108,0.7379070932270574,1.2566041959589682,0.6282014423915327,0.4252429658939046,0.5347060726598927,0.6165352026213438,0.8904973417064669,0.7533972595475814,1.183199718152892,1.0401193683729504,1.0161330686956538,0.7626125823281484,0.5991610940706908,1.3355710678240142,0.5318314278928916,1.243356926799221,0.9171229239494288,1.5212349306456012,1.4027604676938767
1975-03-02,0.6652149230005856,0.5613176879768602,0.9190309373873632,0.4305482644235008,0.31466067650694807,0.3954711383972215,0.45559120098944633,0.6467337301049619,0.5290203380400195,0.8839932661701478,0.7836782233309896,0.722945935024597,0.6290423311976492,0.45955042923655764,0.9462923621320513,0.38642185860850675,0.9740002297177621,0.6697325039590727,1.1265333365774168,1.0647070729029189
1975-03-03,0.6096425377813282,0.5086235842404839,0.8288715194662646,0.38099511060670516,0.285030079640202,0.35652576132906416,0.41155748246389956,0.578079143660444,0.47337649234293133,0.8066522797486327,0.7192200203759778,0.6319937981262191,0.5736144059396309,0.4169705283091005,0.7739105570784568,0.34618241714492876,0.8931805471740275,0.5894093860346541,0.9558811984943122,0.8948848841889472
1975-03-04,0.5721503370182369,0.4734919019476225,0.7719283313823043,0.34822392272518604,0.2660954869084725,0.33094391114292043,0.3859623885635814,0.5327841817689339,0.4375337280858508,0.7577460627125028,0.6774354705000581,0.5858153510521928,0.5421491743957356,0.3877737767710583,0.6954848928964728,0.321111604897926,0.8402608340074798,0.5343213232990807,0.8713612615472544,0.8084979336469298
1975-03-05,3.4485436008870196,2.8393969317333587,5.568664464498564,2.7157869567588184,1.8124541582827258,2.31405719822956,2.965356897078757,3.8655958242044837,3.32004623288387,5.137346391427476,4.2174875776620775,4.041349891135285,3.9055716677220342,2.4539386788359554,4.548763865745157,2.3976336002925938,4.9706129418987155,4.04270622915509,4.81388304330398,4.537479111141724
1975-03-06,1.1443309789904899,1.0456095394421396,1.7057243564599827,1.3076841450505465,0.5686860753040394,0.7142814911498232,0.86710975572407,1.2864036355064645,1.018202705447719,1.544930445925349,1.3421661910293026,1.5388107227486088,1.2017869609053946,0.8589404338640856,2.4134139664737377,0.7582020734877273,1.623917755677506,1.385056199667535,2.4861837134433706,2.632541670693628
1975-03-07,0.9326428298272689,0.8292740149398262,1.3326285129939757,0.7562880541634547,0.44192268106417115,0.564962318429942,0.6644351673859265,1.0006334374013552,0.7965261732247833,1.227481365415971,1.090280945505584,1.0371902326139035,0.9325867250744699,0.7026889289972835,1.4774988008330197,0.5883333942946495,1.3164650378843374,1.0920442187785464,1.6186624150347797,1.6805312060550697
1975-03-08,0.8225560843428795,0.724097497506256,1.159642574140521,0.6427343772797405,0.3849565311424188,0.4932112039429783,0.5758018634944226,0.8561237660877962,0.6896342581757404,1.0815452702965,0.970879227494457,0.8731702647149477,0.8166644183442034,0.6184260399994816,1.0817313078701218,0.5087117115881356,1.1710004127386693,0.9255296438801486,1.2744674086922687,1.2512546046911028
1975-03-09,0.7663826498094084,0.6722152505214498,1.0796112646269178,0.582006416622565,0.35904372033665666,0.45782174099524703,0.5399923435498593,0.7846248986689789,0.6374170531737269,1.0159729000053679,0.9142880666182366,0.8061512536426394,0.7718670339119678,0.5719765720445129,0.9274838404070374,0.4718704098604868,1.1016203965925242,0.8313256348425442,1.1352024517118957,1.0712134195744096
1975-03-10,0.721632984270738,0.6299203050960749,1.0124463016798815,0.5348918481437664,0.3375186132983848,0.42757160323227517,0.5103168263942103,0.728267112093782,0.59314723647315,0.9603335388196441,0.8658026086627586,0.7563206479808231,0.7348787609871158,0.5327723878903939,0.854361558352379,0.44085157739872316,1.0420340638144954,0.7567124034921241,1.0550163758090598,0.9806905142384287
1975-03-11,0.7880567597478041,0.6948377079534237,1.1495602646692429,0.5883922466310963,0.3796889563309925,0.4762058862075016,0.5977419060691443,0.8155357118592618,0.6701582639981296,1.0838599770028823,0.9614038044151239,0.8489737654506149,0.857803580809017,0.5835073446452215,0.9693862273594727,0.5052129113233623,1.1537180443901012,0.8301969101792019,1.157705600607281,1.0903388021636014
1975-03-12,0.7092255258186291,0.6177167522847204,1.0025625529601139,0.516757926006994,0.3318276776360756,0.41396346397201483,0.5174743875680399,0.7158007580715243,0.5792683351855541,0.953786581290587,0.8572224389499591,0.7547685535454339,0.7518189428445804,0.5194987140971898,0.8140324416909895,0.4364295010693084,1.025602719083298,0.724294880400661,1.0611827375959313,1.0073252997408506
1975-03-13,0.6217036921209027,0.531310758794563,0.8480773737629238,0.4355682664496179,0.2816995639163106,0.3507696507784561,0.4344439417239621,0.6032051472627086,0.48540172656244474,0.8190236508895887,0.7474018256070594,0.6415630672967974,0.6409095048656221,0.4490897491673245,0.739757576216043,0.3650450869547395,0.8924650242539256,0.6053763817334247,0.9175908746656124,0.873069704496915
1975-03-14,0.9414065130816744,0.8022942939507887,1.3759048578660042,0.7288698881324862,0.4562771167251035,0.5637414916849233,0.7103688499737097,1.0036831075361343,0.8399381324854238,1.2954275238778226,1.1600778555591957,0.997410328218059,0.9277721899308632,0.66605741577096,1.2292521900975595,0.6091037488535185,1.3099973978496537,0.9603768519717368,1.304415980212715,1.1584413521730357
1975-03-15,1.822504780608032,1.5516544280772773,2.817428075930815,1.4750801423977582,0.9317874397903829,1.1543865809923797,1.5031709558697948,2.1337687864370363,1.7328449716677479,2.6178758734304868,1.1708526145364226,2.0651455912352397,1.1173718820036227,1.3078178533452416,1.3716206095497416,1.2679452176191826,2.536158893322691,2.0241662604229456,1.4736130967645529,1.4299306429286118
1975-03-16,0.7897190752749691,0.7103268729535015,1.1110986131729605,0.6058144040086972,0.3728417584548066,0.4609596652675615,0.5692335326446126,0.8557160989797663,0.6683251899925204,1.0357897903724111,0.8075147920591789,0.9402131953106154,0.7090822877552365,0.5844837664270972,0.9839022813206684,0.5012551923801375,1.097248265443751,0.8542475328167026,1.070386022300642,1.0530857368323465
1975-03-17,0.9002682125403564,0.8142362072521528,1.3366730558846913,0.6955269151221267,0.4401061537367843,0.5457511544784388,0.7113606154601391,0.9967362916018323,0.8008648665803494,1.2440451680230384,0.9758628461053682,0.9907217884759654,0.9114206158326419,0.6795311720713735,1.0771091197541187,0.6101056963124918,1.2878290596197028,0.9844582704659206,1.1817170401723582,1.168180801730873
