,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18
2003-10-03,1.7125614931642312,1.6998482355522126,1.8995211547916744,0.8386502154692427,1.639942032444014,1.5837923009488402,1.0812426529324262,1.4324068851097476,0.8243224914743715,1.6410866731294464,1.7094570373919227,1.5684784721715854,0.8268784712535023,1.132684600785495,1.1039995162360245,1.4233023456239589,1.016163107107815,0.8896816401855183
2003-10-04,1.0449887517863816,1.063118975472977,1.1845511975943923,0.6007136985932213,0.9967716330038017,0.8283949225118878,0.8324332772385633,0.9322289379288382,0.5980901810169432,1.0688675723427996,1.0895190988750763,0.8035103840298318,0.5473835552718057,0.7447126875988076,0.8827084961379966,0.8434847801896989,0.7358000490887606,0.6616669328683609
2003-10-05,0.7861177849978958,0.7549691768867428,0.794507126780871,0.5915269611439165,0.6873971884837856,0.5558885543570498,0.7642278183832067,0.8003977031118037,0.5846498817366154,0.876039429698615,0.7516340580908984,0.6063989350884398,0.5280021068905234,0.6168327106255688,0.8075904238607432,0.676837797983144,0.6936361331931378,0.6315238736288129
2003-10-06,0.7425673809075817,0.6776178096123455,0.6533286546484522,0.7263529163330789,0.6207661227807529,0.5963443983469747,0.9078068757477731,0.8174375979311329,0.7111798879416338,0.8683135676053558,0.639179401219328,0.7655861641653146,0.7206111882072573,0.6652057910756569,0.8150138371650627,0.757109383670614,0.9092553752505689,0.7342983742228572
2003-10-07,0.6343776787416667,0.544079109468113,0.49544529388673864,0.5078826792931902,0.4855889501890066,0.42968571811768885,0.6628904346435903,0.6938606998113351,0.4960735570071154,0.7513306541460608,0.4960234185521286,0.551980731520924,0.44302254267155905,0.5277938709947115,0.6810243408879351,0.5852688194712556,0.6223398080368394,0.5343480169313504
2003-10-08,0.5744200731784471,0.4697526892935127,0.4062946850899577,0.4757191008766633,0.41447766705852407,0.35886820102195294,0.6039898887176133,0.6318431695136656,0.46158122444826455,0.6866438535003235,0.4142748105122576,0.48009851047424895,0.40268524302247655,0.45826317656878923,0.6208333797833469,0.5112000908006165,0.5816915478300793,0.48942981631274873
2003-10-09,0.5325739049226942,0.4238356967023729,0.354429924164006,0.44565022214236527,0.374227972946511,0.3245158492125069,0.5503228924865047,0.5834724662662388,0.42948714379493785,0.6385064123599825,0.3658811939250182,0.4418736192435209,0.36614012399016765,0.41021094495067734,0.5659622695446626,0.4625405276055239,0.543698221326445,0.44828750453683247
2003-10-10,0.49830458199029953,0.39182867856887743,0.3229138100641345,0.4175070995787624,0.3489603939918059,0.30425217673609883,0.5014244204158247,0.5402349113709133,0.39962455253298534,0.5968708980746208,0.3356653021028263,0.41265821320239143,0.3329565368789496,0.37071382305685263,0.515940823101618,0.4223859037039874,0.5081864137408744,0.41060366862071285
2003-10-11,0.4678497281922712,0.3668920195443021,0.30253974588545685,0.3911522343514324,0.33107077937988494,0.2895994728618282,0.4568707990945512,0.5004522479390991,0.3718383904840384,0.5588280978732912,0.31540780013661324,0.3867589193072722,0.30279733566639977,0.3359933809817316,0.4703404407911468,0.3866204404470779,0.4749941107234937,0.37608763361800507
2003-10-12,0.43982293503796266,0.3457853547901115,0.2883020385251985,0.366465813566629,0.3169121353036392,0.2773388719242204,0.41627596345133716,0.46364243960028095,0.3459842614185093,0.5234570447669138,0.3006544003547221,0.3628017609740849,0.2753763423093731,0.30479185862754116,0.4287703685402396,0.3540921143979695,0.4439697993139717,0.3444730970635178
2003-10-13,0.4136739546165667,0.32696025813217605,0.27747802167209956,0.3433394846846494,0.3047312419026387,0.2662411139001017,0.37928813384860194,0.429540680557444,0.3219277448748421,0.4903957272493126,0.2889894113976272,0.3404007221850469,0.2504409508808093,0.27656080896005947,0.39087437178998974,0.32434864713738176,0.4149718179433805,0.3155161107271243
2003-10-14,0.3891492600124338,0.3096644974560668,0.26858603263680814,0.32167344949237703,0.2936818201142323,0.2558306127840761,0.3455868022816754,0.39794931901294955,0.29954381212510567,0.4594440877285338,0.2791013073513597,0.3193992130422896,0.2277643303890504,0.25096448500836704,0.3563277152494476,0.29711467806285674,0.38786754066202456,0.2889932574858472
2003-10-15,0.36627368236990404,0.29400723282870156,0.26105356053638934,0.30244271779537507,0.28397191401883437,0.2465300984475809,0.3158105467134964,0.36942458409529844,0.27979745555213736,0.4312814197935024,0.2705911899279794,0.3003100981507252,0.20826638280466084,0.2285691197841358,0.325264905476528,0.27283019245718454,0.3635556716587619,0.2657401489269585
2003-10-16,0.3449682550774018,0.27983412718975476,0.2544789696058385,0.2910194449383005,0.2754503867168132,0.23926171176261882,0.2896452852857842,0.34379487508539025,0.271587804343459,0.4059173308380341,0.2631443242416888,0.2830237626459955,0.19259845808444065,0.20935227384176033,0.29737838243931913,0.2513401027197169,0.3418029791497428,0.24770477739333685
2003-10-17,0.3242651345981857,0.26473692873805843,0.24750734340572936,0.265401786511539,0.2650902484624259,0.2284449011750728,0.26195134591062,0.317129865146923,0.24263426224911258,0.378847316175801,0.25499996036698636,0.26438151515625397,0.1719369416123565,0.1887289430664921,0.2701994839636449,0.22907446020898262,0.317057269855686,0.22294499991232544
2003-10-18,0.3049732282098746,0.25079706656674305,0.2409980426536414,0.2486544939324497,0.25558757157244333,0.21904302335409176,0.23867582802996032,0.29357175640262706,0.22576372417913684,0.3545425086916004,0.24740584812154087,0.24780443526520302,0.15636902273574077,0.1709251317787536,0.24631840166889185,0.20957452578317273,0.29634842874868766,0.20420386386455755
2003-10-19,0.2868882815527035,0.2377530434580073,0.2348077926437447,0.232964043557092,0.24665060319224924,0.21038117928856614,0.21746848325041643,0.2719446831083401,0.21006628997982646,0.33206496032351296,0.24019987302859655,0.23245823476297178,0.14221074348826487,0.15501749247237595,0.22454804092764766,0.19191819636075974,0.27699231749936054,0.1870381776112998
2003-10-20,0.26989646964589104,0.2254635923522427,0.2288569205402894,0.21826371028199176,0.23813415204794933,0.20219556237788958,0.1981455015159591,0.2519417950872558,0.19546030643635234,0.3110874014281234,0.23329164813496808,0.21810601924881262,0.12933443276307335,0.14064962665248415,0.2047018120487531,0.17579175093589097,0.2589004624101706,0.17131546626742927
2003-10-21,0.2539182161266185,0.21384500823107358,0.22310046409268447,0.2044909806115121,0.22996349958649429,0.19437863806968408,0.1805394266167945,0.23341479033737839,0.18186983610089513,0.2914562329667348,0.22662972789986413,0.20464981161682036,0.11762398649497875,0.12762964227679838,0.1866096357896452,0.16103013002636982,0.24199022144948648,0.1569144097697981
