,ED,NSE,logNSE,NSEfdc,NSErunoff,beta,Ce,Drainagecapacity,Interceptionstoragecapacity,Kf,Meltfactor,Mm,Ratio_Pref,Soilstoragecapacity,Temp_Thresh
58,0.46237381557106955,0.30706221716637294,0.6425155811708223,0.8657668692684896,0.5212706742500548,0.757,0.515,0.0,0.36,0.21,4.292,0.9818,0.617,31.6,-0.37
59,0.6010047652999488,0.29871345845416,0.26605695164220733,0.4167210204841033,0.7277182853700488,1.615,0.631,0.0,2.091,0.156,3.957,0.1587,0.765,19.61,-0.166
60,0.38445885897601995,0.3642180420072073,0.7018859346893591,0.8641862216567355,0.7176909839422178,0.291,0.794,0.0,1.377,0.146,4.013,0.3005,0.573,9.690000000000001,1.702
61,0.6982187028422049,0.298177536315391,0.41249658804117595,0.521246297182919,0.06025679548190144,0.796,0.695,0.0,0.42,0.23,2.903,0.7236,0.528,9.52,0.929
62,0.3897277412156476,0.326667574537712,0.8537346956526357,0.8979144733759582,0.6502010578756126,1.215,0.528,0.0,0.867,0.229,3.862,0.9857,0.197,20.3,0.642
63,0.7826755837368755,0.17047066255336096,0.17271700841408955,0.2170483882428733,0.3182412587239094,1.461,0.565,0.0,0.25,0.566,4.398,0.4539,0.743,15.620000000000001,0.454
64,0.5415644405137564,0.25071121455053935,0.7372222011497189,0.8699514146010121,0.27490022563601124,1.556,0.769,0.0,1.061,0.843,4.039,0.2707,0.382,17.76,1.367
65,0.554693529909559,0.3097476643936874,0.7295747323765158,0.8733125731731602,0.18445611264696582,1.193,0.641,0.0,2.868,0.296,2.115,0.3414,0.457,36.04,-1.739
66,0.3890982669771261,0.34637639583053814,0.8361384750728833,0.8996695129254813,0.6239026408722286,0.263,0.508,0.0,0.157,0.755,2.25,0.709,0.191,28.61,-0.385
67,0.704149774525671,0.37415033906962003,0.3201327438502818,0.3082333584828335,0.19324151726117278,1.896,0.56,0.0,1.323,0.198,4.004,0.2472,0.461,33.9,0.928
68,0.4500380544810245,0.3673507538800539,0.6147986466025706,0.6922639065272531,0.5915757751760462,1.583,0.641,0.0,1.213,0.906,1.172,0.1423,0.296,5.2,0.863
69,0.5099424741933751,0.2895657074265189,0.6857140137813557,0.7732870878962141,0.3792955629017487,1.566,0.699,0.0,2.654,0.417,1.436,0.6328,0.128,5.17,1.875
70,0.6198265223774915,0.2795315972841963,0.7986502503179106,0.8686728851483816,0.020267169445594146,1.903,0.616,0.0,1.121,0.947,2.542,0.0232,0.25,106.48,0.016
71,0.5306314686067094,0.2538809984764394,0.6223801296790894,0.8080152438670596,0.3753956897204985,1.035,0.774,0.0,1.422,0.487,2.847,0.0621,0.563,22.9,-1.649
72,0.5730114502256877,0.25324034920153937,0.8539989183580418,0.883855744651091,0.15093421432307752,1.988,0.495,0.0,1.214,0.764,2.175,0.6103,0.135,28.26,1.526
73,0.710102785753941,0.3116528841171168,0.24270906036136675,0.3424527645310983,0.26698964586699925,0.895,0.792,0.0,2.586,0.136,3.924,0.0105,0.536,72.61,0.106
74,0.5631065174804417,0.2563391261450171,0.7558288024126919,0.8850816578188805,0.1984399550176107,0.657,0.648,0.0,2.362,0.249,1.119,0.4599,0.399,22.15,-0.777
75,0.5506571296030139,0.41439839444943216,0.4167573495462471,0.4242021928523809,0.554748663019645,1.135,0.737,0.0,0.807,0.852,1.493,0.262,0.289,15.3,-1.541
76,0.32968323826628015,0.40617981396817937,0.8318836395247717,0.9196364985727028,0.782237895824353,0.623,0.418,0.0,2.004,0.146,3.965,0.8385,0.223,18.13,0.034
77,0.507306139791508,0.3766092305341864,0.46477685335843033,0.550094324739442,0.6102012146082247,1.989,0.745,0.0,1.187,0.569,3.219,0.5817,0.156,25.38,-0.053
78,0.5129356008247615,0.2669266367441969,0.8437648646182647,0.9037464060629502,0.3062125724797875,1.821,0.765,0.0,2.305,0.908,1.083,0.6712,0.183,20.55,1.966
79,0.4813944212316573,0.3152712757374474,0.5041283539677781,0.6443872307418699,0.7071522608188938,1.613,0.78,0.0,0.041,0.251,3.369,0.6095,0.597,19.27,0.003
80,0.5682934833924784,0.29862394804481085,0.7171004383632873,0.7977824277674386,0.17599911510041133,0.335,0.778,0.0,0.062,0.146,1.323,0.8104,0.345,59.91,0.4
81,0.43576269824959507,0.3753765657413999,0.7654098446881654,0.8672858542725761,0.455246389022824,0.513,0.689,0.0,2.293,0.314,3.655,0.726,0.391,6.91,-1.701
82,0.5122234305471084,0.3312156507705821,0.778574919359662,0.8591895573714539,0.2696834807141837,0.274,0.614,0.0,0.74,0.495,4.322,0.7743,0.399,34.08,1.551
83,0.6546463864686072,0.23559171414704416,0.6059137982053062,0.8055089527004737,0.03211734396140187,0.942,0.794,0.0,0.982,0.264,4.574,0.2115,0.546,6.62,-1.197
84,0.6472674623222748,0.3500674573231243,0.5408454381753796,0.529230430217041,0.09393076334308226,0.362,0.57,0.0,0.586,0.41,1.162,0.3492,0.295,80.05,1.783
85,0.788990762882391,0.41493239557102624,0.10080506748087303,0.025377981294254726,0.37607533476504407,0.131,0.615,0.0,0.847,0.686,3.903,0.2515,0.252,13.15,1.135
86,0.561052465905018,0.39990472837494917,0.4498811945442862,0.46529702054881117,0.44280419364853263,0.775,0.561,0.0,0.159,0.785,2.59,0.566,0.145,8.28,-1.388
87,0.4817211138488772,0.21038967823603327,0.6700205966724542,0.8217462203165196,0.5949374748471951,1.514,0.515,0.0,1.25,0.945,2.03,0.0567,0.405,5.71,-0.133
88,0.7535436745297178,0.39841846693131755,0.009835728885579376,0.104258169773224,0.6441443739995609,0.624,0.725,0.0,1.088,0.228,4.961,0.5615,0.381,42.93,0.57
89,0.49764544512236614,0.295805508269847,0.7490677681212177,0.8211473743401394,0.36773516045887067,0.121,0.716,0.0,0.484,0.155,2.828,0.2471,0.223,28.98,0.95
90,0.7162412562692254,0.272663344217452,0.2958410817950887,0.3529419595450989,0.21995920101658506,1.741,0.635,0.0,0.335,0.882,2.704,0.4875,0.55,36.45,1.583
91,0.6277786575892588,0.2423020478093404,0.699497073811969,0.8529386975061908,0.05639576643296962,0.176,0.584,0.0,2.793,0.155,1.607,0.043,0.496,31.64,0.459
92,0.7652449433322125,0.3597340853949508,0.04235901957344623,0.03662199988376058,0.704558917418805,1.48,0.677,0.0,1.905,0.206,1.807,0.4575,0.82,24.43,1.927
93,0.8058351586186757,0.3379748433570283,0.18693839224190378,0.14860567833816796,0.12064658159099484,1.916,0.51,0.0,2.307,0.655,4.169,0.8169,0.486,18.520000000000003,1.409
94,0.431643827735998,0.35506816762781845,0.7572447420321733,0.8256540797360306,0.5101001199227749,0.159,0.609,0.0,0.752,0.678,1.581,0.1116,0.212,7.79,-1.711
95,0.48523552258325187,0.34721541903017117,0.7093162980258925,0.7912190208290392,0.3774248410853078,0.654,0.61,0.0,0.5690000000000001,0.607,1.707,0.4596,0.379,50.73,0.718
96,0.6422538261486945,0.20989470468398763,0.5752508039478025,0.8273700161151127,0.09696038833223808,1.158,0.715,0.0,1.301,0.413,4.521,0.4882,0.532,5.66,-0.503
97,0.49685015028150376,0.27870696601582123,0.5026522992931058,0.6125400548259569,0.7359986705484176,1.86,0.698,0.0,1.827,0.66,1.58,0.0392,0.539,37.58,0.491
98,0.503941031751056,0.14788871460171327,0.6642598654360794,0.8887847233608765,0.5942385731599928,1.37,0.65,0.0,0.337,0.488,3.609,0.0308,0.656,9.29,1.27
99,0.4633954886686759,0.38192275618146,0.6243931015048079,0.705013414978848,0.5011769764656187,0.271,0.52,0.0,0.8240000000000001,0.199,2.564,0.1051,0.625,5.57,1.982
100,0.4531928653439889,0.33992940154798124,0.7061445036004819,0.793438543345523,0.4932227217854509,1.05,0.739,0.0,0.456,0.43,3.06,0.5174,0.197,7.66,-1.658
101,0.6557373346552698,0.12413303780065865,0.21219565227208126,0.5697430435374653,0.6165079741539965,0.922,0.547,0.0,0.972,0.228,2.468,0.0775,0.834,6.86,-1.386
102,0.6474476259558846,0.24626904104522085,0.2678085723758824,0.5424062095522761,0.3973832136471851,1.285,0.463,0.0,1.611,0.311,4.385,0.3404,0.762,21.36,0.44
103,0.548077171247391,0.3496227391567098,0.4724365165127875,0.5166388729816668,0.4836643020993503,1.565,0.664,0.0,0.977,0.121,2.543,0.2167,0.499,32.45,1.873
104,0.4128559158328074,0.30502927968880134,0.8344925722133758,0.8641151054250201,0.6089011459534556,1.441,0.556,0.0,1.158,0.168,3.622,0.137,0.136,62.84,-1.845
105,0.5102937903290421,0.3306435679239037,0.5304399983225452,0.6630920722349752,0.4905223953247547,1.301,0.561,0.0,2.651,0.487,2.933,0.8051,0.269,5.140000000000001,1.807
106,0.38497036875666724,0.4250663726123227,0.6298528812750122,0.7163124834140056,0.7884047098485277,1.005,0.686,0.0,1.058,0.493,3.888,0.5595,0.336,64.01,-0.53
107,0.7160781120666051,0.3412543508247312,0.11875495431945227,0.21176216433686068,0.5317971551680545,0.283,0.611,0.0,1.478,0.205,4.941,0.5751,0.511,10.5,-1.823
108,0.8587631363576557,0.23044205556787678,0.020037385806777053,0.11319378494611332,0.21838303539768322,0.147,0.769,0.0,0.37,0.415,4.101,0.1569,0.611,6.78,-1.678
109,0.37044999839745457,0.3556536192396069,0.8238038953099385,0.942141628411023,0.6847891366389799,0.834,0.447,0.0,0.883,0.294,1.264,0.0517,0.361,11.23,-1.623
110,0.3344140206662803,0.416959107705011,0.8086363754565199,0.9096974285159738,0.7497607633292358,0.576,0.662,0.0,0.211,0.137,2.365,0.8977,0.151,10.82,1.134
111,0.5182225280090222,0.278490579901697,0.8155673139757664,0.8818424018545731,0.28889812461219877,0.761,0.701,0.0,1.9080000000000001,0.129,4.235,0.7788,0.246,11.18,-1.741
112,0.5461165903756408,0.13859138174075836,0.4930488854862054,0.7742866082385722,0.6218432259028814,1.14,0.646,0.0,0.58,0.303,4.625,0.9961,0.751,32.22,0.246
113,0.7196144417114313,0.2924473428083413,0.43731487020003357,0.4831680425887802,0.006511606167377115,1.805,0.705,0.0,0.133,0.162,2.858,0.4015,0.157,46.49,0.426
114,0.607454890909685,0.3619428915902805,0.4257596712252997,0.4524114523583689,0.33721516940362173,1.052,0.744,0.0,1.719,0.436,2.848,0.5938,0.481,14.91,-1.041
115,0.6302669421445963,0.19558785314963945,0.5646317488251102,0.6761477980853923,0.19536280932039174,0.167,0.621,0.0,1.034,0.864,2.816,0.3538,0.502,4.95,-1.313
116,0.3451957006896122,0.43296363999650367,0.7235064133391421,0.8149921146395366,0.7892076082439906,0.685,0.543,0.0,1.713,0.207,2.035,0.544,0.251,24.82,0.259
117,0.6865748159826346,0.39849504480769204,0.3318465456751739,0.2871212791950789,0.2456084627046804,1.696,0.416,0.0,1.684,0.332,2.233,0.1323,0.185,93.67,-1.142
118,0.4224717685277221,0.30848782769199845,0.7250644232097848,0.840292634764451,0.6330606556034304,1.191,0.574,0.0,1.182,0.602,1.074,0.7509,0.506,71.27000000000001,-0.698
119,0.7273332774701772,0.32017707079755897,0.17147992304656,0.252893979382647,0.36024798004615843,1.024,0.479,0.0,0.349,0.181,2.328,0.549,0.473,8.790000000000001,1.242
120,0.6651681696490928,0.26747184210092134,0.41584805595648733,0.6056048336926146,0.141853023890526,1.827,0.608,0.0,0.505,0.228,4.55,0.1073,0.685,5.21,1.587
121,0.7383394746878501,0.34406221350605826,0.24792666314481238,0.2782469016049398,0.18527028977250126,1.717,0.623,0.0,1.696,0.92,4.732,0.2376,0.273,30.28,0.699
122,0.6142686586477808,0.22516388009136656,0.8082255409083225,0.8626036133497825,0.0762696729844431,1.108,0.736,0.0,0.709,0.12,1.54,0.894,0.158,9.86,-1.559
123,0.6974944762711042,0.189499836518358,0.5073593177326594,0.7202107686880128,0.016075812408265056,1.295,0.512,0.0,1.023,0.928,2.861,0.8669,0.537,221.56,0.08
124,0.34517364425392105,0.3830806865811952,0.8572578771250807,0.9540046969476176,0.7288929032000798,1.231,0.758,0.0,1.644,0.294,3.279,0.7926,0.33,47.19,-0.48
125,0.5880981104814175,0.2549178028054305,0.8404523501786016,0.8883942296689468,0.11096750953846057,1.683,0.51,0.0,2.521,0.573,1.613,0.4112,0.118,51.13,-1.101
126,0.5639355721993028,0.24282635111924666,0.8413541713100771,0.8765951573588783,0.18859126843517782,1.811,0.579,0.0,0.368,0.999,1.955,0.5371,0.112,7.12,1.9
127,0.5077213577793369,0.3639952577982716,0.8102039728115082,0.8522351638778137,0.2458349665044558,0.191,0.711,0.0,0.508,0.317,3.844,0.3514,0.301,93.44000000000001,1.938
128,0.6082988372541446,0.3332855034206106,0.38406188282212317,0.46887354549256177,0.38834110257464705,1.164,0.647,0.0,0.106,0.548,3.059,0.2813,0.173,6.12,-0.7
129,0.4321789264721846,0.39681052223875457,0.7767760053738048,0.8176440246859412,0.45210010188438754,1.612,0.79,0.0,2.516,0.588,4.71,0.5497,0.135,26.72,-0.849
130,0.6431402607123823,0.30952627447588854,0.24508968514531515,0.29106276632079253,0.675528076119225,1.65,0.644,0.0,1.247,0.474,3.658,0.8778,0.525,15.32,-0.827
131,0.497111438493613,0.32720919477476795,0.663485681580846,0.7490239643703143,0.40033275513194866,1.722,0.764,0.0,1.71,0.604,1.725,0.5078,0.131,11.98,0.345
132,0.8589559691864137,0.3308335115511486,0.13757918135014624,0.11867413042315644,0.008570384790299479,0.666,0.625,0.0,0.567,0.672,2.736,0.1266,0.174,20.08,0.046
133,0.4460519163720215,0.39599464254932826,0.5409282779889961,0.6815644847975788,0.6552120169218222,0.645,0.749,0.0,1.424,0.711,4.548,0.0785,0.315,18.36,-0.329
134,0.5793425343538894,0.28025237610460596,0.7695943090241163,0.8092720199382263,0.142649137440939,0.385,0.773,0.0,0.082,0.229,3.547,0.9409,0.109,54.05,1.404
135,0.5628472151468237,0.26081712175157235,0.8170932275157898,0.8887915071256349,0.17843173954288416,1.71,0.661,0.0,0.436,0.711,2.18,0.2567,0.19,32.19,1.888
136,0.7244512471196558,0.3693610646808907,0.12962712821628208,0.11876811589518455,0.5907392010312749,1.402,0.707,0.0,0.388,0.429,4.867,0.0725,0.471,11.56,0.861
137,0.5191114452479672,0.27112212368718724,0.665192925626739,0.8558324736556717,0.3567552883475591,0.409,0.793,0.0,2.277,0.281,3.329,0.6569,0.526,7.71,0.752
138,0.7711323735086363,0.31591476412871655,0.021410135914967543,0.0698570322914781,0.7036828093282421,0.826,0.437,0.0,2.481,0.4,1.055,0.9594,0.693,5.37,0.659
139,0.5960016865054677,0.3218506187027309,0.7971253194369765,0.8121973514746778,0.05949083624405671,1.082,0.641,0.0,2.182,0.207,4.568,0.793,0.111,69.22,0.943
140,0.677848719812547,0.3221094263561941,0.4152826655931602,0.48156397523365413,0.12380958402894182,0.726,0.612,0.0,0.016,0.415,1.524,0.3959,0.439,37.93,0.401
141,0.5004776338014815,0.3464564037872343,0.7483684281082185,0.8743895974211826,0.29594333013409846,1.406,0.736,0.0,0.734,0.397,1.721,0.4359,0.401,33.15,0.92
142,0.8802040336194622,0.09259232507300286,0.1596106384592091,0.2089059453376152,0.028627881617782958,0.426,0.544,0.0,0.703,0.76,1.792,0.7267,0.747,85.78,-0.107
143,0.7630383575583414,0.13844160557318597,0.09899169860311263,0.19730246110673955,0.6387688063267327,0.271,0.404,0.0,0.926,0.398,2.848,0.5045,0.824,31.22,0.539
144,0.33849824641957865,0.432113868629199,0.7877212324295881,0.8516670849421392,0.7377698257971652,1.115,0.704,0.0,0.932,0.618,3.681,0.9172,0.115,49.72,-1.003
145,0.3238274587567681,0.4397760306259104,0.7784454013951199,0.8734310874627291,0.7987542136233216,1.368,0.57,0.0,0.212,0.591,1.279,0.6659,0.323,10.33,0.456
146,0.6836291892283934,0.23344450775508507,0.2526236955333788,0.3837983401294247,0.41390075527774095,1.837,0.787,0.0,2.023,0.339,4.184,0.3439,0.716,27.92,-0.888
147,0.37653152567503223,0.3798508156930812,0.8781488010755342,0.9381705809491484,0.5952181368037379,1.039,0.553,0.0,0.885,0.226,2.172,0.6507,0.243,101.53,1.471
148,0.6013930824545117,0.2757113240347644,0.6310607986909758,0.8735680569045562,0.12250395905870193,0.854,0.663,0.0,1.825,0.179,3.39,0.773,0.456,18.490000000000002,-0.264
149,0.5885317806407473,0.25429934854017533,0.6528450607372853,0.8248816630985019,0.17645511237369582,1.124,0.733,0.0,0.662,0.305,1.106,0.0183,0.524,8.81,0.396
150,0.7667476810904107,0.07100101675031079,0.2385617092231277,0.4717068239312907,0.206471825069101,1.091,0.722,0.0,1.406,0.705,2.962,0.5841,0.717,14.97,-0.489
151,0.36320382813584806,0.4585689278740078,0.6910957542223204,0.8015663744119508,0.684210924186504,1.053,0.453,0.0,1.7750000000000001,0.942,2.634,0.4158,0.233,20.41,1.052
152,0.709340106956299,0.22418473595788047,0.4716572262967198,0.5444647618402032,0.03869578920272432,0.375,0.477,0.0,0.162,0.828,4.74,0.4389,0.542,29.6,-1.102
153,0.7704169826910764,0.18254316184975983,0.22706300829123005,0.3457319101284194,0.17511497767222628,1.585,0.542,0.0,1.94,0.593,1.046,0.6356,0.654,12.73,-0.874
