,0
00,186.22876753361277
01,94.53949357433316
02,132.29479990315065
03,15.982815685513287
04,26.642796902527152
05,27.00031792534503
86,111.18935003380233
87,112.38188742560288
88,230.64971418891724
89,-61.291954944405234
90,-225.36994743559978
91,26.951317910933767
92,61.56970555997282
93,140.14247339993744
94,64.60917981645991
95,169.32139038209755
96,-58.78703765268983
97,41.78923383286701
98,-46.22424108989628
99,-93.8421224024305
