,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,mean,min,max
2070-01-02,0.0,0.0,0.051624,0.0,0.0779982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08798689999999999,0.0,0.0,0.0831857,0.018799675000000002,0.0,0.08798689999999999
2070-01-03,0.0,8.378103795158002e-12,0.026947728000000004,0.0,0.024491434799999993,6.685242878535796e-13,0.0,0.0,0.0,5.0537222139050536e-12,7.505292340243476e-12,9.594260494749271e-13,0.02560418790000001,8.141891525675825e-13,1.4354571534953524e-12,0.017219439909909776,0.005891424414670282,0.0,0.026947728000000004
2070-01-04,0.014292805445656774,0.018603539698687947,0.02644898928252347,0.003079532156373553,0.033102703332866204,0.0009073269245313027,0.008070423230183588,0.0038473850433025803,0.006284801367102338,0.007729934561447537,0.01389038285188822,0.0012411526819807908,0.027844710484610534,0.00258791422169313,0.00298227000523122,0.02361061921863468,0.012157780656669618,0.0009073269245313027,0.033102703332866204
2070-01-05,0.24745395262981695,0.4508171842983096,0.26305195739951376,0.14128636265477457,0.38608829514500037,0.02998634937710537,0.12147388409987694,0.11076331874972162,0.28071199675970954,0.30333104842512704,0.4061563829903537,0.15825972644734615,0.9450787381980963,0.07928864691748182,0.06589854745438278,0.8364398686486045,0.3016303912622013,0.02998634937710537,0.9450787381980963
2070-01-06,1.9500302235938312,4.557142357637769,2.500191042835917,0.9696582220039784,2.416235857451343,1.1480991297861962,1.2394116330644909,1.255900315911158,3.207806947494254,4.38884961840098,5.284093490033908,1.8283533536177967,2.0761953442011425,0.8102685585136905,1.76925459995208,6.038518532648521,2.5900005766966903,0.8102685585136905,6.038518532648521
2070-01-07,2.449277357177457,4.974373336491612,3.5853558794876403,1.4494542523554084,2.807640376042851,2.0320390755678432,1.8520726882289344,2.187960470179766,4.62001967118034,4.957196886046899,6.249849390007597,2.827765933648431,1.8617688471900748,1.1115105833011962,3.086139489581043,5.6412664931624565,3.2308556706030966,1.1115105833011962,6.249849390007597
2070-01-08,1.2145461085681364,0.8032045403850688,2.1032657537621837,1.3173150509124711,1.2397000700436691,1.675120092985832,0.8985584103329217,1.9029143026055848,2.7318042945024774,1.4720949682343434,1.7945792702726377,2.3709311027817717,0.7634513329812471,0.533545672064365,2.4251870386772287,1.5679058342815724,1.5508827402119694,0.533545672064365,2.7318042945024774
2070-01-09,0.6911055074019836,0.4450785945152681,1.2606245599963277,1.1885743819870462,0.6899579680575261,1.363231764878584,0.4833607055424598,1.6294351639430236,1.625115138276771,0.5785445479016332,0.685542957561581,1.9623407355162406,0.4163336512187681,0.3110286217310355,1.8754906177641293,0.5838789885110631,0.9868527440502151,0.3110286217310355,1.9623407355162406
2070-01-10,4.023626713205321,10.82676491342289,5.718431948528376,2.340850296179485,4.702550871603192,3.9956156934751257,3.7951078850980755,3.986582411127849,7.46512551048423,8.974898067245434,11.592949189394853,4.571370927491416,2.7816112804799773,1.9996226743149381,5.539950788038289,9.68838303053307,5.750215137538907,1.9996226743149381,11.592949189394853
2070-01-11,3.72877883256334,6.0188790630893365,5.7728134068289965,2.7033300665895705,4.079126338410867,4.566090249966709,3.586322279848114,4.724497242610152,7.530206581490963,6.626639389499255,8.24669513983849,5.207151965007609,2.308838497905349,1.8365841196409103,6.3614375769074165,6.973332031842004,5.016920173877443,1.8365841196409103,8.24669513983849
2070-01-12,3.6143718993308864,5.5369338182654175,5.735902447725626,2.993284358101237,3.8964553049514326,4.926700146286249,3.45887580024462,5.291705355564857,7.469065102297915,5.823835187585409,7.263760938877148,5.664016410769521,2.167313724991117,1.809562674613117,6.905893986599742,6.243512670459494,4.925074364166487,1.809562674613117,7.469065102297915
2070-01-13,2.732644705139834,3.1762463695995864,4.4488242799133735,2.9471688208971187,2.882343519848738,4.512361060591426,2.5039162538795634,5.07669711335902,5.775040095467205,3.540782591592809,4.385102647995067,5.291811141381252,1.5625630712275727,1.3887826067709361,6.213224067821018,3.786593811139859,3.764006384789024,1.3887826067709361,6.213224067821018
2070-01-14,1.5268250235319105,0.8220156430518482,2.526604756649115,2.62170963405644,1.5620129023631737,3.542053310416651,1.2456800876472833,4.209401740417265,3.1784948264933517,1.0412256101533766,1.1605739522967466,4.2551022470046735,0.8212925961946109,0.7980664544421336,4.599560422426076,0.9819746674055505,2.180787117159388,0.7980664544421336,4.599560422426076
2070-01-15,1.0571679804209393,0.6881190172192141,1.5216326807689988,2.341591408828954,1.137357031366062,2.796409206417224,0.754427844284969,3.4968624749842885,1.7961108736587148,0.492521229453738,0.472373989088408,3.428620612470797,0.6026378027933469,0.5935707250838638,3.4102286097277985,0.40033430286983324,1.5618728618398219,0.40033430286983324,3.4968624749842885
2070-01-16,0.87099096837578,0.6741961208727892,0.9954805657865173,2.1003842174290663,0.9941484292131523,2.2233148385377435,0.5615446557931446,2.9115915694631425,1.059988181851184,0.3710621266832264,0.3244209170600658,2.7696938396262127,0.5361408796710803,0.5213157465258448,2.533629617003291,0.27885923183750555,1.2329226191081089,0.27885923183750555,2.9115915694631425
2070-01-17,0.7940119579772268,0.6668181221856051,0.7192806420882158,1.892570724605625,0.9394630395296387,1.7827411607893446,0.4847371527359393,2.430809702989678,0.667680779055175,0.3431750188214219,0.29154849842186714,2.244309361579848,0.5139401865984863,0.4940464767978928,1.8875148562626802,0.25264290560657165,1.025330661627826,0.25264290560657165,2.430809702989678
