,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13
1975-01-02,0.0,0.0,0.0,0.0,0.0,0.004999267047948877,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1975-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.567844711817254e-08,0.0
1975-01-04,0.0004939285689066058,0.00027661739018847804,0.0016685811964726983,0.0033367372757217434,0.0014281089072863437,0.013240042897221041,0.0007483559970199672,0.00033987285051110806,0.0005867116196530695,0.001986322879085844,0.0007592093286194182,0.005902454906004184,0.0015117405323104318
1975-01-05,0.4909411092956794,0.9763251628261163,1.3582603729139004,1.3994250358098832,0.9272459095291086,1.027829969173218,0.9824480166836771,0.7883874324001453,1.4794118117126915,2.335087934935894,0.8763728096789073,0.9388424140634715,1.0366169925439577
1975-01-06,0.19679141409900083,0.08878480721155184,0.6701401784563746,0.5453743802216883,0.14426305664721678,0.27357861053588883,0.09872995958255773,0.43428534575486777,0.40414769928856836,0.28228332973986775,0.3535811568640494,0.0827960689025051,0.1487936921151077
1975-01-07,0.09571924790351134,0.08824237435151047,0.34477618924916764,0.24430122341428007,0.13363091360438833,0.1548194875358155,0.09900076667663327,0.2599180786262485,0.16104736201183734,0.2617778294668839,0.20944759185676196,0.08163246854057633,0.13929621034236755
1975-01-08,1.4024627318688367,1.164015862996775,1.638341934725855,1.5440710112879583,1.2126289892383706,1.653767773322784,1.1966045355562556,1.7617249847743697,2.154189789231499,2.081992824810468,1.0380582988404006,1.2098950903090955,1.0431592277885742
1975-01-09,3.235909190352329,2.073385665244818,3.539692204570088,3.234554306564119,2.2570446312278984,3.390435739539533,2.1327490257647836,3.9260959012745285,4.348661387150782,3.48561721204331,2.017710562689189,2.2240217209232784,1.8683165431148785
1975-01-10,5.143826532847655,3.3763055356720004,5.676920558094812,5.888124850122313,3.919957433742315,5.0132191273474795,3.500240073183189,6.263671198745384,6.438691902770663,5.324398087250328,3.462462890948821,3.9543761400470108,3.25260528774356
1975-01-11,2.2212305908406718,0.5873388662142285,2.8582796593872613,2.3861725547972954,1.0366040214203287,1.7682774270788992,0.6623882310833373,3.4842802723151367,1.9955387738475436,1.237076216790093,1.6679507694711657,0.6309236614304518,0.820509724347228
1975-01-12,1.177895764719998,0.5481365990426467,1.505732729289433,1.068843791250408,0.9444977395807423,1.1453573314253815,0.6163326737157533,1.9785391076696763,0.9560087796200222,1.1194612951891973,1.1205815665561842,0.5897150858487022,0.7515367194699517
1975-01-13,0.7888265248215527,0.5126160414955077,0.8855867534850366,0.7444926308850299,0.9774894722020475,0.9756135359456102,0.5734793292794634,1.1608975521562517,0.6884443788418406,1.0159936127070506,1.0156311280054737,0.7078163394187713,0.8178723609877757
1975-01-14,0.630295355351993,0.5375934727627264,0.6688936988813212,0.49505127973525975,0.8504455932029948,0.9327774003783693,0.6853887116319091,0.715605962931438,0.7362783642613326,1.0279017623551303,0.8612254013702024,0.5636962696957403,0.6749915946955101
1975-01-15,0.5538213643041586,0.45466075907506637,0.4465168621971204,0.3389404980925352,0.7385724025140393,0.833228829754452,0.5117662248418317,0.4719733096980404,0.5883611609469215,0.8519353073548486,0.7489903263500481,0.4974051529191024,0.5982517075645594
1975-01-16,0.6660197502362033,0.5205384348152732,0.3629646814468167,0.27914088562649597,0.6730577434749618,0.8556511183843843,0.48060994240320776,0.47439730341150516,0.603668879236112,0.8833749342646702,0.6709368535926237,0.4754183841909043,0.5480659721827085
1975-01-17,0.7769923672622414,0.47974908279914324,0.4480492666845741,0.3714986644395506,0.7275900200576891,0.9090533736561199,0.5340307610538882,0.5347051651400032,0.7512146494973262,0.8080511848963051,0.6590064874926653,0.5053028741961656,0.5522548177903895
1975-01-18,1.0734712476241992,0.4592160859416081,0.5022308751064977,0.35643791929976804,0.6939737876467895,0.8715519421149102,0.5369522463297711,0.5695707163594562,0.8459737698267082,0.7342681648766137,0.6115179413343479,0.44886969026402923,0.495452646504819
1975-01-19,1.0904887297714736,0.5261281000866334,0.648101299717358,0.4613546477091591,0.6736356591660452,0.9605785497591848,0.6168179153759021,0.7255090026302018,1.0433533903823862,0.7931777198096827,0.6101512607080644,0.5020530724161827,0.5265923662243734
1975-01-20,0.7281229996731808,0.4150989191117317,0.5702318956082433,0.3494357242481799,0.5218722710094004,0.8187266998024382,0.45597893744351115,0.6506181896174725,0.8784870412812226,0.6239615112250749,0.5106919657183903,0.38090221016276643,0.4183850860559886
1975-01-21,6.330581027376817,4.512244084436415,6.639605397505015,6.886466765817722,5.106544519415457,6.761257837415065,4.662206735213999,6.974005124232252,8.602101733748494,6.075660240705933,3.6265713650566314,5.2540658724536815,4.105537633151406
1975-01-22,2.998631281457573,0.9216325002089444,3.9307235676389904,3.1306822191362187,1.3378653078668497,2.8020620301733836,0.9931402235985326,4.224595200406146,2.999313795810296,1.4612691359895364,1.8594555465155052,0.9563049507532289,1.058728708009252
1975-01-23,5.278058036187451,3.4067541785536393,6.112526817540799,6.1260136328362815,4.157454316693939,5.522260464108083,3.5801103450864318,6.477814785244735,6.315488694572926,4.4522950340329634,3.24521187195113,4.026960384647289,3.3669213087701593
1975-01-24,2.808142334138735,1.1802327446088636,3.5572035885927438,3.176491564575528,1.7980573749238402,2.7268954421489706,1.3212319854943217,3.973761366613687,2.744661334999388,1.778720485974865,2.048601005415168,1.3389447664410985,1.445258618260281
