,0
00,6.992677988465488
01,28.23621586631225
02,-8.540616704857428
03,-54.45165874222383
04,64.82751244171939
05,-1384.5423615537736
86,-224.76703686025172
87,138.28464994772597
88,-215.5157261650617
89,-73.62196785665355
90,25.74299352286053
91,62.59558180563778
92,-128.0527111408029
93,-1190.1056729012519
94,12.30317826542958
95,-437.3303608279765
96,-0.6722949654121351
97,14.417465112450202
98,-490.8232519348202
99,-13.801707444650717
