,0
00,7.879555911008794
01,29.362377142693305
02,-8.854806484754207
03,-51.783376631405986
04,77.37291775959363
05,-1393.314913711396
86,-220.96913702591937
87,139.54502579359624
88,-213.9663357731954
89,-73.60993440841767
90,25.976494326323433
91,64.99612287556187
92,-123.65140835510118
93,-1190.4292418174932
94,12.810782546260157
95,-435.02212338838797
96,1.8568307930154617
97,14.476640333007992
98,-488.34040001563534
99,-13.861211071305561
