,index,Unnamed: 0,ED,NSE,logNSE,NSEfdc,NSErunoff,Temp_Thresh,Meltfactor,Mm,Ratio_Pref,Kf,Ks,Ce,Soilstoragecapacity_Bare,beta_Bare,Interceptioncapacity_Forest,Soilstoragecapacity_Forest,beta_Forest,Interceptioncapacity_Grass,Soilstoragecapacity_Grass,beta_Grass,Interceptioncapacity_Rip,Soilstoragecapacity_Rip,beta_Rip,Kf_Rip,Ratio_Riparian
25,25,25,0.3930078728761532,0.3119848982489546,0.7964526040907672,0.9091326350374777,0.6921566113485773,1.419899960159135,1.0928257660118208,0.4459574933256798,0.1858465867962535,0.6723858469934704,0.0236809842965347,0.799720435304992,9.718555462506131,1.277210242913508,1.4871371162726668,54.18986619658215,1.994216105781774,2.134107565918157,7.829637364287915,1.3485664364806582,6.132497689833969,61.06266302554244,1.6339264035371284,0.1000121985880761,0.4946969349435639
26,26,26,0.4026688176768194,0.2991106589346398,0.8019410275829895,0.8882514650363452,0.6750265443508492,-0.3046732758732799,3.8515418926861154,0.4653259952024193,0.2389689927357542,1.4774051930709908,0.0168830431410222,0.7452609692738384,31.83060753419786,1.2531628543816873,1.328014387978865,62.62103652726163,1.9863759731200752,2.944868169819914,16.182025446191496,1.0695475935423029,2.2090258451120657,171.80965549000496,1.9963465987696007,1.5393883934992616,0.4531624659390981
27,27,27,0.3994523895045676,0.2993316425000452,0.824391440063931,0.904178731475084,0.6724444827248264,1.5599914707150853,3.58190507326666,0.1678855772601177,0.2503834369434441,0.7348269081907074,0.0115312376771738,0.7518533465497805,13.269530847111378,1.6594951214650635,2.3591080599536216,52.8732168701704,1.8292757090491707,0.3562307586476536,33.540517314418175,1.9779593882187707,2.959895582976222,146.86660215037816,1.2051105562258282,0.5112973171476777,0.2639602381961473
29,29,29,0.3893501052267756,0.3043384016870728,0.8238199340466967,0.9085296848050888,0.7118633584704266,0.876562160445324,2.811139659893194,0.9962193550507006,0.1772205097857149,2.979497127130364,0.0186351439513237,0.7998776460730348,2.6348323072879003,1.4404682247893783,8.123816645718215,50.1070621441323,1.7488268420505069,0.8486240416680797,5.30680427746643,1.9309381790304851,7.92289211273734,246.09104311472169,1.9747991722094105,2.171108104019162,0.4509925728485267
31,31,31,0.3970383096008485,0.3310811298039069,0.7597797467784921,0.9038934537988644,0.659173087949524,1.813521174178788,4.9994157755837225,0.9994543195698252,0.2692084472900239,1.988962401434647,0.0240221427641797,0.7631437588650498,63.45636921982729,1.0466977322372568,1.122292890693957,64.74892637563916,1.941755758593909,0.2958748775089442,5.538447350793231,1.7418000878597966,7.043693552559418,34.72822754780411,1.7930598445790336,2.915005023296344,0.4973730050664883
32,32,32,0.3959839491030004,0.2932610358340177,0.8280884064110983,0.9051127548755872,0.7013764861554792,-0.5268350597370466,1.9084800653439904,0.8289051648698842,0.2098748323502771,1.9305859378150965,0.0121052038813303,0.787313797136995,4.349235048180498,1.7222766399304947,6.476671534494857,62.48742193947525,1.9271763304267455,0.1898977986943784,5.033556015734706,1.3507310792230145,1.0998648381620957,81.26051907576192,0.6275966482307594,1.525132642531111,0.2942971291003614
33,33,33,0.4027633350597077,0.3301581975778295,0.7311487861639769,0.8622122285885053,0.6699716211144229,1.0271570020397172,3.154494054643512,0.0608877468796727,0.1926687544778962,1.3836651397467197,0.0166756108484808,0.7525723232552222,12.803685164189403,0.6714987764227865,1.2416345063429255,56.55885641202744,1.8750986496517903,0.7016536404219489,23.511471350199905,1.9982218755793983,1.3549919648534667,252.91027253883604,0.5732105902847929,2.9439142712710984,0.1684168032536315
38,38,38,0.3925639641618372,0.3012002868981033,0.8237378605979198,0.9087971216520864,0.702143460711387,0.4152650394952863,4.237699935503311,0.4982680177368597,0.1631083333153315,2.985334927211811,0.0142487423610076,0.7775333726289597,56.796266937872936,1.725742705651374,3.025099547407036,50.01839713541276,1.7684223239891843,0.8314196756054774,8.595497438421368,1.111529111763235,1.6349761839200567,193.4973253894948,1.464862546405972,0.1850695547206597,0.2643077896533018
41,41,41,0.3944394996016567,0.3169034224526033,0.7831880329795821,0.90149645417138,0.6853593104142741,-0.5086535994732848,1.3785092146535294,0.8205372045366061,0.2423235344633729,1.1448116083228506,0.0140843696955458,0.6252546158486846,67.38723047106133,1.934309166220144,1.7868392686703307,53.917440853752886,1.8854016548044104,0.2242373613055852,6.8283712495486695,1.9237363712765587,6.696371178942679,357.2756030044156,1.992412753461316,2.141914278335742,0.2076220365411087
44,44,44,0.3899741813733303,0.3025762234338098,0.8363181051078983,0.9167013343311576,0.7030335136523467,1.2670267315700663,2.2143142638488484,0.5974717420854733,0.1640015828432548,1.5001980254386196,0.0187472507026811,0.7994978258554246,59.564251719011786,1.672808465751468,3.500577102641577,61.180977039757295,1.9689762743840864,0.892838740215782,5.069032123658797,1.856912288241211,1.8475534403405287,129.47988168868835,0.9273495991457246,2.3185171430910896,0.4628009595584544
45,45,45,0.4015762607252812,0.3006645668211678,0.7963362177335851,0.8807302714032974,0.6833302662925007,1.5243647322979903,3.161230708110846,0.4610426227452037,0.2679540787204105,1.0099350183434297,0.0171069256042309,0.797188433124506,46.65605773417776,0.1891169109598873,2.296650116526653,65.18649799830604,1.9611189754515344,4.470851272754552,13.046002513413947,1.7530809544333203,5.575572866269612,36.54799264310417,0.9178114492450424,1.6766596143854529,0.4995013296525457
46,46,46,0.4009890994435798,0.2847153485158278,0.8487232229990348,0.9095880995209652,0.6830174707757093,0.3654339948892127,1.5764113592374278,0.8699794785398134,0.1445943899923861,2.5567786204554803,0.0145563614459266,0.7394813054646552,7.65108523228743,0.5003922317950628,1.9795835998388995,50.45026548595924,1.923745001409779,0.7601273980507431,5.011250692282913,1.5686246066081264,0.699430952277522,129.85136060231233,0.6417139351064972,1.7099303586963888,0.3923747537199668
47,47,47,0.4018819819259195,0.3149026279417042,0.7579641742062155,0.8695896238185747,0.682053631563156,1.0016166955832255,1.7189627038025388,0.4382351085000472,0.3118583716827947,0.7966976585629212,0.0109769289159904,0.7956250103456861,32.73203539815616,0.5518192478992849,1.9347458190261384,62.56779397162846,1.9505233754138416,0.8628660297735234,11.35676126869892,0.5847429639745974,7.85233193351504,399.4797647699875,0.1321002199164593,1.6815319044185035,0.0651203682275475
49,49,49,0.3963946427383714,0.2979712552033852,0.8262711088779576,0.9094318793154544,0.6880926731364119,-0.8400797390812649,3.633989699308273,0.6141351202234082,0.1555877356836368,2.253401280345322,0.0175282899388672,0.7534867962985067,2.399341061865507,0.728427711850152,1.264891209167096,51.35239279855009,1.9006991637911448,3.5676000542842163,16.285065290136117,1.939836249272624,1.6432111971024872,305.28444846786965,1.798377409470147,2.9955711534417357,0.4095042547338901
