,index,Unnamed: 0,ED,NSE,logNSE,NSEfdc,NSErunoff,Temp_Thresh,Meltfactor,Mm,Ratio_Pref,Kf,Ks,Ce,Soilstoragecapacity_Bare,beta_Bare,Interceptioncapacity_Forest,Soilstoragecapacity_Forest,beta_Forest,Interceptioncapacity_Grass,Soilstoragecapacity_Grass,beta_Grass,Interceptioncapacity_Rip,Soilstoragecapacity_Rip,beta_Rip,Kf_Rip,Ratio_Riparian
26,26,26,0.5078193380910412,0.4202436222463034,0.6902069634406791,0.9635607587374768,0.226627567593483,1.895964981759974,1.3232449642447186,0.6803435166607187,0.3748843625379742,2.7280856912618168,0.0991007443786787,0.7400483863276508,32.82589313102483,1.813707531776352,1.1718391910093946,335.96800220056423,0.1408334047964501,0.2777837833158678,81.33790193980322,1.365089941943312,0.494969639107957,85.7528108384954,1.6744617129980772,0.6239690942512686,0.0864381092582495
27,27,27,0.5076485655753058,0.4094903217491532,0.713782950125485,0.9502202691864428,0.2268710565655928,-0.0639897169452299,4.994678334448211,0.0946919891519648,0.3005684625555145,0.7268748357468069,0.0999307340432756,0.7737456147289637,71.49498054375267,1.66754608859043,6.024287532028699,278.0942087084732,0.1220643893426213,0.3482419003962548,210.48087872310583,1.9780511220341972,4.771943465786505,43.212975497521214,0.2309414621166338,1.64979336881227,0.0742289416001714
29,29,29,0.5106758974537714,0.4138167774369639,0.6980901043391652,0.970239886419811,0.2205684962177679,-1.3130418072388237,3.4245685529756926,0.4953932016632786,0.4927851161477269,0.7684985863102101,0.0636379234288719,0.7826129224604956,71.096256720293,0.8319586266227493,5.981293583244691,258.1674671573888,1.0991081398393403,4.042428115835037,306.1160312051274,0.123687123528893,0.6036484906295292,124.76729055520885,0.9692102683928354,2.9888464104217127,0.0971284203692759
32,32,32,0.5127876840723883,0.4049365710177864,0.6908274396355545,0.9705197995327918,0.2245984285988772,-1.207823476049006,4.197401576608529,0.3291761498097105,0.5944478061310965,0.5876729934855885,0.0752658203262111,0.61461674694315,41.01078978854775,1.913184496988288,5.802779191290536,313.2109510949416,0.7710477157152219,0.1072015182429775,109.23776259052656,1.331093699939215,3.6016333759565438,101.00907466070026,1.7962186143938106,2.0787834663990266,0.3080548360583454
34,34,34,0.5142685695335151,0.4031987679786274,0.6842663789922951,0.9464618535685806,0.225943875846193,0.8221066376769581,1.248422727553114,0.6763972765988792,0.2984678471479908,2.675793993921169,0.0985555696257123,0.770077017988564,56.77161709072722,0.3997370167961284,3.919891345657149,321.9513196905252,1.0969655205147777,2.7211072969321908,318.85639641918084,0.1007787704819002,6.681167159250249,183.47526258174173,0.1901683542601907,1.5305401291701302,0.1033223078489442
42,42,42,0.5136998487882429,0.3969849378462797,0.7016463093986088,0.9619629986700562,0.2244606810545614,-1.6375079767882188,1.4398089877242506,0.6037051717131001,0.3856592594240937,2.944691034420956,0.0795257433749925,0.7711427593418783,60.95163681724501,1.1723552336049163,1.0255170116985473,329.32136896283475,0.6627683170208778,2.305783409190985,363.12629053335405,0.1033887701075877,5.034384307415599,162.66770586592745,1.1346655135377517,2.9529893895585424,0.1788757919517671
43,43,43,0.5097735283393847,0.415381120063926,0.7216021493861322,0.9662436010948702,0.2132013546585324,-1.3944973563289138,2.435191548254424,0.912598839358185,0.3092924724556812,1.3919581949784698,0.0959583528545064,0.7860394138621206,46.25218893849773,1.8344500692925303,5.40816048473483,272.6074784487653,0.1692558804291123,0.250083285712562,352.70788122215606,1.5173937415863432,0.7511139757875391,209.3365116754049,1.9150721833143016,1.1266297950863975,0.1241066411907148
44,44,44,0.5146847036497513,0.3992025549300875,0.6592018172010883,0.9654979248526958,0.23756310943588,1.6060265644595155,1.1320544741423342,0.1593905963374511,0.5937155414376614,0.5707056123804766,0.0756696691071063,0.4668365556824732,1.0009636425374109,1.763983930743777,7.08363453902222,348.8509578753246,1.12583718622581,0.2360621233942869,184.22056250590092,1.8543930398863224,3.5745012929015103,140.3352679805393,1.0805076101002442,1.9935406836889875,0.1335568680396425
47,47,47,0.5130280841390611,0.4060383341076619,0.6696775487919995,0.9591462539623108,0.2323940792472957,-0.2023700329885023,2.0559470516708105,0.8793222978752695,0.427871593945201,0.8154477275562201,0.0825266071460684,0.6604964221316593,71.17575654430006,1.608762130573408,6.213012819612296,425.1401456094031,1.7160160641021969,4.283792803317111,395.92452811682193,0.1278600870207469,7.996375680515279,134.39908857017846,0.544641054493248,1.50790954715852,0.0525625102531595
48,48,48,0.5104754453095327,0.4068837042912721,0.6851474629763672,0.9717370476822847,0.2314800807547743,-0.1679262687375948,1.3547284166697349,0.9551874285321196,0.5605655962351004,0.67617458379134,0.0963401156278457,0.6250652851719417,60.23867446215535,1.614552589249972,8.602305180808042,299.47476298365,0.7471360757233477,0.1163719219663729,295.7484392224377,1.9075973184135395,7.875494748283177,399.22721120468697,0.5421442684892458,1.3108863438880465,0.3713061994642767
