,ED,NSE,logNSE,NSEfdc,NSErunoff,Temp_Thresh,Meltfactor,Mm,Ratio_Pref,Kf,Ks,Ce,Soilstoragecapacity_Bare,beta_Bare,Interceptioncapacity_Forest,Soilstoragecapacity_Forest,beta_Forest,Interceptioncapacity_Grass,Soilstoragecapacity_Grass,beta_Grass,Interceptioncapacity_Rip,Soilstoragecapacity_Rip,beta_Rip,Kf_Rip,Ratio_Riparian
0,6.555220399460788e+22,-1.3343892007825753,-947.2101724494037,-1097.009717940036,-1.3110440798921576e+23,-1.987223793249263,4.996765009608067,0.017610004134295486,0.8831521813329235,0.3446421225557582,0.01708574615328781,0.6592377522165045,25.30191434649504,1.2352789045847925,4.8237814690955485,241.5937184065177,1.9992300924257658,0.501532079072741,116.52468782557662,1.011194901710026,6.640866079564699,188.1943801463781,0.46202049028827963,0.8133102200083245,0.3390927752589424
1,7.196197414776713e+22,-1.3343892007828342,-950.8984178782689,-1101.3027373328262,-1.4392394829553427e+23,-1.967114426575812,4.621267349355385,0.5040383578265542,0.8524652013882792,0.32445734712417196,0.04468098027198061,0.6826943761973838,14.22945472065581,1.3036453689297898,9.656088867580287,277.98898666819167,1.4520127349504475,1.651995072131876,329.83301472624873,0.18921006385786215,1.7311231567533774,397.98106835782727,1.5821653564197873,1.0686212274319968,0.3781971737021575
2,6.47277372172135e+22,-1.3343892007824136,-958.6942295737549,-1110.1082721945952,-1.29455474434427e+23,-1.9502924776050587,4.984173479725605,0.7581648726762292,0.8874337495975869,0.6308065200083164,0.09767428846784051,0.7530903799401121,13.32724284153215,1.519051666284641,3.2438873173881047,214.64238763297047,0.26467262633812993,2.849061273528715,77.23087856536453,0.7271152230333358,2.2037051271696244,142.48606810071007,1.3936868066923274,0.9076754912446029,0.4866091036060897
3,9.766493195635297e+22,-1.3343892007822147,-966.2067874068713,-1118.568297573583,-1.9532986391270594e+23,-1.976866981255758,4.999992748771071,0.8646745647626353,0.8999289403668029,2.999446557861449,0.044932402857169484,0.7994892905513726,18.94298175636618,1.5746314320486456,7.846698269744817,59.179307110048086,0.7859721984319517,3.0486180628069404,130.94269555745416,0.12389039088694401,6.113919880073179,121.14300013716357,0.3651758744309669,2.9864439585154177,0.4418268044641938
4,5.455607392157413e+22,-1.3343892007826175,-955.9091656316103,-1106.9624987226166,-1.0911214784314825e+23,-1.9705225889870988,4.766461879966613,0.9715619409766396,0.8996269217713123,0.47834695561459173,0.0488030871731834,0.7959006323893834,27.12881064436038,0.6661617056682405,6.3383867514576435,281.8904732603003,0.5047378928853253,4.98029326527392,346.6353809976586,0.39036458620507064,6.22811028777754,345.9286960500224,0.5156458024308732,2.79492788639527,0.48735780728549827
5,6.22657681425792e+22,-1.3343892007826539,-950.8045288017164,-1101.1537754127735,-1.245315362851584e+23,-1.9957674676651247,4.837275480675858,0.2832994938066112,0.8998456843903573,0.3152525018092227,0.048074142030623435,0.7599224996485687,51.28214632181546,1.3123878250774481,4.6229810496843164,232.00319478617604,0.4661538472187938,3.5689207435390875,100.65569154465378,1.9273279350640675,4.57727961389443,233.0029936692208,1.9830196248282392,1.6792716419645959,0.12471225672182944
6,5.393604339964639e+22,-1.3343892007825366,-951.0360983985211,-1101.3488928191503,-1.0787208679929277e+23,-1.9771072858449432,4.90642584448115,0.9221304669607949,0.8945061843428741,0.45133595321851927,0.028265723810506026,0.5163298420340303,25.358397327372387,0.7818959802309073,3.898526759902856,93.4982165930583,1.0345996466183485,2.491621476000337,136.59166180468625,1.235417527777905,6.832054648881935,336.1098238213737,1.979704796953813,1.898581224101049,0.462641031764294
7,6.314156640410543e+22,-1.3343892007826894,-950.739898565473,-1101.0909563321134,-1.2628313280821086e+23,-1.9773992048536233,4.914447664126106,0.6151473706557642,0.8936274370260742,0.30789048503233835,0.06457746730979967,0.5351892497553317,40.900975273478835,0.6606248421118128,4.320091865272314,245.73280771658162,0.38801053236966787,3.2341000569877822,275.11454696603386,0.6853425593255509,5.912724027397826,125.72290687807477,1.0560187208199538,1.1608278595825434,0.4994687783574128
8,6.242317799598137e+22,-1.334389200782614,-956.1025053710271,-1107.2274184595146,-1.2484635599196274e+23,-1.9043643075520404,4.840228391760939,0.2186514650467607,0.8684684419013439,0.4625743670642076,0.06846211812383032,0.48361747845545433,50.7284489766012,0.8156340910068991,9.98362471502871,195.35560995907602,0.8733692276751279,3.75295621671142,131.8119653823773,0.23519695643853283,4.370092842952294,136.07224696513305,1.9671824704415375,0.17869547056607332,0.2064478007249685
9,6.7712109711782624e+22,-1.3343892007824896,-955.1605147629548,-1106.124288647685,-1.3542421942356525e+23,-1.9498122531002413,4.964235945813607,0.08540277026860288,0.8942742062649123,0.45333855643744847,0.06330335852826673,0.7568111917526565,26.23147315682919,0.7035434792569759,4.568570096040093,366.0130939421392,1.267137389852059,1.1812679831952573,55.63986272805254,0.7257678868295688,7.526811590279476,55.298507301118605,1.41456572542681,2.0800563721459198,0.33873426541767465
