,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14
2067-02-17,0.0009971970866944411,0.0028651671860381255,0.0008143452499957996,0.0004943663978600586,0.0023448633025631273,0.0019655140438188086,0.0025847630708451786,0.004799284956450276,0.0024967345364142,0.002209735298541786,0.0010709489915318006,0.0001347293880690376,0.0066491823411843325,0.002289560960328656
2067-02-18,0.0009153701241352544,0.0024823003041943596,0.000722195351791996,0.00044294590930668717,0.0020716057439302696,0.0017289768260599942,0.002302662845877654,0.0041943404582867865,0.0021533476843058293,0.001995304680167516,0.0009032373893311832,0.00012221255460063385,0.005873020210732054,0.0020876236033114943
2067-02-19,0.0008424259268800558,0.0021786591774269164,0.0006476476319125506,0.0003998745490413475,0.0018430090607284779,0.001532291198826385,0.002054202524124597,0.0037011187108857376,0.0018608749501367358,0.0018044225092982602,0.0007997931483373147,0.00011097615109850037,0.005250721256248205,0.001905557365955062
2067-02-20,0.0007773708966259294,0.0019328725573036745,0.0005840762613274077,0.00036357835852533446,0.0016463937631990085,0.0013676368596146342,0.0018353336075202294,0.003294162871911169,0.0016117216856262261,0.0016343930293583019,0.0007268274051376235,0.00010088793112747312,0.004744958348079295,0.0017413768369391566
2067-02-21,0.000719322875664593,0.0017303002922608667,0.0005286352973684417,0.00033280448543147043,0.0014748406408659701,0.001228868383967018,0.0016424952665113715,0.002954489450673207,0.0013994266420434157,0.001482840752662285,0.0006696348755110558,9.182931935594824e-05,0.004328383068952205,0.001593295368859673
2067-02-22,0.0006674986448868713,0.0015607587064915861,0.0004798388905543635,0.00030655287725021006,0.0013240637449317613,0.0011111400207372037,0.0014725555919700985,0.002667861232628341,0.0012184928170571765,0.001347670860109157,0.0006216700192007348,8.369399817329222e-05,0.003980839956412844,0.001459705174478531
2067-02-23,0.0006212028243566068,0.0014170359913703479,0.000436726272257061,0.0002840228075472131,0.0011910563267094128,0.0010106163308919217,0.0013227599243880658,0.0024235297896866553,0.0010642435471357786,0.0012270347015277989,0.000579891290409245,7.63866404304996e-05,0.0036873724132508055,0.0013391594161531652
2067-02-24,0.0005798180191027512,0.0012939204730831111,0.00039856930355852704,0.0002645709825634696,0.0010734951662568527,0.0009242488436706578,0.001190685407763753,0.0022133189839705575,0.0009327000776233552,0.0011192997137955683,0.0005427753158788299,6.98217731970636e-05,0.0034367937216404046,0.0012303560888459381
2067-02-25,0.00054279607043129,0.0011875621846789452,0.0003647662823200436,0.00024767869217098495,0.0009694704122517271,0.0008496035018296366,0.0010742010183039013,0.002030956179689963,0.0008204774049801676,0.001023023168429193,0.0005094685006584742,6.392275898887526e-05,0.0032206616129305606,0.0011321235171020106
2067-02-26,0.0005096502887311069,0.001095051345311153,0.00033480013963042664,0.00023292602742639042,0.0008773561092371108,0.0007847271973925247,0.0009714324083970884,0.001871583481326421,0.0007246956640992328,0.0009369292414570998,0.0004794233350336576,5.862088232234262e-05,0.0030325411842290796,0.0010434073043707605
2067-02-27,0.0004799485576621003,0.0010141382612359822,0.00030821928924810234,0.00021997162202509177,0.0007957423844354306,0.0007280444091808598,0.0008807309857713812,0.0017313998841303716,0.0006429047406309672,0.0008598889679832453,0.0004522413772544917,5.385453070551998e-05,0.00286747398258738,0.0009632585892311661
2067-02-28,0.0004533072119670573,0.0009430456622389744,0.00028462679009257053,0.00020853671405517393,0.0007233954020315994,0.0006782770340004044,0.0008006467176302745,0.0016073986892620527,0.0005730201345178435,0.0007909027036148448,0.0004276044757974214,4.956846030282373e-05,0.002721594622391647,0.0008908234776460989
2067-03-01,0.00042938560211610644,0.0008803416550396989,0.0002636728538611099,0.00019839258877665203,0.000659230460901326,0.0006343821009858848,0.0007299042110248057,0.0014971743031415383,0.000513268395529757,0.0007290847662737563,0.00040524376685182126,4.5713137519309194e-05,0.0025918530869053656,0.0008253335334764745
2067-03-02,0.0004078812687294939,0.0008248526012854577,0.0002450489407332854,0.00018935066921807692,0.0006022918476146033,0.0005955032855099781,0.00066738167477898,0.00139877962551666,0.0004621407022115455,0.0006736499760575766,0.00038492493441401494,4.224414865552218e-05,0.0024758128328751816,0.0007660972212797675
2067-03-03,0.00038852565836897254,0.0007756024413782635,0.0002284827904384428,0.00018125468205117167,0.00055173658606692,0.0005609330813927963,0.0006120924158324512,0.0013106203706434074,0.0004183533688693294,0.0006239018487973985,0.000366440552989021,3.912167059541115e-05,0.0023715033516387117,0.0007124922060299267
2067-03-04,0.00037108031996283957,0.0007317696651060249,0.0002137341195082331,0.00017397445149556505,0.000506820745815282,0.0005300832140230068,0.0005631685646833303,0.0012313763953429129,0.00038081424661494476,0.0005792222316584457,0.000349605587201393,3.63099962173633e-05,0.0022773119274665634,0.0006639584239455034
2067-03-05,0.0003553335279433797,0.0006926561683363457,0.00020059085203158111,0.00016740097172656928,0.0004668876335521226,0.0005024614331656724,0.0005198467613950612,0.0011599428141346511,0.00034859413880736196,0.0005390621973019732,0.0003342543620581371,3.377710887078413e-05,0.002191903676731973,0.0006199918472062586
2067-03-06,0.000341097284224785,0.0006576642097147217,0.00018886580265614216,0.00016144248449164063,0.0004313574868785774,0.00047765325163193336,0.000481455565981408,0.0010953856461787355,0.00032090248251735504,0.0005029340374164236,0.0003202382728459478,3.149430084555243e-05,0.002114162050780997,0.0005801388730714014
2067-03-07,0.0020924767614785155,0.0024620421667502137,0.0013042380172709068,0.0005663568574097566,0.0021151598529619555,0.0016854345522501661,0.0038834758451468535,0.004168261135381494,0.0019326215679288598,0.0016019117106324302,0.001716787285314515,2.9435831286123052e-05,0.006031365805221612,0.003129436815053901
