,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14
2073-07-06,0.7673335807081333,0.7054643964239148,0.6824241274962236,0.7567749950301492,0.6481734449723984,0.689825207686656,0.6734344359505883,0.7158443071370467,0.7359621784614933,0.793077560432812,0.5779212547680617,0.692231309513204,0.7884387239607757,0.7193327205252039
2073-07-07,0.7434562238157001,0.6875721953076818,0.6653818788824813,0.7346084384248778,0.6320021377767817,0.6689576029026079,0.6464417116322412,0.6878831843279973,0.7084796016651971,0.7645126743609648,0.5679427086888862,0.6726891137700679,0.7606493213426244,0.6978690646667294
2073-07-08,0.7217281285108467,0.6711075498099768,0.6496546856993113,0.7145814321783377,0.6168677722150111,0.6500820191634977,0.6220028380169239,0.6626483878988316,0.6841519901354949,0.7383974332070715,0.558515719557469,0.6546121182365013,0.7353679648968492,0.6778920069584782
2073-07-09,0.7017501095013703,0.6558150113184142,0.6350662066576179,0.6963679880116305,0.6026338674344142,0.6328592856704768,0.5997898619982359,0.6397103861908044,0.662501161047222,0.7143982193225986,0.5495157246680263,0.6377899914575167,0.7122462012308243,0.6592568822393619
2073-07-10,0.6833061971853513,0.6415063439874988,0.6214834791956703,0.679701148329957,0.5892019694143418,0.6170419163530453,0.5795303729777381,0.6187299662015305,0.6431343448311263,0.6922652835417676,0.540878425488989,0.6220824032825419,0.6910035366607206,0.6418358509598439
2073-07-11,0.6662480188435259,0.6280397318267629,0.6088078150715277,0.6643619749016615,0.5764993361732373,0.6024520340809435,0.5610142057065681,0.5994439671806442,0.625727576526388,0.6718146335852653,0.5325698520855888,0.6074019106005922,0.6714122563330739,0.6255191145019535
2073-07-12,0.6504413319770327,0.6153052404352135,0.5969359618421901,0.6501680815307637,0.5644496679858017,0.5889174494495616,0.5445458651229085,0.5816273451974091,0.6099956887475934,0.6528498149578728,0.5245564188591382,0.5936336319424425,0.6532724269940801,0.6102027259157703
2073-07-13,0.6356649643077397,0.6032012908456191,0.585775436838266,0.6369674153741939,0.5529848600466319,0.5762903319364366,0.5288368719347372,0.5650923946058187,0.5956952017436087,0.6351923454630066,0.5168098687625325,0.5806702764826938,0.6364122443411399,0.5957925129202272
2073-07-14,0.6218976395958167,0.591661466903685,0.5752621786725864,0.6246339276501892,0.5420577021641388,0.5644767574288564,0.5143409439491248,0.5496949158710576,0.5826296912846002,0.6187271174614098,0.5093153895171519,0.5684644613494031,0.620692933714822,0.5822094857235195
2073-07-15,0.6284502242248654,0.5847351726225004,0.5653370799543729,0.6209269903033479,0.5316455984007894,0.5586038937627997,0.5194573643581264,0.547672909889786,0.5706306433947653,0.6054695182995982,0.5250057937135464,0.5569869064389834,0.6060187037720383,0.579515848632328
2073-07-16,0.601143171963546,0.5732383355894687,0.555956372940911,0.6108234016534315,0.5216619501650668,0.5472004746854731,0.5119060039534202,0.5356810229482029,0.5595600218468406,0.5908964372055341,0.5057758694655436,0.5461616461119592,0.5922356213173222,0.568204548454678
2073-07-17,0.7715089546224365,0.6636288062926252,0.5873672917606921,0.6402833738860559,0.5504067748784324,0.6081156834341981,0.6579898369653316,0.5904871062100203,0.6360468110469314,0.6491392097972656,0.6873448522633021,0.6561694977302086,0.6455608435306348,0.6888319775755923
2073-07-18,0.6406907311924599,0.6279687605799039,0.5660948933102682,0.6249230870231525,0.5299365223312886,0.5872178318085476,0.5422516065499513,0.5676197687828353,0.6150426628060119,0.6291424578002835,0.5778228705978334,0.5568286281395549,0.62274858623396,0.5869142761989815
2073-07-19,0.6244344439322195,0.6010702036825001,0.552203779781906,0.6108055267972559,0.5152714955157741,0.5691497967197294,0.5238130354594739,0.5473973835008951,0.5963302932874874,0.6108030476047198,0.5271087412823343,0.5452295016747255,0.6029646732750255,0.5719825437785403
2073-07-20,0.8023353814248474,0.6815198779732649,0.6371406700768296,0.6919122690747108,0.6173535701856939,0.6356553809463568,0.7908270121191303,0.6526146756104774,0.6722746017686771,0.6734476977246123,0.7084187251745502,0.751494335593407,0.678769918347362,0.7623649790608029
2073-07-21,0.7260817068162805,0.6770627414576539,0.626047916804307,0.7038700229843116,0.6079025509367206,0.6403189718940088,0.6766791933852598,0.664314334782673,0.6843913900090345,0.6815179078983953,0.6568433131407779,0.6610058034860403,0.6890456587373956,0.6801891712836254
2073-07-22,0.6627283174089462,0.6362562625696824,0.5824241696846827,0.6758057290514359,0.5570869755651321,0.6133285490436521,0.5654819803476684,0.6240315906311306,0.6550414229656641,0.6568268591577128,0.5644790774389901,0.5767456473985393,0.658215937280666,0.6005583562910222
2073-07-23,0.9132506071158514,0.7579952643560488,0.7260412131887726,0.7973904379065897,0.7239127551605615,0.7151910995783811,0.9949185297384713,0.7801171941647314,0.7883746068834555,0.7618851760586716,0.8036430092246647,0.9269715223144519,0.7907164909998449,0.9104549243688518
2073-07-24,0.7171038864752384,0.6968559958334937,0.6375796041241939,0.7544763052000034,0.6260607010370389,0.6772002041492221,0.6157064667833028,0.7177462805135634,0.7444648194577951,0.728571985532592,0.636135729341499,0.6293853843410945,0.7444263221704324,0.6420672251500361
2073-07-25,0.6917100402316778,0.6524432263705542,0.5971557805342428,0.7183481441770405,0.5762456056626735,0.6451576454675808,0.5889961878123477,0.6677361643990185,0.7062766622937056,0.6985206401984332,0.5599736669561611,0.6109711356919535,0.7055867477640967,0.6217667864078638
2073-07-26,0.6685894903299752,0.6191486127782477,0.5739664357180995,0.6876598995803913,0.5474432652158903,0.6178681509454009,0.5648976563183505,0.6270213188989466,0.6729637011108841,0.6713396312493969,0.5229203969989162,0.593983462011528,0.6725153052945678,0.6029251250774866
2073-07-27,0.6476373753653953,0.5933974186387051,0.5573925433242679,0.6624459575558777,0.5280634273621333,0.5943967653367829,0.5495811086772882,0.5953335698232423,0.6438056663257861,0.6466874002728286,0.5028467654741577,0.5782807046114843,0.6439650393204507,0.586618171156199
2073-07-28,0.6329249532042585,0.5727717093997318,0.5437255465384547,0.6442234794757331,0.5131775336800388,0.5751280598423042,0.541968719118492,0.5742109182385193,0.6181917756925122,0.6242695534638487,0.4952666572055914,0.5637405553842413,0.6190241667503443,0.5761968832157414
2073-07-29,0.6109072191709208,0.5554564499703911,0.5316246427791214,0.6237543599164419,0.5005075021569153,0.5570366898347848,0.5248724967536822,0.5491776696071471,0.5956004152556676,0.6038221068574002,0.4828163595033568,0.5502429233583799,0.5969486014668421,0.5602559215806283
2073-07-30,0.5946299884436999,0.5405706855317278,0.5205655157132073,0.6056852424642762,0.4891616112996489,0.5410406678964033,0.5074552973991301,0.5274719605955925,0.5755865316421493,0.5851083068562941,0.47350799827706,0.5376789112314168,0.5772264564780075,0.5453679677773707
2073-07-31,0.5796074801081184,0.5274326827276759,0.5103116080639962,0.5895878081426497,0.4786797808388237,0.526761361154131,0.49033406132803886,0.508393905529968,0.5577679572959917,0.5679124946678548,0.46571016992593117,0.5259483364228561,0.5594451034328597,0.5314317821739092
2073-08-01,0.5657390600277357,0.5155906124243985,0.5007231955236194,0.5751198805235228,0.4688349764388416,0.5138817977094994,0.4747023798258998,0.491420920617336,0.5418216245443235,0.552038428033734,0.4586712805374936,0.514953971071431,0.5432858713848502,0.5183590487329557
2073-08-02,0.552867682722259,0.5047246423441484,0.4917160882650012,0.5620069032258999,0.4595091715897857,0.5021689553888741,0.46039152489513335,0.47615749394659246,0.5274779444217501,0.5373425780836774,0.4520658842238206,0.504614452352137,0.5284903786630304,0.506070945341123
2073-08-03,1.16167697090886,0.8368360468201019,0.789810424401972,0.8235111521630484,0.8111409979771841,0.7646453686591389,1.3208160605339554,0.827534790743881,0.8548683391980539,0.7968001713301542,1.1120913017480474,1.2102858949956892,0.8327119575679582,1.1552035679078592
2073-08-04,0.7884531485786388,0.770703975279432,0.6825064117488493,0.797198143270673,0.6967886744908115,0.7365450062840202,0.7029017686956069,0.7829794929194968,0.8273336409292705,0.7793466033987722,0.8120792207611145,0.7077782047829243,0.801121279247933,0.6985446984801287
2073-08-05,0.7259851306428647,0.6980020385373451,0.6098895096738799,0.7520554398287989,0.6091853453222046,0.691492172441867,0.6190390814727366,0.7179531427349924,0.7742026535171503,0.7409766889345852,0.633858641071722,0.6381554689020013,0.7472967785654726,0.634388047594515
2073-08-06,0.6964192538436226,0.6456727665557817,0.573690244719181,0.712992896451238,0.5626987399427451,0.6537169180612332,0.5897646805465719,0.6639645017947589,0.7282081468315867,0.7065057994430464,0.552665345636908,0.61729838872443,0.7025106522555916,0.612512055456199
2073-08-07,0.6697667489780968,0.606983597820552,0.5509242589853315,0.6799386404812507,0.534421569296559,0.6217594652898715,0.5634457054433507,0.6201930711987895,0.688295522813954,0.675475383175817,0.513201729726525,0.5981350632848508,0.6647039967379508,0.5922841297635044
2073-08-08,0.6455776160432459,0.5774346836942763,0.5336247899588099,0.6517175866655832,0.5145127758539201,0.5944735020812173,0.5397414120353415,0.5841615496539188,0.6535654434834355,0.6474776476505797,0.4917367925473715,0.5805023948586325,0.6323517515707475,0.5735478376058012
2073-08-09,0.6283649404310521,0.5542993797835561,0.5189651021261644,0.6329907851684067,0.49874873517943763,0.5720368464612218,0.5330044779715163,0.5627670762846868,0.6232474562060121,0.6221410137124039,0.4834355199625284,0.5642374401045436,0.604335249498638,0.5636129058228361
2073-08-10,0.6037841799722479,0.5351380645897902,0.5058940420476679,0.6112729801266383,0.4851288467789254,0.5513542608546601,0.5118586731417044,0.5363246552344263,0.596691675169857,0.5991509975909792,0.47051771914839996,0.5492016768636911,0.5797508447280896,0.5467026214106806
2073-08-11,0.5854522028243031,0.5189770984114178,0.49397969012548315,0.5921954354304082,0.4729094128792455,0.533219914354585,0.4927456264536142,0.5135173811432858,0.5733466933023281,0.5782424463527538,0.4609164775855551,0.5352869140712793,0.5579778656336746,0.5309721299501867
2073-08-12,0.568667951076909,0.5049556609406118,0.48300490054542666,0.5752857181316003,0.46166952400776967,0.5171784578459995,0.475411819437019,0.49358573835575115,0.552738302180947,0.5591677946772786,0.4528827928999711,0.522382065366796,0.5385168786924156,0.516311261252222
2073-08-13,0.5532652516909853,0.4924968467736701,0.47283355050873,0.5601658410539283,0.4511932002745912,0.5028651063394615,0.4596547229006206,0.4759566280461567,0.53446636835343,0.5417145829969376,0.44566111234711825,0.5103942466863182,0.5209812289905897,0.5026204150747385
2073-08-14,0.539256680732327,0.481293866180247,0.4633682316719095,0.5472648324688877,0.4413558819544441,0.4899925343732119,0.45098228394783313,0.46160714804248315,0.5181918836184182,0.525705636302336,0.4390482472299465,0.49922963206790805,0.50506668744614,0.4905675149851492
2073-08-15,0.526046463628798,0.4708845629463408,0.45452579949070726,0.5348000670009806,0.4320692871698488,0.47832388080911664,0.43717302614636694,0.447235341389145,0.5036230092349252,0.51097232761572,0.43256402836879776,0.4887986451742966,0.49052761719042165,0.47847964615221983
2073-08-16,0.5139499249111307,0.46119566746363083,0.4462305666578764,0.5233859604573181,0.42326251595164616,0.4676588285764389,0.4245199524991247,0.4341438881719588,0.49050857385653235,0.49735485886791136,0.4263658308742248,0.4790116307044772,0.4771680149192209,0.46712091360110386
2073-08-17,0.6071981457078446,0.5046607463453198,0.444584824508824,0.5327849128686143,0.42861193660707,0.48832700760828274,0.453880258962577,0.45302584524562517,0.5100840239410407,0.5123111171495873,0.5295487277428725,0.47375744243864776,0.4779618666143971,0.4852521727990046
2073-08-18,0.5255408608529398,0.48334580347868056,0.43638882517131095,0.5210143112113823,0.41892124313593787,0.47400172436269067,0.43821762284899013,0.43881464021187755,0.49513891233358864,0.49780178853348583,0.4669840950067927,0.4645542716690021,0.463727806255816,0.47162023120797986
2073-08-19,0.5126538317736318,0.46649718549436603,0.4287766521263281,0.5100992524681882,0.4098721382798592,0.46146178994039133,0.42410364984466,0.4257277650005466,0.48173112580881217,0.4844679329509629,0.43695486719610643,0.4560870154546766,0.4510661572497388,0.45957451271168787
2073-08-20,0.5007489901677994,0.4526757214282441,0.42162597530319634,0.49992868208566255,0.40134736813903954,0.45035979388745584,0.41121708676007424,0.4136188060760935,0.46963682102189874,0.47216627533995914,0.4208862066588053,0.44810441698166803,0.4396562641458219,0.4482805156572862
2073-08-21,0.48971943230904086,0.44093682158496855,0.41486772058943777,0.4904094785260658,0.3932727386367455,0.4404258898123771,0.399414115470601,0.40236847586758834,0.4586669010972283,0.4607767320499232,0.4108596000066348,0.4405585158083532,0.4292577111227258,0.43766773401647324
2073-08-22,0.47947730617812423,0.4306579679982924,0.4084567524933755,0.48146350513023467,0.3855975912487685,0.43145351999743775,0.3885790234552956,0.3918811476099078,0.44866261910362737,0.4502028246549747,0.4034976527988627,0.433415279692611,0.4196894700102993,0.427675318065104
2073-08-23,0.46992627866472914,0.4214243773978529,0.4023523786265759,0.4730237315285687,0.37827686939787186,0.4232695552167088,0.3785916655679877,0.38206950703463327,0.4394855651361105,0.44034678217804313,0.39735252774938495,0.4266300337013715,0.41081013177277764,0.41824537807155837
2073-08-24,0.46103458709898604,0.41297890526488534,0.39652067257648005,0.465032934344271,0.37126893252972726,0.4157367873437645,0.3708315684264493,0.37285883557122157,0.43101832990107375,0.4311242419139986,0.3918090088585492,0.420164196726653,0.40250997029752805,0.40932586261288556
2073-08-25,0.500820733547281,0.4258524816694776,0.39100600596084273,0.4690850399636023,0.36816931389881247,0.4200834093797078,0.38783746126909846,0.3823233594179755,0.4235877533061757,0.4289870433587981,0.4370480192491528,0.4140824428620462,0.3954701633013657,0.4175750147255729
2073-08-26,0.5070884127849586,0.44057944227075085,0.4028494598430293,0.47456319055222956,0.3802161340640369,0.4333915933083634,0.42461959968799057,0.39145596756472895,0.44467627044504826,0.44236694394467124,0.4554210931187347,0.4558302145376676,0.4125043653293594,0.4583876039756072
2073-08-27,0.46657943220181775,0.42352964161705964,0.3920602841403305,0.4647172393099131,0.3675696272123057,0.42239464657271386,0.38274719735627755,0.37910744724704704,0.4339694243762068,0.43184779030958437,0.41343275757872283,0.41585493621807545,0.4015967954156814,0.4107813497088677
2073-08-28,0.4567684140783286,0.40993492796632136,0.384543086816903,0.45559860555887555,0.35821078053945554,0.41271670013954664,0.3715064158391418,0.3679529651565381,0.4242273088828681,0.42208869357552364,0.3926620562162089,0.4092556988499452,0.391853949251574,0.4012370049034872
2073-08-29,0.44763214954650876,0.3986785713936268,0.37831974163281246,0.44710387547499786,0.3504330272823115,0.4040999976659003,0.36119655093699876,0.3577847550448736,0.415313358273942,0.41300387538272443,0.3810025785410467,0.40298199223354847,0.38302852430683965,0.39224014587219547
2073-08-30,0.4391070199675107,0.38902767859159115,0.3726935205205667,0.43914744753176876,0.343488810649413,0.396335720832774,0.35170349839440485,0.3484389283717141,0.4071090648028053,0.4045092214384073,0.3732907138301746,0.39699609603926667,0.37493469784455574,0.3837400839367732
2073-08-31,0.4365535338867187,0.3807072691367315,0.36741136588680856,0.4368227392886315,0.3370876177907369,0.39062222728087914,0.35662930621666994,0.3479527981465238,0.3995149717259921,0.3965367967908636,0.3739143530100731,0.39127422247667054,0.3674534703922088,0.3829242081411534
2073-09-01,0.4239011946193462,0.37292394383554284,0.36237533974524533,0.42922341832434674,0.3309717411871372,0.3838587626385215,0.34686407153806104,0.33908668927619046,0.3924480596019665,0.3890338866903709,0.36520419561444084,0.38578649917255303,0.36043762949983466,0.3745698264550917
2073-09-02,0.4168032764306181,0.36575219328342357,0.3575400537130849,0.42203659397969734,0.32513863587590663,0.37762992164751674,0.337894576914537,0.33082118010524497,0.3858370517582208,0.38195206275989146,0.3589273620722717,0.3805259852077851,0.3538322914862961,0.366665667417067
2073-09-03,0.4391945591628767,0.3719176131547201,0.36000539018043687,0.425391790850834,0.3283485266578371,0.38151716590955487,0.36015370328265167,0.33742954415724946,0.3866649176738407,0.38333426256374986,0.38480293180360275,0.3754737355927875,0.35438716673087856,0.37893537587661275
2073-09-04,0.4208022934035467,0.3669792434766907,0.35728236302757166,0.4217449211815484,0.32542461780303533,0.3782326501911847,0.34857599127789296,0.3334144836713072,0.38465439530483997,0.37991681834232843,0.3722155309029448,0.45971888442508446,0.3520471904218385,0.36986551407863055
2073-09-05,0.5236727744594821,0.42192161638754305,0.4189331287391977,0.47357783568552025,0.4013767089231097,0.42448463919407464,0.5159260511695255,0.40053480332667946,0.44614121042454025,0.4264739145934896,0.4768216753099178,0.48398302056762044,0.4108858743148266,0.4924913892845085
2073-09-06,0.4415531521705263,0.39833282436623985,0.38335758140423726,0.45711915388076474,0.3607657578881272,0.41056302227354013,0.3576379335793378,0.37767763262151466,0.4304646382732391,0.41428241482900124,0.4066409428010001,0.4020324135568669,0.39439996031391344,0.3780844200333945
2073-09-07,0.4312834428463168,0.38058352632496284,0.3668120392096664,0.44292803820722265,0.339407476264755,0.3985628725684203,0.34652693847495974,0.35902637140012517,0.4165536271796871,0.4031035976973222,0.37392533856030574,0.39437506093671065,0.3803438950577045,0.3689110266597607
2073-09-08,0.7408918852258842,0.5448341141009316,0.5531191312783074,0.5949375485322854,0.5645969441763168,0.5356785573547409,0.8427081067218227,0.5556152256925377,0.5955529727128019,0.5373809960348526,0.6752915476959138,0.8164414059664808,0.5522732362907243,0.7379401913157952
2073-09-09,1.1751552918694208,0.8641082792148722,0.881604806739974,0.8863625443615413,0.9590848366608535,0.8064171372562503,1.4329788506259475,0.9333998202611691,0.9572241424790705,0.8259209031192374,1.173193481060612,1.3337512226089254,0.895335725510929,1.188111429113282
2073-09-10,0.7282538795385813,0.7373368267437388,0.6638360361191223,0.8073028487824665,0.7213078313319335,0.7380292844497959,0.6033592539199406,0.8131138359925711,0.8718675957209475,0.7725389540598331,0.762525465889934,0.6706817210251951,0.806766069788099,0.5947864284579873
2073-09-11,0.6892422001790093,0.6485372218091087,0.5725816637212078,0.7427412859459295,0.6057676543252934,0.6814047827551578,0.5684108898108071,0.7203468717775763,0.7986234356052152,0.7249884612091475,0.5810992045184662,0.6403345556532429,0.7351267877211733,0.5689734945583867
2073-09-12,0.6541771411211326,0.5849231192045157,0.526266976730907,0.6896756533243089,0.5436818628351007,0.6341392264053699,0.5372097201090399,0.647975516643851,0.7356839265401052,0.6825483088208452,0.497739820131348,0.6127379793269723,0.6763576557300022,0.5453090708971178
2073-09-13,0.6226188467297763,0.5381469978224414,0.49681643887029375,0.6457482565953754,0.5055723407751709,0.5943591603036882,0.5093079064594443,0.5907929846714093,0.6815140988822993,0.6445966413396977,0.4565391198617394,0.5876093550545357,0.6274792661735542,0.5235817867542114
2073-09-14,0.6140423237742973,0.5144263554733215,0.48790343138807324,0.623472293826357,0.4941055086820956,0.5696335383306269,0.5283137304222468,0.5658129997325364,0.6470355278832709,0.6199030128657252,0.4529305507168194,0.5829710193838564,0.5978928055343612,0.5320821105038629
2073-09-15,0.6297638651407254,0.5161926938747798,0.5012680295522356,0.616862598056157,0.5104857532310656,0.5647989414227992,0.5623792754535718,0.5610114005013689,0.6393084594057523,0.6145386883560112,0.48161651472597167,0.6274411612330124,0.5934601640756185,0.5569205591871658
2073-09-16,0.5701365173212779,0.4847727784747726,0.46684089762532754,0.5852396333429659,0.4746817384408123,0.5352709384193663,0.4756529622998761,0.5213413453113924,0.5983198521761552,0.5836223551468369,0.4406026124035317,0.5492702284845441,0.5568627932142303,0.4929854208527572
2073-09-17,0.5467577537699728,0.45999383640767344,0.4447627199538731,0.5584004148761631,0.45027841313064565,0.5098224867723868,0.45400706769274246,0.48870550680316005,0.562841582101306,0.55581988690166,0.4182916936485936,0.5297198549745388,0.5254573665885682,0.4753071324696323
2073-09-18,0.525593705234713,0.43985311279333855,0.42785955483066906,0.5354183183812032,0.4315086654241455,0.48771061521090286,0.434549641211643,0.4614554154389571,0.5320557149294576,0.5307629294159348,0.40422381494644655,0.5118316895938604,0.49821475709330204,0.4589916351213866
2073-09-19,0.5787194084893421,0.4655490198685487,0.46366852727289826,0.5500489438451474,0.47283724759775286,0.5019777382064928,0.5256583142689666,0.485421272373159,0.5507083034314894,0.5427895347771698,0.4639127527786734,0.5838331595304525,0.5173373137713725,0.5236680649098999
2073-09-20,0.5387281179811623,0.45605425736600996,0.4474998212623892,0.5393996544813641,0.45843125393810796,0.4917334940948778,0.4614474242087485,0.47317783425718307,0.5368273285195528,0.5307248740749995,0.4452816789535936,0.5349019447521166,0.5045596710700184,0.47634540098468753
2073-09-21,0.5119894090981318,0.4379529603234723,0.42600919662486947,0.5219575483183384,0.43551248735887693,0.47467993969733835,0.42725641432137984,0.45152540330731017,0.5138997975433941,0.511573201724801,0.41870286050359284,0.5059289403358792,0.48305844938237674,0.4497364701467334
2073-09-22,0.4893895392692608,0.4185744166548287,0.4065498094100432,0.5030873948357296,0.41353626485536793,0.45604367710345906,0.4023097785533278,0.4281389905658047,0.48894467504636674,0.4904646385241722,0.3963111414055136,0.4834771792490351,0.4596246537919731,0.4293379088377795
2073-09-23,0.4735445453254735,0.4027859413668855,0.392687380161101,0.48677615273833075,0.3974946133280455,0.43977380433336344,0.3881662085502574,0.4082847951359485,0.46732233989657684,0.4714767781133718,0.383058803881534,0.46930442826016616,0.43911258640788475,0.4163112749556662
2073-09-24,0.45863050524053717,0.3892152795154614,0.3809965948857362,0.47227222624480497,0.3840880135589495,0.4251931871821593,0.3746772226737201,0.3911848911674791,0.44816319831402085,0.4540770239833115,0.3733461579110191,0.4591000787187072,0.4209859432920811,0.40420412676436757
2073-09-25,0.8213554792764772,0.5990512396692322,0.632929080508607,0.637903313471079,0.6699769903540136,0.5878674804350551,0.920431374180385,0.6207952053813937,0.6681951268941854,0.6193014626339306,0.7288588443405655,0.9174099685292735,0.6285513656379045,0.8062515073277338
2073-09-26,1.2327665222516166,0.939340633100159,0.9966921361843049,0.9121649682572324,1.0930899241501368,0.8657852186942419,1.4471852303918515,0.996696524216334,1.0487909086796967,0.910361096585941,1.1841718579021212,1.3857181766941105,0.9816655962315695,1.2063456337790899
2073-09-27,0.7705049850222535,0.8047680335493755,0.7464006866453725,0.8338922813286198,0.8465603708090852,0.7909738056212293,0.6586715205817555,0.8724862068341581,0.9498915176827625,0.8480770319129824,0.7938534692870807,0.7647198130187518,0.8809062088861881,0.6417904261473646
2073-09-28,0.7262609203470732,0.7087304048540104,0.6385872848700757,0.7695694028289611,0.7206204972458421,0.7285603670725582,0.6185599417672769,0.7759777450124163,0.8651228700597651,0.7925530622893646,0.6184446390531861,0.7259991872423843,0.7993485455193172,0.6120406136300126
2073-09-29,0.6865634279645139,0.6385119924729821,0.5818161729906336,0.716340840045192,0.6482002173062402,0.6760856770879047,0.5828178435151058,0.7000858754929542,0.792378497915492,0.7429773705510598,0.5352712428981199,0.6908726202440687,0.7324146059591983,0.5848262036887959
2073-09-30,0.6509116444653558,0.5857765756383255,0.5445623211171855,0.6719741556048748,0.6004558936065818,0.6316160936844261,0.5509104900000732,0.6396192592718009,0.7298652610372038,0.6986353902991373,0.4920126039434849,0.6589932913866767,0.6767393519532219,0.5598975948592613
2073-10-01,1.090776557814217,0.835440450909947,0.8712398326187971,0.8502835101510897,0.9553202675165007,0.8178824042357993,1.2024461710895298,0.8948643798125178,0.9834635397923697,0.8889507455725743,0.9110183267939775,1.201787736118753,0.9151874958793513,1.0364787635795156
2073-10-02,0.7538976590342548,0.7392448694663396,0.7026227427557328,0.7869869238788534,0.7965382756600272,0.7541138108250743,0.6539008738007855,0.8988347614811967,0.8949937484593924,0.8300073648056854,0.6850768302540744,0.7688697501439741,0.9277075511323525,0.8031145377964883
2073-10-03,0.7118805013243363,0.6680838728084973,0.623096685266284,0.734360297042383,0.7077056449172942,0.7002352883094343,0.6152906549446497,0.8062911324159513,0.8190861876712895,0.7773601548458966,0.5791723449808053,0.7305255187502204,0.8443361569099537,0.6548810041259673
2073-10-04,0.6741604045651044,0.6139958435259314,0.5763225607343514,0.690277884272537,0.650828815230134,0.6543669881365597,0.5808650416574005,0.7326633131462462,0.7538701539867626,0.7302654452317985,0.5251479428692519,0.6957562793104584,0.7753548524427105,0.6249055414518144
2073-10-05,0.6402593324805198,0.5717235009748376,0.5427779496047331,0.6530616468570342,0.6094631542694159,0.6150248133474224,0.5501252847507847,0.6732854317924537,0.6977544964706252,0.6880713979915605,0.49390088744063754,0.6641960420090348,0.7175435266410372,0.5974749543294232
2073-10-06,0.6097528401850787,0.7505561741807019,0.5650189630019457,0.6213844959247435,0.6338798226958334,0.7492610378796374,1.0119744905715404,0.8687904175662953,0.8703660292475102,0.8180413351959466,0.7890268995349253,0.6355166228106768,0.9015131833238083,0.9637039553803836
2073-10-07,0.6188338014849388,0.828291667731416,0.5620849429115331,0.5941946137225643,0.7285249899743542,0.8177514827721061,0.9569209413639421,0.9546196762401955,0.9540159090357283,0.8856751245782879,0.8502048878014588,0.609420729468614,0.9869605103731296,0.9207726501563211
2073-10-08,0.5797156975802271,0.739769940405911,0.5263759941690168,0.5706565403740422,0.6547007186032512,0.7561704429196026,0.6594119257577953,0.8573867447544123,0.8705895067424618,0.8279692526253057,0.6727007928943872,0.5856445537883943,0.8976644917714212,0.6937011970009564
2073-10-09,0.5549122318751448,0.6732174952704031,0.49919157543374765,0.550104985008492,0.6062861921560652,0.703846952039715,0.6213218388458094,0.7797910418888283,0.7989619696167456,0.7763639521388557,0.5863888254267539,0.5639550416652983,0.8237868993994746,0.6612534384869109
2073-10-10,1.22571710177043,1.1052768996531548,1.0204134595856937,0.8377719572224094,1.185090495383265,1.0363888993123604,1.6564439118175425,1.2279670387574184,1.2411448714467659,1.1002977468827635,1.2519601873789072,1.3095255638834722,1.2512318691572821,1.4593638593309437
2073-10-11,0.7570403743177553,0.9615410116890641,0.7840565617280584,0.7769662869790788,0.9601642621952755,0.9462854662780784,0.8120852211684355,1.086064685962751,1.118742453609128,1.0213900066135049,0.9089012001415684,0.7572028627578156,1.240681380091358,0.8260741200931426
2073-10-12,0.7147079715460368,0.8554066010374729,0.6780369191727051,0.7263470714143991,0.8368902440201462,0.8703115007927957,0.7592574015446911,0.9739928300451339,1.0139186946189427,0.9509933695135966,0.7475940464174986,0.7203083921428706,1.1189750500107185,0.7835521876696542
2073-10-13,0.676707861065523,0.7749735131892852,0.6192557507834646,0.683888301334942,0.7598000431763918,0.8057844517245818,0.7122721736128637,0.8843318811241733,0.9240541477316027,0.8881060591490884,0.6650241878344856,0.6868370607904668,1.0188482462986124,0.7447727304076668
2073-10-14,0.6425580513776056,0.7123745125032752,0.5789994202024107,0.6479903524752406,0.7049151898926396,0.7505861179487876,0.6704316526743259,0.811625574875362,0.8469208282255066,0.8318496253813186,0.6171889198404048,0.6564385911478623,0.9354120572641198,0.7093675804332749
2073-10-15,0.6118305861934464,0.6623730448116707,0.5471779238791078,0.6173878622666867,0.6617223113033623,0.7030373236369227,0.6331219606074335,0.7518488076778556,0.7806236973496685,0.7814531203985854,0.5852331789657179,0.6287988869849793,0.865040189937583,0.6770053542006815
2073-10-16,0.5841454826904764,0.6214530986616825,0.5200985986090669,0.5910777588861886,0.6254831529940486,0.6618011524849138,0.5998031064354029,0.702021032557339,0.7235508936563895,0.7362393859393649,0.5610259356384639,0.6036362930336602,0.8050217279115989,0.6473877699352353
2073-10-17,0.5591653498200035,0.5872279000902985,0.4962838112648158,0.5682630088063143,0.5939517375944021,0.6258081566070046,0.5700000859592057,0.659925266969968,0.6743314040653531,0.6956131601669449,0.5410171100162355,0.5806982413244458,0.7533119749762277,0.6202463338392039
2073-10-18,0.5365906103724654,0.5580552520807605,0.47503823427217384,0.5483086271270496,0.5659711182316283,0.594198481615307,0.543295053596717,0.6239037410017607,0.631799062492563,0.6590507540753414,0.5236227765416273,0.5597582442419358,0.7083533800945888,0.5953393581320414
