,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14
1981-12-16,0.3867211369762321,0.29425047324172504,0.35902957170045385,0.3601361640010216,0.29779555654365497,0.3670987962406875,0.3043084731687724,0.3694049056614834,0.3326274213603045,0.3472536494782151,0.3747862892787766,0.3530499493475937,0.44245031579576255,0.3830694232358006
1981-12-17,0.382160708310057,0.2891407527021473,0.3546018311303655,0.3558994128823632,0.29290513493619225,0.3621843133352668,0.29940880600971875,0.3610987172914924,0.3277877083623792,0.34204759192457795,0.36853399288486344,0.3495888659165159,0.43213057947736855,0.3755006041450409
1981-12-18,0.3777323954174668,0.2842073232480277,0.3503006081168187,0.35174296676758515,0.2881647028890907,0.3574778883348423,0.29473038175182525,0.35327995122780415,0.32316127011814344,0.337036212176784,0.36255958516751663,0.3461726757370386,0.4837520498582686,0.3682947037777809
1981-12-19,0.3734250462563841,0.2794333304510111,0.34611513438178443,0.3476622055890868,0.28356262311538405,0.3529575110542817,0.2902507887225373,0.34589297495691557,0.3187220334402653,0.33220233592488146,0.3568387766619838,0.3427996503497892,0.4655506200386176,0.3614204415324066
1981-12-20,0.36922872513001087,0.2922870955029408,0.3420358645378601,0.34365300394790954,0.2790885484660107,0.37146239020068667,0.33550989867872755,0.37362339123352495,0.32628097582363425,0.34136901189049373,0.379979190176755,0.33946821377225705,0.4853044737451646,0.39842217268372326
1981-12-21,0.36513237069787774,0.28415561816472273,0.33805297724902333,0.3397115725149224,0.2747320473859728,0.36430914441366646,0.29561306737588605,0.36108666842532333,0.32050405771692814,0.3354427288937841,0.3650528996545719,0.3361739609926171,0.4660780056492765,0.36116832441459806
1981-12-22,0.36113055941437944,0.27718799490531676,0.3341604867939862,0.33583469337227145,0.2704862849065932,0.3577794418056267,0.29018029227637426,0.3501921300111812,0.31510183688329807,0.3298111758545733,0.3558723318855459,0.3329188738647173,0.44942420384572795,0.3541013889417113
1981-12-23,0.35721621706181794,0.2710366065196841,0.33035170077256776,0.3320193713436909,0.26634391208551095,0.35176729113601607,0.2850511706027146,0.3405717429959677,0.3100238822150273,0.3244448893211032,0.3485782928810989,0.3297017123241594,0.4347943703712653,0.34736879228125034
1981-12-24,0.3533830295403565,0.2654708520288372,0.326620672082731,0.3282628988762685,0.26229836231732834,0.3461880551929433,0.2801931575946732,0.3319515899875522,0.3052272340824449,0.31931784748664016,0.3422409123560596,0.32652133916536696,0.42177826197634694,0.3409418384779223
1981-12-25,0.3496253578988955,0.2603365326774867,0.3229621118156613,0.32456282173802564,0.2583437605947854,0.3409738079163503,0.2755775835871452,0.3241266846009805,0.30067528877863087,0.31440704652607077,0.3364507150521211,0.32337670962194687,0.4100663917739122,0.3347946440142526
1981-12-26,0.34593816289582713,0.2555294811918032,0.3193713123787633,0.3209169094591247,0.2544748434963718,0.33606973919204547,0.2711791876782029,0.3169426424525336,0.29633684962814727,0.3096921313259039,0.33102120731513607,0.32026686202271265,0.3994229361592025,0.328903856949523
1981-12-27,0.34231693802055085,0.2509784216646916,0.31584407964287936,0.31732312975102317,0.2506868885794256,0.3314313668315536,0.26697570757040967,0.3102823295785269,0.29218531985851776,0.30515507334622965,0.3258620713382647,0.3171909094121679,0.38966622395832284,0.323248404174641
1981-12-28,0.3387576500265751,0.24663381297396075,0.3123766730531963,0.31377962627887757,0.24697565204961552,0.32702237087451985,0.26294751881833844,0.30405612587554615,0.2881980160537726,0.3007798893564621,0.32092503560364183,0.3141480320357485,0.3806546509404278,0.31780926396749304
1981-12-29,0.335256686133516,0.24246057287968104,0.3089657527684607,0.31028469927513985,0.24333731372578488,0.32281290806484153,0.25907731753045316,0.29819481516456536,0.28435558417405216,0.2965523956473726,0.3161807108078911,0.3111374706004259,0.37227648032888927,0.3125692613152815
1981-12-30,0.33181080714984273,0.23843332072255813,0.30560833300316714,0.3068367885725786,0.23976842844079624,0.3187782971582882,0.25534984129051685,0.29264438470482684,0.28064150281708106,0.2924599930607192,0.31160862528518996,0.3081585202305196,0.3644424302196254,0.3075128837240482
1981-12-31,0.32841710585215256,0.23453325624990046,0.3023017408443675,0.30343445870757274,0.23626588312254793,0.31489799092014475,0.25175162369432597,0.2873622136817357,0.27704166068694425,0.2884914788123573,0.30719289220131774,0.30521052504685037,0.3570802627744244,0.3026261154638872
1982-01-01,0.32507297003127694,0.23074610263591794,0.29904357990029756,0.3000763858031531,0.2328268588890956,0.3111547700331515,0.24827077845222595,0.28231427285388755,0.2735439971831105,0.2846368816301394,0.30292028437712465,0.30229287330480037,0.3501308139858242,0.297896288403791
1982-01-02,0.3217760496816749,0.22706074285878355,0.29583169821350347,0.2967613459887886,0.22944879757034997,0.30753410901474915,0.24489680949571072,0.2774730610220471,0.27013819667917477,0.28088731719700205,0.2987793426498043,0.29940499303350143,0.3435450625636522,0.29331194777493735
1982-01-03,0.31852422786930623,0.22346830884048058,0.29266415993776523,0.29348820515259916,0.22612937213786313,0.3040236756791472,0.24162044395547594,0.27281607904756844,0.26681542846981043,0.2772348612933777,0.29475993171574055,0.29654634812435365,0.3372819504977166,0.2888627313675759
1982-01-04,0.31531559486532323,0.21996156712830092,0.2895392203369117,0.29025590985331623,0.2228664605850413,0.30061293447291254,0.2384334852556807,0.26832469660835595,0.2635681255629113,0.2736724383807858,0.29085299310942614,0.2937164348224251,0.3313067492381446,0.28453926081637054
1982-01-05,0.31214842517921343,0.2165344995700582,0.28645530371550526,0.2870634792453069,0.21965812285376896,0.29729283077583063,0.23532868390109205,0.26398330639905054,0.26038979651332744,0.2701937236681578,0.2870503880287005,0.29091477857909076,0.32558982356354155,0.28033304376375345
1982-01-06,0.3090211571661297,0.2131820128768646,0.2834109839371746,0.2839099978914437,0.21650258045076737,0.2940555384624625,0.23229962382571948,0.25977868916412183,0.25727486536170163,0.26679305696094774,0.28334478371229455,0.28814093122856954,0.3201056867481362,0.27623638581206417
1982-01-07,0.3059323749196331,0.20989973395449482,0.2804049672267903,0.2807946093564214,0.21339819843879518,0.29089425702548594,0.2293406224283135,0.25569953377479626,0.2542185354794687,0.26346536681620747,0.2797295631148996,0.28539446845488325,0.3148322703471905,0.2722423112843183
1982-01-08,0.3028807921934714,0.20668386280419015,0.277436076988349,0.27771651048798474,0.2103434695246849,0.287803047647007,0.2264466426459332,0.2517360716818227,0.2512166737484277,0.26020610371955666,0.2761987487699234,0.28267498751921777,0.30975035318463123,0.2683444919116085
1982-01-09,0.2998652381247784,0.20353106448674624,0.27450324040191965,0.27467494630599765,0.20733699999877225,0.2847766999815979,0.22361321561541767,0.24787979606121907,0.2482657120369184,0.2570111811666111,0.27274693652594556,0.27998210522077477,0.30484310936464243,0.2645371826534574
1982-01-10,0.2968846445566147,0.20043838794908372,0.2716054765907885,0.2716692054297954,0.20437749730902272,0.28181062324842865,0.22083637264729192,0.24412324395446694,0.2453625633885246,0.2538769236756077,0.26936923692963444,0.2773154560669807,0.3000957460628013,0.2608151639369271
1982-01-11,0.2939380347804418,0.19740320362125502,0.2687418861744646,0.26869861598316286,0.20146375907854164,0.27890075664515285,0.2181125853902951,0.24045982551128334,0.24250455072530017,0.25080002088280895,0.26606122295631973,0.27467469063141803,0.2954952097110685,0.25717368967180393
1982-01-12,0.2910245135392468,0.19442315437539257,0.26591164204485535,0.2657625419238691,0.1985946633975608,0.27604349518966514,0.21543871319985752,0.23688368866913753,0.23968934619590845,0.2477774869804577,0.2628188832204851,0.2720594740800773,0.29102994485100625,0.2536084404635386
1982-01-13,0.2881432581499077,0.19149611619618356,0.2631139812220188,0.26286037975117554,0.195769160240777,0.27323562794160783,0.21281195684271928,0.23338961068211092,0.23691491957839067,0.2448066248508967,0.25963858001405443,0.26946948484853794,0.2866896940163714,0.25011548150353186
1982-01-14,0.2852935106192509,0.18862016606889886,0.260348197662765,0.25999155555031533,0.19298626387838497,0.27047428621051584,0.21022981777442393,0.22997291015664292,0.23417949438487462,0.2418849943319218,0.2565170116409315,0.26690441345448107,0.28246532996603674,0.24669122466847115
1982-01-15,0.2824745706423376,0.18579355535573389,0.2576136359102564,0.2571555223377586,0.19024504616456447,0.2677568998655309,0.2076900623183706,0.22662937489104756,0.2314815105176298,0.23901038411921433,0.25345117859344246,0.2643639614315505,0.2783487137397171,0.24333239440731597
1982-01-16,0.2796857893840233,0.18301468744040697,0.25490968548588955,0.2543517576752549,0.18754463060079768,0.2650811602563364,0.20519069015598093,0.22335520201477618,0.22881959249777642,0.23618078687323477,0.2504383531724082,0.2618478403720258,0.2743325735798768,0.24003599703673043
1982-01-17,0.27692656395593196,0.18028209876298731,0.25223577593633406,0.2515797615242804,0.18488418708340976,0.2624449885622386,0.2027299066086658,0.22014694780224123,0.22619252243417381,0.23339437715151898,0.24747605219729668,0.25935577106706437,0.27041040091619967,0.23679929310373196
1982-01-18,0.2741963325108469,0.17759444259921398,0.24959137245883153,0.24883905431569447,0.18226292725533721,0.25984650862605685,0.2003060982548372,0.2170014851817174,0.22359921702438637,0.23064949183396982,0.24456201249067297,0.25688748273443457,0.26657636046053046,0.23361977250849764
1982-01-19,0.2714945698852674,0.17495047509848224,0.2469759720368896,0.24612917521219058,0.17968010039149818,0.2572840235169954,0.19791781148023693,0.21391596743564842,0.221038707985415,0.22794461274940508,0.24169416885406486,0.2544427123247018,0.26386269741966856,0.23049513211101497
1982-01-20,0.2688207837286518,0.1723490432065604,0.24438910002647063,0.24344968054357707,0.1771349897554072,0.2547559952137568,0.19556373360824608,0.21088779694055468,0.21851012540186726,0.225278351247111,0.23887063428147542,0.2520212038977652,0.2600600641620225,0.2274232555729355
1982-01-21,0.26617451106476364,0.1697890741788636,0.24183030713981155,0.24080014239707676,0.17462690937198194,0.25226102691489644,0.193242676299408,0.20791459805605053,0.21601268355578104,0.22264943448813868,0.23608968218274035,0.24962270806248024,0.25635122283411255,0.22440219521088667
1982-01-22,0.26355531523666004,0.1672695664481796,0.23929916678021565,0.23818014734674087,0.17215520116793412,0.24979784757482393,0.19095356094683194,0.2049941934675137,0.2135456688674203,0.2200566932581692,0.23334973041217147,0.2472469814728511,0.25272853811693047,0.2214301556599022
1982-01-23,0.2609627831923005,0.16478958165396604,0.2367952726866368,0.23558929530776068,0.1697192324368289,0.24736529833632243,0.18869540582707456,0.20212458343336936,0.21110842963174134,0.2174990511274655,0.2306493269187721,0.24489378637495582,0.249185627263738,0.21850547916579305
1982-01-24,0.25839652307257877,0.16234823767326456,0.2343182368517117,0.2330271985029566,0.16731839359092365,0.24496232058816458,0.1864673147950559,0.19930392749861842,0.20870036728233265,0.21497551480417773,0.22798713685301883,0.24256289019936378,0.24571708836860798,0.2156266323434232
1982-01-25,0.2558561620678659,0.1599447025189225,0.2318676876811615,0.2304934805300544,0.16495209616633086,0.24258794542257037,0.1842684673370385,0.19653052832053608,0.20632092895469792,0.2124851655454449,0.22536193098200175,0.24025406519435263,0.24231829721267706,0.21279219425418028
1982-01-26,0.25334134451295753,0.15757818899121193,0.22944326836625323,0.2279877755195448,0.16261977105196898,0.2402412843043752,0.1820981098181022,0.19380281731722762,0.2039696011548339,0.21002715150667878,0.22277257527980177,0.23796708809571362,0.2389852540232217,0.21000084567062022
1982-01-27,0.25085173019369617,0.15524794998546917,0.2270446354443319,0.2255097273739768,0.16032086691622183,0.23792152079379464,0.17995554778025175,0.1911193418999666,0.2016459043680438,0.20760068092340989,0.22021802157353293,0.2357017398293711,0.2357144667304836,0.20725135940948733
1982-01-28,0.2483869928415369,0.15295327437200004,0.22467145752537168,0.2230589890804776,0.15805484880828055,0.23562790318907859,0.17784013916462374,0.18847875408961323,0.19934938846758554,0.20520501603236493,0.21769729913764682,0.23345780524343135,0.2325028610606356,0.20454259162620475
1982-01-29,0.2459468187949877,0.1506934833758686,0.2223234141650805,0.22063522208913533,0.15582119691383745,0.23335973797531578,0.17575128834650447,0.18587980034861246,0.19707962880372867,0.20283946764925354,0.2152095071400288,0.23123507286662695,0.22934771048911717,0.20187347397463548
1982-01-30,0.24353090580921938,0.1484679273937951,0.22000019486737926,0.21823809575063216,0.15361940544718095,0.23111638398208542,0.17368844088527485,0.1833213124850785,0.194836222871635,0.2005033903302466,0.2127538078532318,0.22903333469043466,0.22624658100242928,0.1992430065455467
1982-01-31,0.2411389619972387,0.1462759831935698,0.2177014982010943,0.21586728680719086,0.15144898166384135,0.22889724716626708,0.17165107890319115,0.18080219950575116,0.1926187874716524,0.19819617805250167,0.21032942055301498,0.22685238597242832,0.22319728699628544,0.19665025150587834
1982-02-01,0.23877070488787974,0.14411705144840886,0.21542703101748015,0.2135224789315,0.14930944497979284,0.22670177594767116,0.16963871701728162,0.17832144031124172,0.1904269562885217,0.19591726035646534,0.20793561603427385,0.22469202505867916,0.22019785562916686,0.19409432736871646
1982-02-02,0.23642586058752454,0.14199055456473325,0.21317650775676159,0.21120336230882564,0.14720032618485412,0.22452945703467103,0.16765089875775965,0.1758780771407814,0.18826037782697433,0.1936660988991885,0.20557171168156546,0.2225520532232419,0.21724649766367005,0.1915744038308904
1982-02-03,0.23410416303393172,0.13989593476709272,0.21094964983327133,0.20890963325800094,0.14512116673937564,0.22237981168505744,0.1656871934143779,0.17347120968524868,0.18611871365053945,0.1914421843736284,0.20323706703782166,0.22043227452296862,0.21434158334264117,0.18908969712142984
1982-02-04,0.23180535333185395,0.13783265240851053,0.20874618508998163,0.2066409938874214,0.1430715181445793,0.2202523923541591,0.16374719325920403,0.17109998979703883,0.18400163687832274,0.18924503375398036,0.20093107982058528,0.21833249566607368,0.21148162221938904,0.18663946580980056
1982-02-05,0.229529179161286,0.13580018447848874,0.2065658473143101,0.2043971517825646,0.14105094137804206,0.21814677968810364,0.16183051110050342,0.16876361673369988,0.18190883090127702,0.18707418783156288,0.19865318234025958,0.21625252589303562,0.20866524613155005,0.1842230070279515
1982-02-06,0.2272753942502086,0.13379802328437204,0.20440837580803142,0.202177819721902,0.13905900638681,0.21606257982509725,0.15993677812787588,0.16646133287945336,0.1798399882852321,0.18492920900973728,0.19640283827949315,0.21419217686856903,0.20589119470521666,0.18183965306481004
1982-02-07,0.2250437579046091,0.13182567528478584,0.20227351500497032,0.19998271541838794,0.13709529163150952,0.21399942197192437,0.15806564201359088,0.16419241989495925,0.17779480983284152,0.18280967932984957,0.19417953979698252,0.21215126258352954,0.20315830292029644,0.17948876829600105
1982-02-08,0.22283403458936746,0.12988266005650517,0.20016101413089074,0.19781156128399255,0.13515938367559516,0.21195695622661362,0.15621676523929112,0.16195619525112465,0.17577300378076202,0.18071519870328517,0.19198280492271091,0.2101295992657329,0.20046549037445416,0.1771697464152942
1982-02-09,0.22064599355431702,0.12796850937841786,0.19807062690065452,0.1956640842149993,0.13325087681456121,0.20993485162148123,0.1543898236209465,0.15975200910752868,0.17377428511191823,0.17864538332747476,0.1898121752149992,0.20812700529877462,0.19781175196192638,0.17488200793763586
1982-02-10,0.21847940850042588,0.12608276641826782,0.19600211124829872,0.19354001539601878,0.13136937274054683,0.20793279436361645,0.15258450500820842,0.15757924150023764,0.1717983749657163,0.17659986426612748,0.18766721365275824,0.20614330114803076,0.19519614974253444,0.17262499794664082
1982-02-11,0.21633405728161414,0.12422498500963162,0.19395522908619323,0.191439090120872,0.12951448023829878,0.20595048625237838,0.1508005081371861,0.15543729980749976,0.16984500013162795,0.17457828617612886,0.18554750273904108,0.20417830929310551,0.19261780582076818,0.1703981840621336
1982-02-12,0.21420972163822213,0.1223947290081315,0.1919297460898896,0.1893610476286857,0.12768581490892789,0.2039876432556782,0.1490375416181943,0.15332561646510348,0.16791389261374381,0.17258030616545883,0.18345264279442516,0.2022318541660666,0.19007589608876382,0.16820105460577334
1982-02-13,0.21210618695859554,0.12059157171724619,0.18992543150567032,0.18730563095370456,0.1258829989183097,0.20204399422876837,0.1472953230422443,0.15124364690611156,0.1660047892557475,0.17060559276818846,0.18138225042093936,0.20030376209487838,0.18756964471315501,0.16603311694499423
1982-02-14,0.21002324206564565,0.11881509537526797,0.18794205797815783,0.18527258678747718,0.12410566076734955,0.20011927976098248,0.14557357819200417,0.1491908677022929,0.164117431417337,0.16865382502412796,0.1793359571192139,0.19839386125150238,0.1850983192661603,0.16389389599747403
1982-02-15,0.2079606790255984,0.11706489069599892,0.18597940139565433,0.18326166535220523,0.12235343508165392,0.19821325113739963,0.14387204034467446,0.14716677488690377,0.16225156469445906,0.16672469165204146,0.17731340804329251,0.19650198160419158,0.18266122641735277,0.1617829328801206
1982-02-16,0.2059182929764576,0.11534055645668966,0.1840372407511536,0.1812726202841681,0.12062596241843916,0.19632566940376406,0.14219044965573666,0.14517088244054993,0.16040693867686331,0.16481789030654304,0.175314260879131,0.1946279548735517,0.18025770811539868,0.15969978368817211
1982-02-17,0.20389588197398362,0.11364169912752695,0.1821153580172113,0.17930520852624182,0.1189228890887587,0.19445630452420318,0.140528552613863,0.1432027209237259,0.15858330673745114,0.16293312690984962,0.17333818483422705,0.19277161449198796,0.1778871381994351,0.15764401839144587
1982-02-18,0.2018932468532382,0.11196793253767554,0.18021353803306905,0.1773591902286309,0.11724386699335572,0.19260493462236317,0.13888610155844405,0.141261836241295,0.15678042584872048,0.1610701150505154,0.1713848597271051,0.1909327955661955,0.17554891938824985,0.1556152198360696
1982-02-19,0.19991019110396224,0.11031887757349584,0.17833156840261943,0.17543432865701875,0.11558855347064312,0.19077134529754675,0.13726285425222204,0.13934778852566898,0.15499805642230727,0.15922857544211486,0.16945397516652577,0.18911133484238607,0.17324248060245356,0.15361298284119512
1982-02-20,0.19794652075824873,0.10869416190509741,0.17646923940196133,0.1735303901074213,0.11395661115548843,0.18895532900829856,0.13565857350241972,0.1374601511267887,0.15323596216822288,0.157408235435593,0.16754522981132125,0.1873070706739759,0.17096727458071004,0.15163691338124674
1982-02-21,0.19600204428914608,0.1070934197378599,0.1746263438954449,0.1716471438271008,0.11234770784763408,0.18715668451665168,0.13407302682455316,0.13559850969820963,0.1514939099708934,0.15560882857967034,0.16565833070268354,0.18551984299148783,0.16872277575604624,0.14968662784520062
1982-02-22,0.1940765725189785,0.10551629158596833,0.17280267725923135,0.16978436194095967,0.11076151638871894,0.18537521638694293,0.13250598614381523,0.13376246136967848,0.14977166977953849,0.15383009422428823,0.16379299266156314,0.18374949327444662,0.21910949556439208,0.14776175236524275
1982-02-23,0.19216991853630744,0.10396242406537137,0.1709980373115097,0.1679418193828928,0.10919771454698775,0.18361073453371796,0.13095722752953284,0.13195161399755587,0.14806901451079496,0.15207177716261044,0.16194893774458397,0.18199586452506902,0.2092360333505729,0.1458619222079185
1982-02-24,0.19028189762057848,0.10243146970388968,0.16921222424861132,0.16611929383162863,0.10765598490888,0.18186305381380596,0.12942653095874224,0.1301655854853137,0.14638571996180288,0.1503336273075738,0.16012589475254962,0.18025880124357016,0.2009234054249599,0.14398678122157646
1982-02-25,0.1884123271736049,0.10092308676648049,0.16744504058635257,0.16431656565063546,0.10613601477678378,0.1801319936581376,0.12791368010540322,0.128404003167118,0.14472156473223685,0.1486153993994023,0.1583235987862206,0.17853814940492746,0.19380385327648564,0.14213598133452712
1982-02-26,0.1865610266571336,0.09943693909390862,0.1656962911060148,0.1625334178317118,0.10463749607232209,0.17841737773932836,0.12641846215219207,0.1266665032482129,0.1430763301539928,0.1469168527408791,0.15654179084458114,0.1768337564369581,0.1876071974211668,0.1403091820988975
1982-02-27,0.18472781753582598,0.09797269595328881,0.16396578280443902,0.16076963594191787,0.10316012524461272,0.17671903367145034,0.12494066762218103,0.12495273029645353,0.1414498002274305,0.1452377509575075,0.15478021746130236,0.1751454711995826,0.18213367427628482,0.13850605027566298
1982-02-28,0.18291252322505777,0.0965300318991514,0.1622533248477748,0.15902500807353906,0.1017036031830063,0.17503679273877337,0.12348009022803659,0.12326233677990524,0.13984176156323855,0.1435778617799938,0.15303863037554444,0.1734731439651585,0.1772344836265387,0.13672625945678968
1982-03-01,0.18111496904301164,0.09510862664384906,0.16055872852847639,0.15729932479680234,0.10026763513386436,0.17337048965058297,0.12203652673665363,0.12159498264593716,0.13825200332912457,0.14193695684675445,0.1513167862336322,0.17181662639978168,0.1727978409914127,0.13496948972082753
1982-03-02,0.17933498216659338,0.09370816493626573,0.158881807225186,0.15559237911509496,0.09885193062098954,0.1717199623194706,0.12060977684739362,0.11995033493769841,0.136680317200655,0.1403148115243914,0.14961444631849205,0.17017577154546223,0.1687389620532245,0.13323542731866014
1982-03-03,0.17757239159075597,0.09232833644791558,0.15722237636518746,0.15390396642245943,0.0974562033693641,0.17008505166075533,0.1191996430823146,0.11832806744427839,0.135126497315666,0.13871120474429316,0.14793137630405329,0.16855043380309204,0.16499285737063274,0.13152376438644608
1982-03-04,0.17582702809086176,0.09096883566563158,0.1555802533891495,0.15223388446316094,0.09608017123189208,0.16846560141092864,0.11780593068697592,0.11672786038122446,0.13359034023175628,0.13712591885371386,0.14626734603210256,0.16694046891612999,0.16150913712325896,0.1298341986830831
1982-03-05,0.17409872418775546,0.08962936179013949,0.15395525771791121,0.15058193329314348,0.09472355611887504,0.16686145796322766,0.11642844754057008,0.11514940009842424,0.1320716448864422,0.13555873947985225,0.14462212930933446,0.16534573395493674,0.1582482548348013,0.1281664333497928
1982-03-06,0.1723873141152554,0.08830961863989882,0.15234721072109048,0.14894791524320924,0.09338608392998209,0.16527247021863012,0.11506700407428447,0.11359237881266096,0.1305702125596204,0.13400945540560855,0.14299550372257053,0.16376608730170114,0.1551787824307394,0.126520176689664
1982-03-07,0.17069263378980543,0.0870093145596675,0.1507559356873227,0.14733163488377196,0.09206748448850144,0.16369848945073728,0.11372141319692812,0.1120564943624197,0.12908584683803298,0.1324778584558336,0.14138725047032663,0.16220138863590217,0.15227542550478018,0.1248951419652077
1982-03-08,0.16901452078205711,0.08572816233331156,0.14918125779595837,0.14573289899104996,0.09076749147768466,0.16213936918316238,0.11239149022697434,0.11054144998276601,0.12761835358147866,0.13096374339300837,0.1397971542090911,0.16065149892026026,0.14951757076548067,0.12329104721217203
1982-03-09,0.16735281429017787,0.08446587910043968,0.14762300409006912,0.144151516514577,0.08948584237901651,0.16059496507818247,0.11107705283027153,0.10904695409833723,0.12616754089054746,0.12946690782140222,0.13822500291284467,0.15911628038713363,0.1468882169099183,0.12170761506803938
1982-03-10,0.16570735511470436,0.08322218627649226,0.14608100345062822,0.14258729854592214,0.08822227841226034,0.15906513483553486,0.10977792096276576,0.10757272013268235,0.12473321907569274,0.127987152098857,0.136670587744501,0.1575955965253206,0.14437318246540956,0.12014457261378628
1982-03-11,0.16407798563477946,0.08199680947595898,0.1445550865717483,0.14104005828851915,0.0869765444771474,0.1575497381003519,0.10849391681765597,0.10611846633236419,0.12331520062747885,0.12652427925543214,0.13513370293808144,0.15608931206723398,0.14196051432809698,0.11860165122762681
1982-03-12,0.1624645497856302,0.08078947843843765,0.14304508593687115,0.13950961102851722,0.0857483890965912,0.15604863637932753,0.10722486477647353,0.10468391560439616,0.12191330018786901,0.12507809491822564,0.13361414569055796,0.15459729297641547,0.13964004228308763,0.11707858644958918
1982-03-13,0.1608668930371592,0.07959992695728121,0.14155083579581823,0.13799577410657163,0.08453756436132198,0.15456169296430106,0.10597059136363786,0.10326879536572862,0.12052733452243534,0.12364840724175617,0.13211171606240607,0.15311940643536226,0.13740304019099353,0.11557511785588875
1982-03-14,0.1592848623735368,0.07842789281060959,0.1400721721426197,0.13649836689050243,0.08334382587584713,0.15308877286252384,0.1047309252040944,0.10187283740362904,0.11915712249339225,0.12223502684335517,0.13062621688600742,0.15165552083364064,0.13524196553519738,0.11409098894216406
1982-03-15,0.15771830627369385,0.07727311769448893,0.13860893269404984,0.13501721074875503,0.08216693270565374,0.1516297427329487,0.10350569698368788,0.10049577774591524,0.11780248503336692,0.12083776674307485,0.1291574536811286,0.15020550575626404,0.13315025690108645,0.11262594701473601
1982-03-16,0.15616707469262495,0.07613534715810436,0.13716095686880533,0.133552129024604,0.08100664732557819,0.15018447082794767,0.10229473941196567,0.09913735654010544,0.1164632451198353,0.1194564423076685,0.1277052345767809,0.14876923197231506,0.13112217459978448,0.11117974308913303
1982-03-17,0.1546310190434245,0.07501433054077182,0.13572808576726927,0.13210294701104594,0.0798627355692756,0.14875282693992292,0.10109788718714281,0.09779731794064231,0.11513922775015925,0.11809087119824575,0.12626937023883697,0.14734657142379318,0.12915267369405084,0.10975213179520076
1982-03-18,0.15310999217998345,0.0739098209106528,0.13431016215181124,0.13066949192633326,0.07873496657972856,0.14733468235232977,0.09991497696299165,0.09647541000343211,0.11383025991717308,0.11674087332124593,0.12484967380284281,0.14593739721467225,0.12723730158902424,0.108342871288182
1982-03-19,0.151603848380285,0.07282157500505089,0.13290703042757868,0.12925159289010524,0.07762311276074134,0.1459299097946778,0.09874584731744819,0.09517138458701599,0.11253617058527214,0.11540627078240895,0.12344596081152091,0.14454158360015223,0.12537211444059887,0.1069517231652146
1982-03-20,0.1501124433302438,0.07174935317218305,0.13151853662374038,0.1278490809000762,0.07652694972937067,0.14453838340112002,0.09759033872275195,0.09388499725975852,0.11125679066696478,0.1140868878434572,0.1220580491565111,0.1431590059760926,0.12355360814146242,0.10557845238674836
1982-03-21,0.14863563410803807,0.07069291931433014,0.13014452837514728,0.12646178880924547,0.07544625626924903,0.14315997867227961,0.09644829351695726,0.09261600721249977,0.10999195299985322,0.11278255088122995,0.12068575902394182,0.1417895408686152,0.12177866073476364,0.10422282720243235
1982-03-22,0.14717327916889167,0.0696520408322817,0.1287848549043789,0.12508955130359609,0.07438081428476108,0.14179457243999713,0.09531955587667422,0.09136417717617204,0.10874149232401416,0.11149308834903912,0.1193289128434653,0.140433065923866,0.12004448389621244,0.10288461908106841
1982-03-23,0.15840038904288792,0.09560573516324854,0.13721987330381016,0.12373220488025337,0.09365018829177554,0.17666806611263244,0.1686250962631323,0.1387961505857622,0.13235599502151674,0.13439037953558047,0.17239989845030892,0.13908945989792598,0.16803773663240346,0.17401467405109908
1982-03-24,0.8003310556928581,0.5041758897154768,0.6920655210387078,0.37629123539221615,0.6132209844040213,0.6030752876690814,1.0461600834112081,0.6073621266310785,0.5614840147148397,0.4801975859030999,1.0979605340730691,0.7063294089893352,0.6362189155057664,0.8887159143656562
1982-03-25,0.4103289322212148,0.4122771351930356,0.47350482298859675,0.3398476629765428,0.4419427268291179,0.5430868592420425,0.38731206393192474,0.5607874582608324,0.49732406709410465,0.4412722771278012,0.8034620636804254,0.34475649502332373,0.5964297128836595,0.38213085916395834
1982-03-26,0.3819670277412325,0.3464891894582602,0.38203526467972587,0.30969481997058607,0.35493658729494276,0.49257170506338865,0.35089095455311636,0.489960045702849,0.4425274081267744,0.40664020654044447,0.6508904549127935,0.3242657416221113,0.5405403632905089,0.3320740666481947
1982-03-27,0.3566132437105479,0.2983172453848256,0.3358550347768325,0.2845870468846768,0.30539876661855087,0.44974688971270205,0.32287680954156384,0.42979295579019755,0.39569746609377376,0.37579326989784945,0.5614751550971796,0.3057485741194459,0.4829808808925413,0.31130599466944875
1982-03-28,0.33393180374804954,0.2621753973632862,0.30679062074070473,0.26353988523909627,0.273194249684366,0.41319705278147856,0.2980708833114206,0.3819609172291555,0.3556462160366503,0.34828580846713786,0.5013864223870742,0.2890023248201705,0.43581854854124413,0.29316898448334683
1982-03-29,0.31362458509326935,0.23437142665882799,0.28502225521169655,0.24577376630232592,0.24958020080854282,0.381799037382201,0.27608862247376625,0.34345127389799707,0.3213631470710788,0.32372696958568425,0.45597487037478635,0.2738452661623565,0.3966817461196093,0.2766808940816564
