,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14
2067-02-01,0.005564663605405147,0.002860827896146844,0.0021859439295199385,0.0013085527997138708,0.003157796221903038,0.0015733599441765077,0.0037646158333280097,0.002671102205757186,0.0025681451924762315,0.0015331230417095691,0.002401501825766451,0.0018771961632554125,0.002964611532870725,0.0026373764600499993
2067-02-02,0.012274043764047438,0.007418604413530809,0.007121173742095443,0.00368830296862836,0.009458074740812207,0.0044113787033383854,0.009405151590552656,0.007791227729648624,0.007206011813481348,0.004240674784273668,0.0055720470837401425,0.0062396764263837855,0.008191228369686478,0.006427956236918262
2067-02-03,0.030998610786796194,0.020677721481959593,0.02189721865557063,0.009516379196491107,0.026851349257959144,0.01205152909036961,0.026814561215946844,0.021985296202341995,0.020724629549923955,0.012770457011211257,0.015929377472708096,0.01819554977417168,0.023417297962789727,0.017236436566871925
2067-02-04,0.01017734015377686,0.016737281586299627,0.014540207682773835,0.008199805499892746,0.021234387367143562,0.0103305620865276,0.011247381719617576,0.01837897325499265,0.017765211627911483,0.01146368050909569,0.009270495960690682,0.00907314167601368,0.019573740029582457,0.00802294372733163
2067-02-05,0.009259721030221742,0.013851768631836677,0.01128221568061654,0.007121822139918625,0.01777223518179317,0.00892370018089331,0.01000344872969455,0.015569123757403998,0.015245934290482183,0.010302088247749069,0.006230255396139029,0.008202120026100542,0.016622951678992564,0.007314488151136918
2067-02-06,0.041035534600570314,0.02627495572872324,0.03168141636983056,0.013874681720213401,0.03904762194966608,0.017090921869689153,0.03401668079857033,0.03072897986235091,0.028721887970683268,0.018101259825795375,0.016793260344787522,0.030876442588416868,0.03153705274647747,0.022651180800511518
2067-02-07,0.0376435119345345,0.03214349198788559,0.037716990397213886,0.016902758120317204,0.04813046261568617,0.021662442800748388,0.03442295995098886,0.03944695049452154,0.035904321497280955,0.022572992269532535,0.01917934414730642,0.030582250647355192,0.040524079859925025,0.024144267948521387
2067-02-08,0.06052501688670821,0.044738239999440196,0.05659596018830568,0.024075785685444006,0.06993819211485293,0.030719824274475768,0.051946681267715414,0.05589091216865792,0.05057192232144831,0.0312597234140186,0.027398205953158415,0.05163772766242112,0.05676291278130349,0.03577873400677482
2067-02-09,0.09703566901026704,0.07155514223136816,0.1005445954109635,0.039315285778908055,0.11775965824161412,0.04873364981865319,0.08881810649518648,0.08352539121632445,0.08172049785033596,0.04911151924365489,0.046076589998817696,0.08762413359693334,0.08826574939342895,0.04833317802325996
2067-02-10,0.04280488214171689,0.0705287756416774,0.0766792071326474,0.034622859290062896,0.09829219371050706,0.042929580785395834,0.05737829790755826,0.07021762759355271,0.0826652576111927,0.0511492803067556,0.038488785091522995,0.05072353624667548,0.08663672388595849,0.028157465964394245
2067-02-11,0.2367418705941947,0.19939402981233476,0.2294404007809536,0.07859903937443351,0.2520123848438525,0.10132493761037241,0.23347491030629297,0.1752455207642507,0.20952898186603222,0.1407487720879737,0.15307543395605766,0.20049240331175205,0.20460997508898301,0.1251287253957591
2067-02-12,0.08519299184003067,0.16307945584917324,0.15389709249942934,0.0682137657873394,0.19929109509884219,0.08772667473505362,0.09108024473562062,0.14638410449203315,0.17977424952440413,0.12647044280372066,0.09339665714364971,0.10399829462193286,0.17354530023223577,0.057054589608383985
2067-02-13,0.07769727776393898,0.13622543002659435,0.1204575468036797,0.05967624004052949,0.16713526977483756,0.0764959352258465,0.08148536102763049,0.12406772654471376,0.1544427103032113,0.11376142191999826,0.06563647427167528,0.09419469800634832,0.14936262977687623,0.052241288420497085
2067-02-14,0.07102210224497793,0.11589593908810751,0.10228946371560278,0.052620066289190866,0.1448663801826224,0.06715958506116822,0.07303016877882262,0.10662917985227584,0.13287446165430505,0.10244301379719357,0.05170303597856342,0.08539550281987109,0.1360769746733052,0.047898436162962285
2067-02-15,0.0650756123640098,0.10014124207389963,0.09011912546506913,0.04675566965833701,0.12780051756321945,0.05934681386905676,0.06557756139113678,0.09604593641576072,0.11450808124720913,0.09235760906084103,0.04386737097017205,0.07749695667827605,0.12322160588790501,0.0446823877068107
2067-02-16,0.060468376454092046,0.09439788925740852,0.08277670071678765,0.04185373073306926,0.11814261483930313,0.057228892314129386,0.07156944673934174,0.09449557617099447,0.10486026669668032,0.0882063061396391,0.044004414079021496,0.07040603284657598,0.12236663100292094,0.048675496869980184
2067-02-17,0.05539448911282315,0.08300223533899032,0.07413189649802043,0.037732240183544985,0.10526037752158948,0.051025759002589655,0.05678504520485007,0.08334885634610366,0.09067528802361828,0.07968982792958325,0.03815968603936659,0.0640393034781748,0.109180693896791,0.04022372178519769
2067-02-18,0.05114411185259055,0.07373499734906966,0.0669799155803919,0.03424637893816458,0.09435817886300996,0.045753356650598064,0.05129008631251937,0.07432445678013676,0.07859050851615647,0.07209031734367834,0.03420484987532084,0.05832200108385523,0.098390435700885,0.037079772966171876
2067-02-19,0.04735115145335114,0.06606698025794944,0.060818597904228985,0.03128059996500514,0.08491945897337588,0.04124447028535666,0.04644127834448407,0.06692624257612177,0.0682926983121194,0.06530551681079237,0.03119834532814502,0.053187069162252076,0.0894474674794585,0.03423930877123085
2067-02-20,0.043964483306564536,0.059628466805037195,0.0554200364206152,0.028742431286174194,0.07665163634200306,0.03736587323160199,0.04216096638763041,0.06078580326882556,0.059515370308378744,0.05924494482761773,0.02872462631060213,0.04857438306871651,0.08194575354203719,0.03167208365898534
2067-02-21,0.04093871646786443,0.05415632002424434,0.05065666157979547,0.02655762130955585,0.0693660995002161,0.03401091118975907,0.03838084830972519,0.055628205486820924,0.052031804420425445,0.05382848908483808,0.026593656139165662,0.0444300333692243,0.0755823736697036,0.029350879045627755
2067-02-22,0.03823355042818653,0.04945932975831628,0.04644102750418788,0.024666332744222523,0.06292604542345201,0.03109376243831069,0.03504084807044053,0.05124707507126933,0.045649112897859,0.048985174561319095,0.02471277120220433,0.040705683285073756,0.07012937901389132,0.02725120020525644
2067-02-23,0.03581320404719113,0.045395419243653715,0.042704548331972604,0.02302015575015858,0.057223362868325675,0.02854498913953811,0.03208812476250017,0.04748645204871444,0.04020319132680911,0.04465208392167727,0.02303197216788487,0.03735799256845537,0.06541357317791757,0.025351003522712752
2067-02-24,0.0336459085532477,0.04185657328033261,0.03938962670725534,0.02157976142969971,0.052168002580927866,0.026308083807534653,0.02947620103176003,0.04422756399246786,0.035554423138186374,0.04077341060254718,0.021520501953392154,0.034348100940900524,0.0613019585352375,0.023630451059392068
2067-02-25,0.03170345742249225,0.03875880370157105,0.03644643018001545,0.02031305609479263,0.047682762273104994,0.024336783402829767,0.02716419649483673,0.04137917245638463,0.03158402516783751,0.03729962759858686,0.02015676117354723,0.03164116493666748,0.057691235465583975,0.022071689696873672
2067-02-26,0.029960806755816756,0.036035409811919786,0.033831318723608894,0.019193727398931597,0.04370046032893817,0.022592976053826132,0.025116153505400817,0.03887051638595054,0.02819093859766047,0.03418675722135713,0.018923915159149686,0.029205942629765582,0.054500203875003345,0.020658652397116534
2067-02-27,0.02839572048853703,0.03363240176941047,0.0315058918218336,0.018200097320361742,0.04016219862225187,0.021045065759008212,0.023300444144041768,0.03664614417476651,0.02528918388493241,0.031395729054459295,0.017807935000011297,0.027014421294141062,0.05166424553388455,0.019376879364441196
2067-02-28,0.02698845540305784,0.03150535044968043,0.029436296089525724,0.017314215615663535,0.03701615203967269,0.0196666914255822,0.021689248646834282,0.03466212023192309,0.022805610434351184,0.02889181501096445,0.016796684200064103,0.02504148355835573,0.04913130048926116,0.018213357116309132
2067-03-01,0.02572148147912351,0.029617183829477502,0.027592664992728833,0.01652114189235492,0.03421663760818917,0.018435720421926906,0.020258096666502808,0.032883232780383256,0.020677982101627475,0.026644131852038087,0.01587945870420169,0.02326460807498413,0.04685891821354722,0.017156373669491482
2067-03-02,0.02457923361720707,0.02793661635679979,0.025948641718463165,0.015808375781120463,0.03172335142195001,0.017333455130094412,0.018985463796844945,0.031280931780935495,0.018853348409461176,0.024625202781109003,0.015046727241387087,0.021663601136405898,0.04481208357466106,0.01619538822781339
2067-03-03,0.023547891215354028,0.026437005854922337,0.024480964002504046,0.015165403528141736,0.029500720005924456,0.01634400506020423,0.017852416702940285,0.02983180000172834,0.01728665883658089,0.022810570813635883,0.014289963471712415,0.02022035603758339,0.042961602929879626,0.015320913919269725
2067-03-04,0.02261518247466257,0.025095502775310453,0.02316909973433659,0.014583336225391439,0.027517338339684626,0.015453787913135352,0.01684230100168661,0.028516414038146493,0.015939583904052937,0.0211784575621921,0.01360152306128299,0.018918637317187174,0.04128289647666281,0.014524412275733586
2067-03-05,0.021770210659148748,0.023892402368853753,0.021994926042201674,0.014054620279919222,0.025745478262337224,0.014651131305407536,0.015940466742602966,0.027318491120940962,0.014779512196881416,0.01970946189052496,0.012974545127049434,0.01774388730500802,0.039755086436013234,0.013798198279341652
2067-03-06,0.02100329984698257,0.022810640198811738,0.020942446296608797,0.013572804925794196,0.024160656401633493,0.013925953279358812,0.015134026959258556,0.02622424588469207,0.013778697064764246,0.018386293595855606,0.012402868763107007,0.01668305266950775,0.0383603016853607,0.013135354917398138
2067-03-07,0.020305857986401103,0.021835390951383517,0.019997540424023248,0.01313235486450767,0.02274125354082404,0.01326950465703285,0.014411645307365089,0.025221901842454774,0.012913530664326512,0.01719353789089714,0.0118809602138806,0.01572442889778387,0.037083141653610104,0.012529656293604644
2067-03-08,0.019670255314925375,0.020953743325724843,0.019147744566166938,0.012728498683919013,0.021468178923094793,0.012674160098763208,0.01376334928551177,0.024301317256679597,0.012163926338811627,0.016117446988691785,0.011403848375614398,0.014857520853995783,0.035910258175111995,0.011975498438776867
2067-03-09,0.019089716418306233,0.02015443224751337,0.018382056620964718,0.012357105710174072,0.02032457402730236,0.012133247659258762,0.013180365956645774,0.023453695956444174,0.011512793167349326,0.015145755555403578,0.0109670672525491,0.014072917753972314,0.03483002537860924,0.011467837050014331
2067-03-10,0.018558224398988573,0.01942761526815648,0.017690764619893995,0.01201458551453009,0.019295551105202507,0.011640908896240244,0.012654977459672347,0.022671361547263926,0.010945588928789992,0.014267517198102573,0.01056660443593223,0.013362181065575983,0.03383227584987492,0.01100213146450152
2067-03-11,0.018070435795554417,0.037038978654115234,0.017065295258163915,0.01169780552363153,0.018367962371585486,0.021318692549566594,0.041489186830870606,0.042197493853162724,0.027657747286886712,0.026000145584687762,0.025505936061284727,0.012717743998487959,0.05698037323455688,0.026779524008390662
2067-03-12,0.01762159398343115,0.03289854411760879,0.016498068903891324,0.011404022949117658,0.01753017488075459,0.019487616634271253,0.01998889224991812,0.04675204871135321,0.024754338891442136,0.02399671794417054,0.01880640741299783,0.012132810206119369,0.061316787563132115,0.0206173951906869
2067-03-13,0.017207495755960794,0.029755602630281694,0.015982416059825574,0.011130829169995483,0.016771955792613973,0.017944118461404583,0.018717554833375484,0.041784787160952075,0.022270273214756352,0.022201706303472936,0.015574865710427299,0.011601306876497916,0.05597792504758403,0.01655490226944838
2067-03-14,0.016824398546950888,0.03861820777578083,0.017027080788969296,0.01087610238050824,0.018736153753911883,0.023404654414265345,0.03688457592333781,0.05246688673850056,0.03059778393327004,0.02860076556265872,0.023144710843090274,0.011117778914368614,0.06847762900656285,0.027160077635371226
2067-03-15,0.016468963934813785,0.03447857191364252,0.016224603432309023,0.010637968391130154,0.017670853908914395,0.0213354203847327,0.040524679617757714,0.06389541399460413,0.02727420881750415,0.02633535489531357,0.018245901334450677,0.010677320192919601,0.08110641891659562,0.031048528923393735
2067-03-16,0.016138249721099472,0.03127680541512847,0.01563303323783477,0.01041476839346818,0.016790261606217577,0.019589834099265475,0.026113109612781,0.05628062008465104,0.02443245986698306,0.024307098144972276,0.015743674653689643,0.010275554611374204,0.08513076453215218,0.021842559415370687
2067-03-17,0.0346333780622592,0.04914174779997127,0.03336937847895737,0.01135776044698589,0.03696371929287803,0.029666075772458757,0.05859890954650733,0.07470970937502287,0.041952237237453366,0.036428492539627315,0.03153614970157826,0.009908551425620991,0.10514301065154436,0.04088698937452857
2067-03-18,0.020499512213477934,0.04314082590833819,0.02596669240642166,0.011021483164644989,0.03125073904763884,0.026777121384575754,0.032189318143673616,0.06557567245260275,0.03700752152941676,0.03337026171727063,0.023424444496844686,0.00957276169083856,0.09461288871500867,0.026176051161046314
2067-03-19,0.01976809349981032,0.03854512489095615,0.022672255837466793,0.010716710309366747,0.027746763778132448,0.024351465226281045,0.02963825984487873,0.05838429033700319,0.03278571545546707,0.030636141324537666,0.019416874012209134,0.009265043654963933,0.08536853482060655,0.024458975844617085
2067-03-20,0.019103220477999353,0.03493671434294292,0.020861741383481097,0.010438865959267997,0.025299231605753907,0.022300337213854826,0.02737893001773934,0.05265081395117921,0.029179112548751225,0.028189936767420154,0.017208308167082985,0.008982559197368276,0.07789843155234424,0.022902237659920652
2067-03-21,0.01849758088033056,0.032035628774256183,0.01962897494862329,0.01018416748372931,0.023403439176342578,0.02055373558096961,0.02537636781803146,0.04801892061750049,0.02609607718487151,0.02599963799524159,0.015811848934729297,0.008722763000311383,0.07177555998108465,0.02148992937235291
2067-03-22,0.01794468127149566,0.029652368887811257,0.01865607224666205,0.009949471776557124,0.02183247163819928,0.019056248774695035,0.023599821927092868,0.04422588773558048,0.02345864635684406,0.024036917246429652,0.014802559324033324,0.008483372283297375,0.06668668909252068,0.020207734804363928
2067-03-23,0.017438755200484744,0.027657012927172042,0.017827165147789977,0.009732153324552479,0.02047922906304637,0.017763830528524822,0.022022243462237648,0.04107729398657059,0.021200489341323552,0.02227668956523292,0.013995312187686144,0.00826233966640414,0.0624006521550832,0.019042769529398193
2067-03-24,0.01697468165657497,0.02595909711190332,0.017096274763735236,0.009530007289310456,0.019288908604339024,0.016641308247621542,0.020619839975147748,0.038428633082801505,0.019265171846559424,0.02069672791951173,0.013307537353513733,0.008057828839096335,0.058745633624356676,0.017983437518648584
2067-03-25,0.016547912673422503,0.02449448222846528,0.01644205580750945,0.009341172266702868,0.018230074297532012,0.015660455802462992,0.019371683179074083,0.03617194366603135,0.017604679203181886,0.019277325853843483,0.012700722354732241,0.007868192744475953,0.055592888431545785,0.017019302143091292
2067-03-26,0.016154409054952915,0.023216755845888934,0.015852242053336425,0.009164068548627433,0.01728219659532391,0.014798500951363234,0.01825936393222667,0.034226079991499986,0.016178159940024778,0.01800100156216441,0.012155458913417835,0.007691954018911079,0.0528450552857654,0.016140970093247865
2067-03-27,0.015790583311884186,0.02209158229702591,0.015318252855470029,0.008997348617204068,0.016430228981082512,0.014036967651727739,0.017266688784479525,0.032529625837041914,0.014950856856302888,0.016852238082110182,0.011660780578209316,0.007527787453869774,0.050427752893924954,0.015339986923079349
2067-03-28,0.01545324899993812,0.0210929711625845,0.014833281445438209,0.008839857308739792,0.01566219801393691,0.013360776586195439,0.01637941308032756,0.031035728028900277,0.013893197609603319,0.015817255017972535,0.011209590526841352,0.007374504270892786,0.04828352383813045,0.014608743053959646
2067-03-29,0.01513957574154985,0.02020079674470974,0.014391581205912928,0.008690599637166932,0.014968089673313666,0.012757544943710042,0.015585006214225445,0.029708324631725742,0.012980021014816092,0.014883807806866038,0.01079668634964732,0.007231038022253227,0.0463674587660413,0.013940389191245132
2067-03-30,0.014847049293457162,0.01939913532922157,0.013988168458324747,0.00854871469834051,0.014339298508048104,0.012217040100855066,0.01487244516496557,0.028519386911360536,0.012189918801631009,0.014041011067062459,0.010417893734910366,0.007096431949231163,0.044644024554061676,0.013328760210853928
2067-03-31,0.014573436094084524,0.018675138840943555,0.01361867385644398,0.008413454414102612,0.013768325658740829,0.011730752300067199,0.0142320329023677,0.027446898654876026,0.011504675600567692,0.01327918302026815,0.010069674989720983,0.00696982764730726,0.04308475629375062,0.012768306667660037
2067-04-01,0.014316751788144538,0.018018261879575274,0.013279250090196515,0.008284166139072655,0.013248590855392848,0.011291559451246201,0.013655238669955752,0.026473372205369855,0.010908792498803386,0.012589708370959029,0.009748942085982565,0.00685045490315943,0.04166657007486222,0.01225403316244697
2067-04-02,0.014075233282262553,0.017419722912339168,0.012966503708006536,0.008160278359831047,0.012774299951389012,0.010893463354113175,0.013134557508259703,0.025584755529436266,0.010389081694631486,0.011964917364362625,0.009452958872378377,0.0067376225823154575,0.04037052281515523,0.011781442880598859
2067-04-03,0.013847313935487816,0.016872121783024618,0.012677439483446113,0.008041288878103129,0.01234034226361822,0.010531381382024956,0.012663386700858264,0.02476962450377875,0.009934321640489952,0.011397979037664754,0.009179283111010655,0.006630710458839439,0.039180894814129334,0.011346487684486328
2067-04-04,0.013631601532996206,0.01636916256628261,0.012409412865469576,0.007926754996525297,0.01194220603018792,0.01020098131510776,0.012235917104509872,0.02401858353202145,0.009534963647862951,0.010882806932839148,0.008925727135959625,0.00652916188965982,0.03808450598396268,0.010945523203395969
2067-04-05,0.013426858730745533,0.015905448260347302,0.012160088541949457,0.007816285325231603,0.011575906368383852,0.009898549815818156,0.011847037570312687,0.02332381859088823,0.009182882274430685,0.010413975759569991,0.008690327934446239,0.006432477246215752,0.03707020189758546,0.010575268420546064
2067-04-06,0.013231985693873717,0.015476325179144764,0.011927404049714015,0.007709532905801485,0.011237922778393309,0.00962088719857892,0.011492250878841228,0.022678762037224666,0.008871162959884982,0.00998664768770662,0.008471322580782148,0.006340208025126495,0.03612846378568383,0.01023276930684748
2067-04-07,0.022740159476582388,0.026076255168987907,0.020452354287225853,0.010086289211994713,0.02187325659348926,0.01642052020914616,0.031705864080308906,0.03805825824233332,0.019260151368027376,0.016968070679536863,0.01685714787850018,0.00625195156768313,0.05384336300942349,0.02349567236804468
2067-04-08,0.09200057986186747,0.06691428964937397,0.08147447231824793,0.027530192765702687,0.08451795787210581,0.04149121125014756,0.09146193616566278,0.08532341093187483,0.06373240403110005,0.04282862555523742,0.04867980206198037,0.06880507237004789,0.10310474019210988,0.05918983253746404
2067-04-09,0.23988382789625998,0.16653901782477043,0.2277734784339351,0.07419174589886281,0.24069766122944483,0.10273669782413565,0.22112512307820656,0.19378488628571514,0.17310876665069233,0.10821555261982824,0.12401570040179123,0.2202481363495539,0.21375493729987838,0.13555693435269756
2067-04-10,0.37783850404672775,0.29845527996482635,0.40102932286231674,0.13686333867945397,0.4408771784642863,0.1840842199525266,0.3516478974624769,0.29428796784585465,0.3196712963282969,0.19914679183521802,0.21435078190223505,0.38241008506006674,0.3259063286111322,0.18449208474058656
2067-04-11,0.22554192668173384,0.3353919202890833,0.37461820007639257,0.1422307057433689,0.43719140020881647,0.16505600571604623,0.18424628203886045,0.2471887554679203,0.3514173994937469,0.2581130427893081,0.24739252951179813,0.22713935657422046,0.28047343954005355,0.09834470287007396
2067-04-12,0.1590486726591438,0.27940591377126955,0.2753423388692309,0.12436987552996556,0.3590236422168983,0.14442455238776153,0.14447290048552047,0.21086023070915152,0.3023946534334514,0.24360770293283557,0.19374091223253645,0.19685797772307703,0.2443283443645006,0.09050428367023759
2067-04-13,0.481493185597705,0.4735308349931699,0.5454886868404409,0.19595737084928563,0.6251293134486959,0.24450191188556566,0.48097197061888314,0.39095969007279,0.49661023017246964,0.37839846114353776,0.36446023044472964,0.4617419669140744,0.44214168381973246,0.2669173802793256
2067-04-14,0.8190385738428417,0.8278187067329686,0.9728740295009929,0.32360461156330467,1.0933942127810283,0.4265390317032226,0.8366787270898546,0.697206334196937,0.8539774061111186,0.6258530096125529,0.6561620879835105,0.38414182304517186,0.7870771915081334,0.4666722474396269
2067-04-15,0.3622043718692653,0.6874200564586059,0.6776387783637232,0.2824866555033654,0.8813067181594041,0.3714331973468381,0.37113163670499605,0.5861647737748829,0.7336941916241795,0.5632826562033036,0.4390306407986271,0.3237604989580928,0.6740072305682507,0.24048081812683145
2067-04-16,0.33270849194694196,0.583055455562455,0.5445147244862516,0.2489919753225818,0.7495009946312804,0.3263577621577912,0.3351656353988057,0.5012711881412788,0.632610799120845,0.5084319860547883,0.33438213951695067,0.3072627298424743,0.5865908330594318,0.22171111106588254
2067-04-17,0.5419116304811369,0.6829088818471497,0.7077546014214633,0.2824364110524862,0.9004834488582695,0.3756899550218351,0.5504554130989864,0.5807965828517189,0.7200987205674585,0.574103089826205,0.4528326505794628,0.5188447507633047,0.6785809900280495,0.3360169706779172
2067-04-18,0.3544576575330285,0.5933536171505095,0.574638654622533,0.25319965005975287,0.780495961387475,0.33552426828917725,0.3538718994916086,0.5082252355085926,0.6288446994104443,0.5233984364336274,0.36070176991075653,0.37553389684596994,0.6030119670924616,0.23917751375092292
2067-04-19,0.34267594964830717,0.5338428293515021,0.5154226495052793,0.23234437052448267,0.7083740430511136,0.30682220964569307,0.3377748404801074,0.45936898186345243,0.5610409166601296,0.48471391740273484,0.32047761739154557,0.4057746293493438,0.5517534260988176,0.2303108295676114
2067-04-20,0.29940114500909115,0.46750643175506373,0.4497916638625412,0.20856797717268655,0.6255572637092423,0.27356934990274934,0.28921003283796665,0.40549693585448643,0.48520875790580487,0.4383313964321568,0.276428000432662,0.32669204524514633,0.4937578827938888,0.20435144633494567
2067-04-21,0.2761067926588656,0.413695479334425,0.4024383098601305,0.18850466548110856,0.55823787981794,0.24530412223723766,0.26482694053683514,0.37475418373885844,0.4206027452478629,0.3969341606592065,0.2464427925509767,0.29734688538637083,0.45871838663024384,0.19463660837564395
2067-04-22,0.2927589014303594,0.3983763939578662,0.4023499579413359,0.18124273463950466,0.5407289185492309,0.2350636266174716,0.2756247148676566,0.3454594230322573,0.39323178344934884,0.37817028385982326,0.2525876774916166,0.3684929270498268,0.42796746204329816,0.18991580546381873
2067-04-23,0.24700882201020913,0.35578160808076653,0.3552362506834176,0.16535393186043246,0.48223566826102116,0.21234734427278584,0.22744001789461513,0.31280613616220565,0.34233181413663366,0.34328161177715644,0.2233430624542394,0.5184420171350477,0.39132412645491665,0.16806549017606126
2067-04-24,0.2294834780589583,0.3202092134447492,0.3206979199395084,0.15175959479127538,0.4335744890151533,0.1927726309602133,0.20750394640263864,0.28565922006965055,0.2989379910341819,0.31209885329012244,0.2020801654724878,0.35770320594640365,0.36039594069125613,0.15588498085188382
2067-04-25,0.21382065708793757,0.29010954687668894,0.29254509378266796,0.14006118058053935,0.39179796673920186,0.17581195189880572,0.189875755607251,0.262813413119881,0.26193094256056265,0.284212501320269,0.1850761435924512,0.31815354520541367,0.33400885049862805,0.14486396109505037
2067-04-26,0.19981309103313946,0.26436638048594374,0.2684190646428589,0.12993761602992351,0.35533763300235255,0.16104103610785683,0.174279854062381,0.24336692595322534,0.23035885595819555,0.25926098294987165,0.1706602796252736,0.2907548540274882,0.3112760760256362,0.1348871955210389
2067-04-27,0.1872747042847383,0.24215694517410888,0.24729809348170004,0.12112913613807189,0.3232472460733034,0.14811595046072384,0.16047325894532366,0.22663804911653182,0.20341183863834766,0.23692338287035913,0.15804276276785506,0.2661335375592621,0.2915203573924959,0.125850950384019
2067-04-28,0.1760410127479647,0.22286146108721772,0.2286421239923652,0.11342468062390085,0.2948745233225425,0.13675603351652077,0.14824104245906963,0.21210694917446019,0.18040063801635756,0.2169144085772826,0.1468161958670085,0.2440027326631892,0.27421852790850354,0.11766175505857873
2067-04-29,0.1659653044234275,0.20600196795348133,0.21209784590387196,0.10665199801818312,0.2697223146066695,0.12673084847139116,0.13739322946831267,0.1993736935965877,0.1607384840878584,0.19898035846581327,0.1367396913577858,0.22410468582021043,0.258961667542603,0.11023540307201785
