,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19
1982-11-09,1.9136457704878458,1.247523917546598,1.0581617395847176,1.4644857668246767,1.1324379877890265,1.5660459167494218,1.3122516147132406,1.8262279114905917,1.4252510540864483,1.692153138445894,1.311129606896637,1.250911981674474,1.4863755075569363,1.0912600280863363,1.3623708442549938,1.437567652581586,1.2729481892554273,1.6821670985279558,1.5451860561696593
1982-11-10,1.2820409774654402,0.8752434979262138,0.7963124713178955,0.971893089623205,0.819573990788246,1.0266272941372718,0.8593330560617345,1.154324690479615,1.0441512768844807,1.2638199345996908,0.9276762948147563,0.8058724241755397,1.1109996905368058,0.9013934750952377,0.9228119433273068,1.011980561565591,0.8964861762818355,1.2563541793153679,1.0678366143084224
1982-11-11,0.9333962503915216,0.6549954001519329,0.645721839959133,0.6906896735584582,0.6201417520733971,0.737430054416248,0.5982727593669012,0.7693119549210911,0.7845563048963843,0.9701051333709498,0.6871909845714095,0.5619547348730631,0.8469823722346927,0.7700030954260585,0.6450599583210459,0.7638385561636764,0.6467407326614332,0.9642199594960584,0.7679333412869591
1982-11-12,0.7649019692181798,0.551023307036403,0.571166675101397,0.5353396255772684,0.5353180054868008,0.5770007362769831,0.4491140735454193,0.5501727739273959,0.6094897132748942,0.7686917000341174,0.5356056562323785,0.4254159809232082,0.6625285406730819,0.6758531511480201,0.4724900166723268,0.5964394307370363,0.4843260237342065,0.7646529616719713,0.5809445048266877
1982-11-13,0.626463272978451,0.4622867337678821,0.5131633714095902,0.4284888544830564,0.451564872807104,0.48864642956923443,0.37518355257951386,0.4366710194193755,0.49902061405699527,0.6464706973594145,0.44956271533037884,0.36720676535679275,0.5449867517865301,0.6151969424009213,0.3767647420546445,0.4868892099212732,0.38756165842054524,0.6427253931672163,0.4830712828604947
1982-11-14,0.5024451976832875,0.37409364776435694,0.4329037722745082,0.3309368582260194,0.35547035932858934,0.3976922845932473,0.29932902709905407,0.3379396729897205,0.3935606067770806,0.5249535173340739,0.3604544588292135,0.30073304359410297,0.4279610756190909,0.524619827474037,0.27955611600539443,0.3793572713463293,0.2864582935272144,0.5175905358482873,0.3795141216016673
1982-11-15,0.4248118627621421,0.3130306548775717,0.3830653402097486,0.2675746870602583,0.2986285612134754,0.33591366481527474,0.2553130999683735,0.2771892454647026,0.32140133483161526,0.4431126771193318,0.30309163992940863,0.2619491883970694,0.34761902072213446,0.4690039723696335,0.22101410547771538,0.3027537623506604,0.22305990071910858,0.4322740092197396,0.31436908747169917
1982-11-16,0.37187814227214017,0.2694553852696657,0.34324821268409517,0.22664302260723954,0.25762565143040966,0.2920221134488765,0.22668237951022802,0.23917432039885567,0.2696963462797644,0.38273564060520976,0.26268080003629324,0.23438206383016932,0.2885247731936239,0.42266252008861765,0.18286696386973955,0.24688697302751872,0.17993632270164728,0.36959039538702776,0.26988328264006617
1982-11-17,0.3313840188908064,0.23560040250241454,0.3072827796532097,0.19346144279671293,0.22500092039601444,0.25923529193234723,0.20620993906542817,0.21174483711243858,0.22981793867865688,0.33585134689200363,0.2298808743182202,0.21251720074533093,0.2425498590417541,0.38011936243153055,0.15508508747091793,0.20370985461533989,0.14766675296005763,0.32012507118395306,0.2367359264680968
1982-11-18,0.29944397863942185,0.20920729335110028,0.27690719811632214,0.1686565573924427,0.19912251478647885,0.23285966926577636,0.18974605053741578,0.1919734512317466,0.1993960703052736,0.299211060689656,0.20310914262250032,0.194400629251554,0.20705337983788344,0.34405188950799265,0.1353879964155113,0.1709334156147055,0.12432833787468463,0.2809707250432127,0.21200233058951684
1982-11-19,0.27350105722900153,0.18805233224166168,0.25000823307776193,0.14921245129562388,0.17803017257656462,0.21167406529278385,0.1767763993849672,0.17700365925485315,0.17575905921903523,0.26981511470925784,0.18120096574829445,0.17884771185165918,0.17926601321965266,0.3120967746220299,0.12111661437196689,0.14595347425738592,0.10723345115147875,0.24953282959613307,0.1927734702426474
1982-11-20,0.2976288667863079,0.19850338484057917,0.2658082949105307,0.1711711364084417,0.1972719283208224,0.22705925145902633,0.20444397426834476,0.2084502264966969,0.19203551996777518,0.28669570412366135,0.1966381005234169,0.1988230285948543,0.19489249119365637,0.3277391428805676,0.1538349934956478,0.1604410135423849,0.13634822405375852,0.2677543199511575,0.2154585787957312
