time,streamflow,temp_era5,prec_era5
1991-07-04,17.546286134608312,14.62890625,1.6653344376760613e-13
1991-07-05,16.196425156307466,10.971710205078125,0.014759722353119287
1991-07-06,14.8468819418904,9.807952880859375,1.6653344376760613e-13
1991-07-07,13.497020963589556,12.67926025390625,0.3746698930626735
1991-07-08,13.67719308569327,14.2000732421875,0.011353632862665108
1991-07-09,13.857047443913203,12.884429931640625,0.4723111938801594
1991-07-10,13.67719308569327,12.019561767578125,0.23047875656629913
1991-07-11,12.77728576682604,12.488250732421875,0.4904769652057439
1991-07-12,13.497020963589556,15.527252197265625,0.390565006819088
1991-07-13,15.296835601324016,14.424896240234375,4.809399519581348
1991-07-14,13.67719308569327,9.587310791015625,0.49615376628935337
1991-07-15,12.14747774917249,10.048065185546875,5.752885714173317
1991-07-16,10.34766311143803,9.303314208984375,2.980328584089875
1991-07-17,9.71785509378448,8.875335693359375,2.7816400746814907
1991-07-18,9.177974255240896,9.267486572265625,0.022707265725330217
1991-07-19,10.797616770871642,10.43084716796875,1.6653344376760613e-13
1991-07-20,11.427424788525194,10.75048828125,1.6653344376760613e-13
1991-07-21,13.67719308569327,12.339813232421875,0.48025869182311
1991-07-22,14.396928282456788,14.516448974609375,1.6653344376760613e-13
1991-07-23,16.196425156307466,19.020355224609375,1.6653344376760613e-13
1991-07-24,17.996239794041927,19.024688720703125,8.582211169414222
1991-07-25,18.895829349025377,12.4583740234375,7.916888385079801
1991-07-26,15.47668995954395,10.965911865234375,0.03746698930626735
1991-07-27,13.137312247149687,11.986785888671875,0.20209467256790958
1991-07-28,12.77728576682604,12.45294189453125,0.0011353632402233416
1991-07-29,12.41725928650239,12.501251220703125,0.19187639918527566
1991-07-30,10.437590290547996,12.011962890625,0.022707265725330217
1991-07-31,10.167808753218097,14.165802001953125,0.002270726480446683
1991-08-01,11.517669731518943,14.115447998046875,0.08969369482656475
1991-08-02,11.607596910628908,14.028656005859375,0.010218270313089306
1991-08-03,12.41725928650239,16.152313232421875,0.03746698930626735
1991-08-04,14.576782640676718,16.739654541015625,0.8072433614870533
1991-08-05,14.576782640676718,14.782318115234375,0.5438389896880835
1991-08-06,13.767120264803237,14.070770263671875,17.653765389695764
1991-08-07,14.307001103346819,13.337738037109375,9.124915301799774
1991-08-08,15.116663479220303,15.369537353515625,3.8942956016398966
1991-08-09,15.386762780433983,14.904571533203125,4.981973895337433
1991-08-10,11.607596910628908,9.181640625,15.529501112177968
1991-08-11,9.267901434350865,8.416229248046875,4.5800555613823235
1991-08-12,8.296179477749172,7.256622314453125,6.432968401350081
1991-08-13,7.630464141228393,8.84295654296875,1.2568473117426038
1991-08-14,7.693381390216992,12.213226318359375,0.22026046353857964
1991-08-15,9.08804707613093,15.415496826171875,0.00681217959481728
1991-08-16,11.697524089738874,15.325439453125,2.7373609947972
1991-08-17,14.307001103346819,14.965972900390625,4.011238552629948
1991-08-18,14.217073924236852,16.533172607421875,0.229343388491543
1991-08-19,13.407093784479587,16.259979248046875,0.00340608979740864
1991-08-20,11.78745126884884,15.1170654296875,1.6653344376760613e-13
1991-08-21,10.88754394998161,15.44818115234375,1.6653344376760613e-13
1991-08-22,9.44807355645458,14.873992919921875,1.6653344376760613e-13
1991-08-23,9.08804707613093,12.696502685546875,0.04427916337590432
1991-08-24,7.0454608311879365,9.545379638671875,0.07834006810298888
1991-08-25,5.425818315557191,8.046905517578125,1.6653344376760613e-13
1991-08-26,4.346056638470026,7.572784423828125,0.014759722353119287
1991-08-27,8.035295329165134,8.580535888671875,25.98279006779194
1991-08-28,10.437590290547996,8.107147216796875,12.844364298507571
1991-08-29,11.427424788525194,8.447357177734375,9.591548633761704
1991-08-30,15.206590658330265,13.01885986328125,3.166528162546456
1991-08-31,11.697524089738874,10.983245849609375,6.063975230790675
1991-09-01,11.157643251195294,7.670501708984375,4.893415735568851
1991-09-02,6.65842442074292,7.379241943359375,1.6653344376760613e-13
1991-09-03,5.623785215152629,11.283355712890625,1.6653344376760613e-13
1991-09-04,5.875771974990805,14.576904296875,1.6653344376760613e-13
1991-09-05,6.550702464141227,14.76416015625,1.6653344376760613e-13
1991-09-06,6.559599852887091,13.201171875,1.6653344376760613e-13
1991-09-07,6.505579992644355,11.085723876953125,1.5520415967330337
1991-09-08,5.740722324383964,7.794464111328125,1.6803376784082502
1991-09-09,4.733093048915042,7.937530517578125,1.6653344376760613e-13
1991-09-10,4.490003677822728,11.3070068359375,1.6653344376760613e-13
1991-09-11,4.616155939683708,10.698577880859375,1.6653344376760613e-13
1991-09-12,4.687970577418168,10.822265625,1.6653344376760613e-13
1991-09-13,5.156036778227289,9.18463134765625,3.1086245086044073
1991-09-14,4.82302022802501,6.077606201171875,1.6653344376760613e-13
1991-09-15,4.273924236851784,9.3870849609375,1.6653344376760613e-13
1991-09-16,4.19321221037146,12.2589111328125,1.6653344376760613e-13
1991-09-17,4.29203677822729,12.876220703125,1.6653344376760613e-13
1991-09-18,4.310149319602796,13.199371337890625,1.6653344376760613e-13
1991-09-19,4.85892754689224,13.168060302734375,1.6653344376760613e-13
1991-09-20,4.921844795880839,9.080657958984375,0.7459337211912498
1991-09-21,4.022255240897389,4.901336669921875,0.00681217959481728
1991-09-22,3.275192350128724,4.48486328125,0.004541452960893366
1991-09-23,2.9695034939315925,8.9732666015625,1.6653344376760613e-13
1991-09-24,3.6981360794409706,13.477508544921875,1.6653344376760613e-13
1991-09-25,4.723877896285399,14.111083984375,1.6653344376760613e-13
1991-09-26,5.191944097094519,14.530975341796875,1.6653344376760613e-13
1991-09-27,5.722609783008459,13.630706787109375,1.2886373820947483
1991-09-28,5.461725634424421,12.1712646484375,0.07266324737429386
1991-09-29,4.32794409709452,10.0496826171875,0.002270726480446683
1991-09-30,4.121079808753218,11.058807373046875,1.6653344376760613e-13
1991-10-01,3.572301581463774,8.560150146484375,1.6653344376760613e-13
1991-10-02,3.0864406031629272,6.450347900390625,0.004541452960893366
1991-10-03,2.654281721221037,5.32220458984375,0.06925716279511107
1991-10-04,2.3123677822728945,4.439483642578125,1.6653344376760613e-13
1991-10-05,2.123616035307098,6.824371337890625,1.6653344376760613e-13
1991-10-06,2.1954306730415594,7.510528564453125,1.6653344376760613e-13
1991-10-07,2.0873909525560865,6.088775634765625,0.06698644137941301
1991-10-08,1.8446193453475541,4.79083251953125,1.6653344376760613e-13
1991-10-09,1.7635895549834497,7.08172607421875,1.6653344376760613e-13
1991-10-10,2.402612725266642,11.272491455078125,1.6653344376760613e-13
1991-10-11,3.041318131666054,11.530487060546875,1.6653344376760613e-13
1991-10-12,3.176367782272895,9.368927001953125,0.23388486079056747
1991-10-13,2.4563148216255977,5.42138671875,1.6653344376760613e-13
1991-10-14,2.726414122839279,8.999969482421875,1.6653344376760613e-13
1991-10-15,3.617106289076866,9.85211181640625,1.6653344376760613e-13
1991-10-16,4.121079808753218,5.69256591796875,13.008992001414299
1991-10-17,2.807443913203384,-2.049041748046875,2.293433924205601
1991-10-18,2.2405531445384335,-1.8309326171875,0.296329829870956
1991-10-19,2.0336888561971316,2.745452880859375,0.18052275772788562
1991-10-20,2.168420742920191,2.540008544921875,0.06130962065071799
1991-10-21,4.183997057741816,5.233673095703125,10.773461731150746
1991-10-22,2.8614637734461206,-0.488739013671875,4.276913974899799
1991-10-23,2.1325134240529606,-3.015777587890625,0.8719591452972963
1991-10-24,1.9256491357116585,-2.728485107421875,10.862021148204803
1991-10-25,1.7187848473703566,-5.298553466796875,3.143820958212018
1991-10-26,1.5837351967635158,-5.641998291015625,0.40873081743484363
1991-10-27,1.4575829349025375,-6.230377197265625,2.519371110247448
1991-10-28,1.322851048179478,-14.6666259765625,0.3735345249879174
1991-10-29,1.2237087164398677,-12.857086181640625,0.07720470985077554
1991-10-30,1.1518940787054064,-13.115509033203125,0.0011353632402233416
1991-10-31,1.1337815373299007,-2.776611328125,3.957876528147608
1991-11-01,1.088659065833027,-1.59228515625,3.6717642447911203
1991-11-02,1.0438543582199338,-9.178497314453125,1.6653344376760613e-13
1991-11-03,1.0168444280985658,-5.737945556640625,0.04654989461414516
1991-11-04,1.9704538433247516,1.472564697265625,19.169470807537436
1991-11-05,4.337159249724163,2.12677001953125,12.531004752963781
1991-11-06,3.2933048915042296,1.781646728515625,1.647412357851863
1991-11-07,2.114400882677455,-1.051361083984375,2.126535406569019
1991-11-08,3.977132769400514,2.794219970703125,12.339127901941538
1991-11-09,3.7162486208164767,2.266326904296875,0.779994684853591
1991-11-10,2.402612725266642,1.881591796875,1.2840960669564083
1991-11-11,8.629196027951453,0.771697998046875,20.0516514480114
1991-11-12,13.767120264803237,1.77301025390625,27.630201168358326
1991-11-13,6.559599852887091,-0.9163818359375,13.890034798532724
1991-11-14,4.310149319602796,-3.17767333984375,0.22366658740793355
1991-11-15,3.32921221037146,-10.969329833984375,1.6653344376760613e-13
1991-11-16,2.609477013607944,-1.900177001953125,16.680758446455002
1991-11-17,3.8690930489150417,-1.611907958984375,30.914809182286263
1991-11-18,3.0594306730415592,-1.309295654296875,5.407735705375671
1991-11-19,5.398808385435821,-0.612152099609375,27.36565824598074
1991-11-20,7.3784773813902165,-0.640594482421875,42.372894287109375
1991-11-21,4.679073188672306,-2.944915771484375,1.906274864450097
1991-11-22,2.8792585509378448,-5.83660888671875,0.1498679572250694
1991-11-23,2.4296226553880107,-4.761383056640625,1.5543124114628881
1991-11-24,3.149357852151526,-0.381072998046875,7.064230064861476
1991-11-25,4.408973887458625,0.290618896484375,24.588563572615385
1991-11-26,3.419139389481427,-1.863739013671875,4.056652961298823
1991-11-27,2.9695034939315925,-2.12567138671875,6.959777302108705
1991-11-28,2.609477013607944,-2.098419189453125,11.090228520333767
1991-11-29,2.29457300478117,-5.655059814453125,2.4819040030706674
